"LONGITUDE","LATITUDE","p_avg","SOC","MAT","MAP","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","GEO3major"
-0.100184,48.030626,1440,4,11.49166679,714,25,19,68,5,10,1564,7332,4,97,"Europe"
5.238809,48.030601,3440,5,9.766666412,774,20,28,72,5,10,1711,6475,4,321,"Europe"
13.8481,48.03031,6280,7,8.483333588,1144,30,18,58,11,11,1938,8044,3,440,"Europe"
3.16779,48.02956,5660,3,10.36250019,669,21,21,71,5,10,1597,5666,3,161,"Europe"
20.12694,48.02806,1610,4,9.458333015,516,47,22,69,12,10,1999,6110,2,186,"Europe"
4.40593,48.02741,2990,3,9.899999619,847,27,28,69,5,10,1710,5861,4,239,"Europe"
0.062858,48.027303,2790,4,11.29583359,700,35,21,65,5,10,1478,7373,1,84,"Europe"
17.15513,48.02705,2460,2,10.1208334,588,38,25,72,14,10,2602,5068,0,133,"Europe"
-2.899316,48.026996,13920,3,11.55416679,928,31,19,62,13,10,1167,7519,4,102,"Europe"
10.12062,48.02552,7530,7,8.125,962,35,23,61,14,10,2203,7066,1,573,"Europe"
9.87938,48.02548,4370,7,7.599999905,991,33,21,57,11,11,2543,7202,4,654,"Europe"
7.118253,48.023834,8110,14,7.841666698,1085,55,12,51,1,11,1399,7838,26,591,"Europe"
16.93905,48.02286,1300,2,10.02499962,595,39,20,71,11,9,2605,5063,0,177,"Europe"
12.93524,48.02244,1310,7,8.550000191,1170,35,21,59,11,10,2583,7599,5,449,"Europe"
14.08901,48.02105,1740,5,8.508333206,1010,30,21,62,11,10,2230,6020,1,460,"Europe"
5.884201,48.020614,3190,5,9.712499619,900,21,28,65,5,11,1706,7029,1,321,"Europe"
6.313836,48.017826,4010,5,9.199999809,1000,34,21,57,13,11,1711,7206,4,370,"Europe"
14.24961,48.01552,8460,4,8.662500381,899,25,23,64,11,10,2343,6594,3,408,"Europe"
-0.070151,48.015114,3830,3,11.57916641,702,30,21,68,5,10,1431,6722,1,70,"Europe"
1.417134,48.015021,8330,2,10.79166698,624,11,28,75,5,10,1797,5382,0,131,"Europe"
14.78626,48.01149,8030,9,8.045833588,787,29,27,56,11,11,1702,7949,15,470,"Europe"
17.12648,48.01069,1590,2,10.15416718,582,33,21,77,11,9,2400,5253,0,134,"Europe"
17.9343,48.00961,3000,3,10.27499962,533,23,33,81,14,9,2704,4819,0,111,"Europe"
1.121034,48.0095,3300,4,10.52499962,663,18,21,71,5,10,1575,6372,2,172,"Europe"
-1.777948,48.00788,2020,5,11.6208334,740,43,18,69,14,10,1463,7395,2,23,"Europe"
9.71871,48.00723,6500,6,7.925000191,909,44,14,55,14,10,2016,6822,3,588,"Europe"
10.3081,48.00716,1400,10,7.787499905,1051,36,23,57,14,11,2536,7099,0,605,"Europe"
-4.369401,48.006938,6160,7,11.61666679,1082,41,18,60,1,11,1178,9029,1,96,"Europe"
-1.614491,48.006665,5840,4,11.41666698,744,30,18,63,13,10,1193,7884,2,50,"Europe"
1.769564,48.005863,3620,2,10.95833302,628,15,30,75,5,9,1717,5815,1,120,"Europe"
5.053826,48.004921,2020,4,9.5,778,18,28,69,5,10,1838,5873,1,359,"Europe"
10.7903,48.00475,3350,10,7.724999905,1026,31,23,57,14,10,2569,7296,1,626,"Europe"
-3.084283,48.004682,6710,5,11.36250019,965,32,17,61,10,10,1069,9594,5,112,"Europe"
-3.384512,48.004658,2620,6,11.3166666,991,37,18,61,10,10,1198,16271,3,100,"Europe"
9.049,48.00348,8110,8,7.141666412,872,27,28,65,5,11,2619,6543,3,688,"Europe"
0.824901,48.003226,6900,5,10.79583359,661,31,20,63,13,10,1492,6809,8,132,"Europe"
12.29075,48.00175,1790,6,8.366666794,1046,34,20,60,14,11,2970,7386,1,497,"Europe"
18.3104,47.99983,6170,2,10.22500038,538,38,24,72,14,10,2618,5326,1,160,"Europe"
2.903264,47.994723,2920,3,10.53333378,669,35,19,63,14,10,1657,6215,1,146,"Europe"
3.1726,47.99376,1870,2,10.32916641,671,22,18,70,14,10,1751,5689,1,174,"Europe"
17.41943,47.99143,8330,3,10.08750057,570,31,27,75,14,9,2867,5350,0,122,"Europe"
19.11866,47.98984,5420,2,9.895833015,562,22,25,65,14,10,2526,5582,3,213,"Europe"
18.44362,47.98965,4940,2,10.05416679,550,29,24,70,14,10,2722,5475,3,205,"Europe"
9.74558,47.98929,1980,7,7.954166412,933,40,18,58,14,10,2158,7017,4,585,"Europe"
9.66522,47.98907,2660,6,8.112500191,875,39,21,63,14,10,2267,6983,1,556,"Europe"
10.38831,47.9889,1870,8,7.620833397,1094,34,26,57,11,11,2216,12405,4,639,"Europe"
16.34351,47.98857,3220,3,10.08749962,571,28,30,76,11,10,2830,5278,0,206,"Europe"
3.68444,47.98828,3130,2,10.67083359,671,23,25,72,11,9,1457,5790,1,123,"Europe"
18.22754,47.98799,2820,4,10.36666679,524,30,33,72,14,9,2615,5438,0,117,"Europe"
-1.800226,47.987301,4890,3,11.34166622,775,30,19,58,13,10,1082,8646,2,81,"Europe"
16.93416,47.98707,2820,3,10.07083321,593,37,22,68,11,9,2342,4846,0,175,"Europe"
14.51555,47.98689,1010,8,7.916666985,842,29,26,54,11,11,2028,8072,13,541,"Europe"
5.913861,47.98567,2210,5,9.850000381,900,27,27,69,5,11,1651,7237,8,301,"Europe"
13.01346,47.9843,2930,8,8.620833397,1149,32,23,58,11,10,2579,7144,1,423,"Europe"
13.04025,47.98355,5020,8,7.849999905,1229,36,22,57,11,11,1902,7709,5,628,"Europe"
2.447204,47.982329,3760,2,10.73333359,655,44,20,70,11,10,1585,6025,1,122,"Europe"
-2.016536,47.981875,2380,3,11.29583359,820,24,20,59,13,10,1280,8247,3,125,"Europe"
4.22286,47.98186,7540,4,9.670833588,841,13,31,72,5,10,1818,5472,3,310,"Europe"
4.16945,47.97904,4190,5,9.820833206,827,9,34,73,5,10,1744,5290,3,277,"Europe"
-4.44348,47.97889,7720,5,11.90833378,1033,46,13,63,1,11,1387,6677,5,35,"Europe"
21.87985,47.978667,2380,1,9.733333588,502,91,6,63,14,10,2590,6700,1,114,"Europe"
13.22754,47.97823,1490,8,8.004166603,1184,28,20,56,5,11,2084,7641,2,545,"Europe"
13.30775,47.97585,2170,10,7.841666698,1226,33,24,53,11,10,2082,7747,4,579,"Europe"
3.71339,47.97189,9700,2,10.72500038,672,38,22,70,14,9,1566,5826,0,102,"Europe"
4.03592,47.97186,1350,4,10.10833359,774,27,23,70,11,10,1376,6678,4,209,"Europe"
1.55934,47.97178,7380,3,10.8791666,629,10,30,71,5,10,2052,5423,0,127,"Europe"
-3.21189,47.971043,11290,8,11.15833378,1000,40,16,56,1,11,1043,9537,2,145,"Europe"
12.02149,47.97101,4290,9,8.516666412,1064,36,20,58,14,11,2326,8710,0,484,"Europe"
-2.912388,47.970448,14370,4,11.6291666,924,30,18,63,13,10,1024,7671,3,94,"Europe"
12.07504,47.96999,3360,8,8.454166412,1065,39,17,55,14,10,2412,7830,3,495,"Europe"
2.529839,47.969919,3360,2,10.8708334,644,32,44,73,5,10,1985,5788,1,100,"Europe"
18.46728,47.96973,1730,2,10.11250019,546,27,26,65,14,10,2319,6495,5,197,"Europe"
21.280333,47.96955,1980,5,9.987500191,560,9,37,73,14,9,2862,5292,0,93,"Europe"
16.0442,47.96751,1150,12,8.5625,718,34,23,62,5,10,2101,7391,10,502,"Europe"
12.98563,47.967,3190,9,8.554166794,1192,31,20,57,11,11,2108,7082,5,446,"Europe"
-2.475246,47.966769,3180,4,11.83749962,846,31,20,60,13,10,1039,9464,5,64,"Europe"
-0.006396,47.966618,6690,3,11.5583334,695,28,20,66,5,10,1466,6593,1,58,"Europe"
13.60182,47.96656,1450,4,8.274999619,1301,29,23,61,11,10,1718,7140,3,494,"Europe"
7.73765,47.96629,3900,4,10.57916641,789,25,28,64,11,11,2186,5959,0,213,"Europe"
16.71594,47.96495,1480,8,9.541666985,619,34,22,57,11,10,1709,7056,5,263,"Europe"
3.57995,47.96419,2830,4,10.69583321,666,23,29,71,5,10,1590,5858,4,114,"Europe"
7.443721,47.962394,7390,2,10.54166698,687,39,22,74,14,10,2636,5204,0,203,"Europe"
-1.359893,47.96129,5780,2,11.38333321,754,36,17,57,13,10,1139,7538,1,65,"Europe"
22.36509,47.96106,2430,3,9.887499809,612,37,25,69,14,9,3795,5649,0,113,"Europe"
-3.591096,47.960839,1260,6,11.26249981,1046,31,17,53,1,12,1158,9602,3,141,"Europe"
4.869729,47.959868,1700,4,9.791666985,792,7,34,75,5,10,2022,4915,1,288,"Europe"
-0.654643,47.959771,3320,4,11.47916698,740,33,19,65,11,10,1470,8004,1,85,"Europe"
-0.275621,47.959761,3630,4,11.73750019,727,29,19,66,5,10,1463,7829,2,82,"Europe"
16.50022,47.9596,4730,4,10.09166622,581,35,27,76,11,10,3026,5219,0,188,"Europe"
-3.754256,47.958578,8000,5,11.39166641,1052,35,15,57,1,10,1095,9324,4,114,"Europe"
21.386383,47.958533,4590,3,9.970833778,565,47,22,71,14,9,2950,5531,0,97,"Europe"
1.37294,47.95726,7760,2,10.82916641,634,17,27,74,5,10,1889,5722,1,125,"Europe"
0.698369,47.956326,2820,3,10.57916641,694,26,19,62,13,10,1291,6672,5,161,"Europe"
17.4142,47.95565,3460,10,10.03333378,560,56,14,60,14,12,1767,6808,1,124,"Europe"
13.38686,47.95543,2340,9,7.616666794,1294,33,21,56,11,11,2033,8190,3,603,"Europe"
5.594496,47.955309,2330,6,9.525000572,877,18,29,65,5,11,1874,9373,1,385,"Europe"
9.39792,47.95195,4270,5,7.650000095,901,47,14,59,14,11,1756,7429,2,647,"Europe"
10.60212,47.95194,1280,8,7.550000191,1119,31,21,58,14,10,2251,12405,1,672,"Europe"
18.70687,47.95093,1410,2,10.40833378,548,19,27,71,13,10,2590,5466,4,190,"Europe"
12.18133,47.94994,3520,5,8.458333015,1064,38,16,61,13,10,2018,7160,2,470,"Europe"
15.39734,47.94696,1010,13,7.470833302,933,25,31,59,5,11,2074,7281,34,668,"Europe"
-3.559948,47.946478,2030,5,11.44999981,1016,33,15,56,1,10,1107,9324,3,96,"Europe"
4.20024,47.94458,4910,3,9.5625,857,12,29,71,5,10,2333,5279,2,322,"Europe"
7.551143,47.943841,15990,2,10.61250019,781,42,20,72,14,10,2891,5361,0,202,"Europe"
-3.286465,47.943738,5600,7,11.17916679,1006,31,16,58,1,11,1060,9120,1,142,"Europe"
20.65093,47.941963,1440,3,9.8125,528,29,29,71,11,10,2022,6016,5,170,"Europe"
7.310513,47.938706,5260,2,10.49166679,621,29,24,70,14,10,2490,5844,0,207,"Europe"
0.917593,47.93851,3970,4,10.46666622,697,26,23,63,13,10,1539,7575,1,192,"Europe"
16.57815,47.93676,2300,3,9.766666412,602,31,27,73,11,10,2067,5476,4,229,"Europe"
2.050231,47.936168,6340,2,10.94583321,639,32,25,71,11,10,1348,6102,1,110,"Europe"
9.79935,47.93541,9300,5,7.858333111,1035,36,19,59,14,11,2207,6519,3,621,"Europe"
10.28091,47.93524,3730,8,7.408333302,1145,37,23,56,11,11,2638,8911,2,698,"Europe"
10.52166,47.93436,4100,9,7.449999809,1151,35,22,62,11,10,2295,12358,5,690,"Europe"
0.648468,47.933951,3250,5,10.59583378,700,24,20,70,5,10,1517,6487,1,167,"Europe"
10.76242,47.93296,4310,8,7.525000095,1115,33,24,59,11,10,2104,7284,1,684,"Europe"
7.069936,47.932511,2910,19,6.949999809,1265,46,18,49,13,3,1629,7614,27,681,"Europe"
9.18383,47.9324,2350,7,7.395833492,889,37,19,59,14,11,2037,6947,1,667,"Europe"
9.07713,47.93174,4810,7,7.495833397,857,46,17,55,14,11,2243,6706,1,618,"Europe"
6.427239,47.931506,2440,8,8.733333588,1098,39,21,55,13,11,1493,7455,1,485,"Europe"
17.78722,47.92978,3420,3,10.1833334,538,34,25,77,14,9,2509,5893,0,112,"Europe"
-0.215301,47.929118,3190,4,11.71666622,719,28,21,67,5,10,1404,6935,1,70,"Europe"
2.724201,47.928783,7690,3,10.85000038,656,30,25,70,5,10,2145,5775,0,106,"Europe"
16.71116,47.9287,1190,3,10.16666698,577,24,24,74,11,9,1653,5469,6,140,"Europe"
22.00385,47.928666,1270,2,9.658333778,535,80,9,63,14,10,2618,6912,0,133,"Europe"
-2.492966,47.928346,2460,8,11.88333321,846,34,19,56,13,11,1034,8728,4,69,"Europe"
11.4846,47.92556,1030,8,8.191666603,1132,36,18,61,14,10,2527,6855,1,652,"Europe"
1.18979,47.92454,3350,4,10.66250038,668,19,22,69,5,9,1522,6254,1,153,"Europe"
2.106269,47.922143,4470,2,10.9333334,643,37,25,70,11,10,1426,5838,1,112,"Europe"
2.859974,47.919649,4590,2,10.64166641,668,32,24,72,14,10,1828,5420,1,129,"Europe"
10.17383,47.91747,2530,8,7.708333492,1099,38,24,57,11,10,2796,7124,1,639,"Europe"
10.6017,47.91596,4660,9,7.637499809,1140,31,28,60,11,10,2371,8505,2,658,"Europe"
3.37069,47.9157,3850,3,10.75833321,659,24,27,76,5,9,1634,5221,2,110,"Europe"
-2.761073,47.915355,11710,5,11.57083321,917,32,21,59,10,10,1267,9306,2,114,"Europe"
-3.52399,47.91445,7270,5,11.60000038,995,33,16,58,1,10,1085,9056,3,78,"Europe"
-1.294956,47.913553,4410,4,11.32083321,756,31,19,62,13,10,1270,7780,1,67,"Europe"
13.00924,47.91238,6520,11,7.900000095,1297,35,21,54,11,11,1740,7013,20,682,"Europe"
21.484295,47.91194,4320,4,9.949999809,551,36,25,69,14,9,3640,5495,0,102,"Europe"
-0.590406,47.911578,5960,5,11.42500019,752,21,28,61,13,10,1322,8000,1,104,"Europe"
16.41285,47.91014,2070,3,10,586,24,27,74,11,10,2757,6141,0,213,"Europe"
12.39376,47.90977,7270,8,8.508333206,1142,36,15,59,14,10,2184,7005,1,540,"Europe"
0.78788,47.90954,3640,3,10.79583359,684,28,16,68,13,10,1571,6308,2,129,"Europe"
2.969028,47.908648,6870,3,10.33749962,689,24,19,66,14,10,1969,6020,1,187,"Europe"
-3.576774,47.907904,5860,4,11.58333302,1010,36,16,57,1,10,1177,9165,1,88,"Europe"
1.43526,47.90786,9750,2,10.89166641,639,11,28,73,5,10,1589,5289,0,128,"Europe"
-2.514311,47.907543,2330,5,11.61250019,887,34,16,57,13,11,1221,10901,4,88,"Europe"
3.8561,47.90678,4630,3,10.52916622,725,16,31,74,5,9,1971,5015,2,146,"Europe"
6.214798,47.906368,4400,6,9.929166794,963,19,32,59,5,11,1719,10000,2,250,"Europe"
12.55396,47.90589,2410,6,8.324999809,1211,39,16,55,14,10,2203,9528,2,553,"Europe"
-0.075466,47.905846,5710,3,11.53750038,709,35,18,65,5,10,1587,7362,1,87,"Europe"
19.04946,47.90504,11280,2,9.929166794,565,35,23,64,14,10,2000,5970,3,228,"Europe"
22.54136,47.90464,1040,3,9.979166985,646,31,30,68,14,9,2723,5482,0,115,"Europe"
17.37977,47.90376,1680,2,10.1208334,553,37,24,72,14,9,2268,5824,0,121,"Europe"
-2.867366,47.902961,7920,4,11.46666622,941,27,18,58,13,10,1285,8910,2,139,"Europe"
-1.048583,47.902416,4420,4,11.39166641,741,30,19,63,13,10,1375,8139,1,69,"Europe"
3.40066,47.89909,1160,3,10.60416698,672,17,31,77,5,9,1894,4944,1,144,"Europe"
-1.26447,47.898515,5690,5,11.19999981,765,28,21,62,13,10,1109,8733,1,78,"Europe"
-3.655918,47.897956,11350,5,11.61250019,1019,35,18,57,1,10,1084,8877,1,87,"Europe"
7.71412,47.89382,4960,3,10.35416698,820,33,20,65,14,10,2384,6127,1,261,"Europe"
20.77599,47.89339,2330,3,10.20833302,518,30,32,67,14,9,2671,5510,1,112,"Europe"
0.170378,47.891999,3030,4,11.47916698,672,55,17,65,5,10,1636,7814,0,42,"Europe"
-1.154631,47.891628,8210,4,11.25833321,758,23,20,61,13,10,1405,8388,2,91,"Europe"
8.56994,47.89027,4360,7,6.604166985,1010,23,26,68,5,11,1717,6445,14,822,"Europe"
0.98026,47.88937,1360,2,10.71249962,685,21,14,63,13,10,1353,6200,2,152,"Europe"
18.80407,47.88883,2280,5,9.966666222,578,27,27,60,9,10,2017,6232,9,225,"Europe"
14.2925,47.8877,1510,11,8.016666412,908,25,28,62,5,11,2093,7909,11,475,"Europe"
8.32939,47.88688,2520,8,6.495833397,1156,25,22,64,5,11,2085,6961,2,830,"Europe"
4.77028,47.88305,5650,3,9.454166412,838,16,30,72,5,10,1733,7508,2,328,"Europe"
11.93779,47.8825,2370,5,8.6875,1164,38,22,60,14,10,2179,6409,1,505,"Europe"
4.04638,47.88222,1600,5,9.949999809,809,24,31,72,5,10,1655,6114,7,274,"Europe"
5.092115,47.879903,3850,5,9.629166603,789,27,26,68,5,10,1799,6808,9,341,"Europe"
3.05391,47.877888,1800,4,10.3791666,685,22,25,72,5,10,1549,6266,4,176,"Europe"
-3.378003,47.877803,4570,5,11.52916622,978,36,15,57,1,10,1158,9731,7,90,"Europe"
1.49443,47.87636,2840,2,10.92916679,640,12,29,72,5,9,1836,5335,0,127,"Europe"
3.91314,47.87489,1490,3,9.949999809,784,17,30,71,5,10,1709,6112,5,268,"Europe"
-2.805631,47.873855,9910,6,11.46249962,940,35,16,58,1,10,1255,9723,4,144,"Europe"
17.02603,47.87284,2330,3,10.28333378,571,30,26,73,11,9,2470,5348,2,136,"Europe"
-2.968406,47.872708,7210,4,11.80416679,911,36,19,64,10,10,1045,9748,5,68,"Europe"
-2.017656,47.87261,3000,3,11.69999981,793,27,21,60,13,10,1007,8001,3,54,"Europe"
11.50974,47.87122,3310,10,8.358333588,1158,34,22,58,14,11,3297,9990,3,613,"Europe"
19.6635,47.87064,3740,3,9.875,531,26,33,68,14,10,2745,5424,3,178,"Europe"
21.366408,47.869768,1560,4,10.0625,550,45,23,69,14,9,3398,5939,0,95,"Europe"
-2.694803,47.868465,16040,9,11.51666641,922,38,18,60,1,10,1307,9257,2,142,"Europe"
12.65894,47.86739,1500,7,8.074999809,1325,38,19,55,14,11,1840,8221,6,624,"Europe"
-1.392893,47.867006,1480,4,11.30416679,773,23,25,62,11,10,1562,7738,1,83,"Europe"
16.86387,47.86506,3720,3,10.25833321,573,52,16,73,11,9,2338,5105,0,121,"Europe"
10.36067,47.86301,1810,10,6.962500095,1262,37,23,59,11,11,2145,8395,13,795,"Europe"
-1.608553,47.862421,1920,4,11.51666641,760,36,22,64,11,10,1274,8023,4,41,"Europe"
20.55277,47.86076,3820,3,10.23333359,517,21,32,69,14,10,2744,5285,2,154,"Europe"
17.21238,47.8607,2760,3,10.36666679,556,28,33,70,14,9,2788,5132,0,122,"Europe"
19.98525,47.85981,3930,15,7.029166698,670,38,21,52,9,10,1623,6769,16,729,"Europe"
0.014644,47.859744,4020,5,11.48333359,690,42,19,66,5,10,1446,7827,3,50,"Europe"
19.39146,47.85807,6450,2,9.870833397,540,45,22,72,14,9,2600,5522,2,190,"Europe"
22.14983,47.85803,7080,1,9.745833397,573,77,7,65,14,10,3541,5415,1,151,"Europe"
5.817203,47.855913,1600,5,10.22083282,884,34,21,64,14,10,1772,7176,0,235,"Europe"
-4.271489,47.855326,5240,10,12.0625,1025,44,19,58,1,10,1278,10196,2,26,"Europe"
13.13955,47.85471,2310,7,7.862500191,1279,35,21,56,11,11,2050,8007,8,613,"Europe"
21.687883,47.85395,1920,2,9.845833778,528,68,16,65,14,9,3430,5962,0,119,"Europe"
14.23615,47.85385,1100,13,7.3125,985,30,26,60,5,3,1904,7787,26,675,"Europe"
5.308874,47.853359,1930,6,9.416666985,859,16,28,64,5,10,1729,7108,3,449,"Europe"
2.949828,47.853216,2250,3,10.44999981,689,15,26,73,5,10,1778,5560,2,175,"Europe"
-3.153098,47.850543,8390,4,11.59166622,957,38,15,59,1,10,982,9210,0,85,"Europe"
17.372,47.85009,1140,2,10.14999962,552,33,21,75,14,10,2583,5314,0,119,"Europe"
-0.307018,47.84796,3860,3,11.85000038,717,41,20,64,13,10,1527,8113,3,40,"Europe"
16.56614,47.84714,3340,2,10.27083302,582,29,26,73,11,9,1787,5782,2,159,"Europe"
9.82642,47.84544,11740,7,7.545833588,1213,39,19,56,14,11,2862,7475,3,693,"Europe"
10.20029,47.84542,4100,8,7.099999905,1294,41,19,56,14,11,1763,12213,7,771,"Europe"
10.01313,47.84541,6770,9,7.758333206,1229,39,20,57,14,11,2629,12371,0,645,"Europe"
10.44064,47.84473,2430,8,6.962500095,1271,36,20,57,14,11,2197,8335,7,820,"Europe"
10.49403,47.84451,3590,11,6.945833206,1273,35,21,60,14,10,2248,5058,3,819,"Europe"
9.47927,47.84436,2710,6,7.733333111,1012,39,19,59,14,11,2253,7243,4,678,"Europe"
19.55068,47.84428,1660,2,9.845832825,529,36,24,70,11,10,1848,6220,6,189,"Europe"
13.51371,47.84292,7000,8,7.837500095,1455,37,22,53,11,3,1990,7502,15,584,"Europe"
10.78779,47.84277,1350,10,7.083333492,1223,41,18,56,14,11,2128,6970,1,839,"Europe"
11.0281,47.84079,4780,10,7.454166889,1156,38,20,59,14,10,2801,6831,3,761,"Europe"
8.62462,47.83688,5730,7,6.916666508,952,36,25,59,11,11,2022,6912,6,779,"Europe"
-1.846515,47.836803,4560,4,11.7458334,761,30,19,66,13,10,1489,7487,1,25,"Europe"
1.662718,47.834985,4140,2,11.17500019,636,18,30,73,5,10,1842,5638,0,107,"Europe"
12.52369,47.83456,4930,8,8.412500381,1245,36,19,58,14,10,2239,8154,0,520,"Europe"
-2.198385,47.834318,2800,4,11.89583302,807,34,22,59,13,10,1145,8240,2,42,"Europe"
14.71613,47.83426,1140,13,7.670833111,842,33,20,59,5,11,2038,7749,9,555,"Europe"
0.532208,47.833331,3580,2,10.84166622,694,31,17,63,13,10,1305,7452,1,142,"Europe"
13.29848,47.83202,2640,8,7.712500095,1331,32,24,54,11,11,2013,8170,17,567,"Europe"
17.1275,47.83014,4830,3,10.35416698,556,30,27,73,14,9,2947,5120,0,121,"Europe"
4.07931,47.82987,3350,4,10.30000019,788,17,35,73,14,10,1668,5858,10,185,"Europe"
0.91018,47.82926,2420,2,10.82083321,686,19,13,65,13,10,1269,6713,2,141,"Europe"
1.825023,47.829183,4310,3,11.0666666,637,58,14,60,14,10,1684,6589,0,103,"Europe"
21.9258,47.82815,1360,2,9.720832825,528,69,13,63,14,9,3638,5408,0,140,"Europe"
9.98663,47.82761,3500,10,7.695833206,1265,33,21,60,14,10,2304,5334,1,658,"Europe"
5.552033,47.827453,3700,7,10.0625,846,29,23,62,11,11,1513,7319,11,265,"Europe"
10.3871,47.82694,2120,9,6.791666508,1312,38,19,60,14,11,2188,5289,4,839,"Europe"
-0.734379,47.825648,3450,3,11.59166622,736,24,19,61,13,10,1536,7500,4,69,"Europe"
10.70744,47.82532,6750,11,7.241666794,1230,34,22,59,14,11,3595,7630,2,770,"Europe"
9.18582,47.82458,4200,8,7.837500095,937,37,22,57,11,11,1774,8781,3,697,"Europe"
20.92349,47.82425,2220,2,10.25,527,53,22,70,14,9,2271,5519,0,97,"Europe"
18.52317,47.82064,3030,3,10.64999962,531,34,27,73,14,9,2660,5209,0,126,"Europe"
7.61058,47.8196,5350,3,10.45833302,767,24,21,70,14,10,2001,5938,1,230,"Europe"
12.46945,47.8178,5440,10,8.475000381,1234,30,22,60,11,10,2073,5338,1,522,"Europe"
17.85055,47.81677,4120,3,10.3166666,529,30,27,76,14,9,2638,5447,0,112,"Europe"
16.16028,47.81664,2270,4,9.720833778,625,36,25,72,11,9,2320,4668,0,289,"Europe"
13.2441,47.81569,3400,8,7.454166412,1332,30,22,58,5,11,2084,7920,9,677,"Europe"
-1.706172,47.81562,4880,3,11.4958334,768,30,18,62,13,10,1261,7857,1,56,"Europe"
1.639094,47.815093,3030,3,11.1833334,643,19,29,67,11,9,1709,5324,0,112,"Europe"
9.95995,47.80966,9690,10,7.537499905,1305,34,19,54,14,11,2420,7861,3,670,"Europe"
-1.596413,47.809204,3820,4,11.20833302,793,27,18,57,13,10,1470,9393,0,104,"Europe"
6.516001,47.808237,4240,8,8.962499619,1101,36,24,52,11,11,1703,7376,9,433,"Europe"
1.31756,47.80808,5640,3,10.98750019,659,11,26,69,5,10,2039,5459,0,125,"Europe"
8.86584,47.80376,5990,3,8.829166412,831,39,19,65,14,10,2230,5421,2,457,"Europe"
5.848266,47.803016,4530,5,10.09166718,921,20,29,65,5,10,1791,7179,3,264,"Europe"
16.40038,47.80262,2330,3,9.904166222,601,23,27,75,11,10,2537,5944,3,231,"Europe"
-0.783533,47.80191,10160,5,11.41666698,746,34,17,64,13,10,1583,8463,1,89,"Europe"
6.276079,47.800378,1020,9,9.733333588,1031,20,22,60,5,10,1799,7867,3,286,"Europe"
8.5194,47.79991,3150,6,8.008333206,911,17,25,66,11,11,1846,8691,6,594,"Europe"
21.513062,47.799875,2030,2,9.991666794,546,48,24,72,14,9,3690,5370,0,112,"Europe"
7.504965,47.79921,3500,2,10.42500019,717,38,19,71,14,10,2604,6013,0,225,"Europe"
22.02725,47.798783,1330,2,9.574999809,551,89,5,56,14,10,2796,7419,0,155,"Europe"
-2.352481,47.798722,1600,4,11.9333334,843,32,18,59,14,11,1128,8706,9,95,"Europe"
0.538849,47.797706,2530,7,11.10000038,666,33,18,60,5,10,1570,7848,5,89,"Europe"
1.18487,47.79747,3780,2,10.90833282,679,21,22,72,5,9,1764,5548,0,130,"Europe"
11.74769,47.79567,4110,9,7.849999905,1323,39,18,56,14,11,2532,8219,1,768,"Europe"
6.650463,47.794423,1220,10,8.9375,1074,36,20,51,4,11,2171,7793,8,396,"Europe"
11.98775,47.79159,6510,10,8.633333206,1206,32,22,59,14,10,2589,7707,2,492,"Europe"
21.267478,47.789395,1730,3,10.20833302,546,25,33,73,14,9,2634,5111,0,91,"Europe"
20.16022,47.78918,7780,3,10.16250038,507,11,46,66,14,10,2318,6318,3,128,"Europe"
12.12108,47.7891,1060,5,8.783333778,1164,39,17,57,14,10,2667,7787,2,453,"Europe"
19.56715,47.78846,3320,2,10.07083321,525,33,31,73,14,9,2451,5098,2,148,"Europe"
1.29405,47.78812,6890,2,10.96249962,666,12,24,70,5,9,1766,5480,0,125,"Europe"
8.91962,47.78629,5000,5,8.908333778,849,38,19,68,14,11,2399,5731,7,443,"Europe"
-3.108366,47.783049,4720,5,12,914,37,15,58,1,11,1297,10071,3,30,"Europe"
3.52267,47.78028,4360,3,10.53333378,687,24,29,74,11,9,1397,5747,4,155,"Europe"
1.16144,47.77746,4520,2,10.96666622,677,17,25,71,5,9,1846,5852,1,123,"Europe"
0.300068,47.776874,5640,4,10.99166679,704,35,19,67,5,10,1403,6940,4,130,"Europe"
10.46669,47.77262,4560,9,6.895833492,1329,37,18,60,14,11,3108,5303,3,813,"Europe"
4.35359,47.77219,9740,3,9.679166794,872,17,26,73,5,10,1788,6041,1,278,"Europe"
2.800278,47.771213,3940,2,10.58333302,683,31,28,74,5,10,1661,5885,1,145,"Europe"
3.97913,47.77027,4600,4,10.0583334,800,9,31,73,5,10,1725,5200,5,254,"Europe"
5.931049,47.77007,5990,4,10.13749981,945,28,27,67,5,10,2032,7005,1,249,"Europe"
3.01553,47.76826,4400,3,10.30000019,701,27,19,66,14,10,1577,6619,1,201,"Europe"
11.10664,47.76804,1740,10,8.037500381,1132,29,28,61,11,10,3105,7027,1,589,"Europe"
22.31731,47.76625,2510,3,9.804166794,597,77,9,53,14,10,2656,6395,1,130,"Europe"
18.29906,47.76553,2690,4,10.57916641,517,33,30,75,14,9,2398,5436,0,109,"Europe"
21.153728,47.764591,1210,4,10.21249962,534,24,36,71,14,9,2656,5303,0,91,"Europe"
