"LONGITUDE","LATITUDE","p_avg","SOC","MAT","MAP","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","GEO3major"
-41.75844621,-21.49757261,200,2,23.09166718,1106,44,39,57,10,8,1352,8842,3,72,"Latin America and the Caribbean"
-41.76094632,-21.49896152,400,2,23.09166718,1106,50,36,58,10,8,1367,8842,2,76,"Latin America and the Caribbean"
-56.16666667,-21.5,400,1,23.44583321,1397,68,20,50,13,8,1321,8456,3,290,"Latin America and the Caribbean"
-42.2,-21.5,10,2,22.77499962,1245,50,28,61,10,8,1605,8297,9,111,"Latin America and the Caribbean"
-41.76233528,-21.50062822,1800,2,23.03750038,1108,50,36,58,10,8,1367,12012,2,76,"Latin America and the Caribbean"
-41.76094633,-21.50229491,900,2,23.03750038,1108,42,38,57,10,8,1344,12012,2,91,"Latin America and the Caribbean"
-41.76289087,-21.50340605,100,2,23.03750038,1108,45,43,56,10,8,1331,12012,4,73,"Latin America and the Caribbean"
-41.76289087,-21.50396161,200,2,23.03750038,1108,45,43,56,10,8,1331,12012,4,73,"Latin America and the Caribbean"
-41.7645576,-21.50451718,1300,2,23.03750038,1108,45,43,56,10,8,1331,12012,4,73,"Latin America and the Caribbean"
-41.75455716,-21.51035062,200,2,22.94583321,1112,53,31,57,1,8,1306,8804,1,94,"Latin America and the Caribbean"
-41.77011342,-21.51146174,1200,2,22.9375,1113,52,32,57,1,8,1245,11491,6,97,"Latin America and the Caribbean"
-41.77511364,-21.51340622,600,2,22.91250038,1113,53,31,54,1,8,1224,11200,3,97,"Latin America and the Caribbean"
-41.75261263,-21.51396179,100,2,22.94583321,1112,54,32,56,1,8,1258,8804,7,97,"Latin America and the Caribbean"
-41.75066811,-21.51451736,200,2,22.94583321,1112,54,31,56,1,8,1203,8804,11,143,"Latin America and the Caribbean"
-41.76594656,-21.51479513,100,2,22.88750076,1116,57,32,57,1,8,1212,8682,4,122,"Latin America and the Caribbean"
-41.7734469,-21.51785074,700,2,22.85416603,1116,49,34,51,1,8,1217,8983,3,123,"Latin America and the Caribbean"
-41.75400159,-21.51896188,200,2,22.78333282,1116,53,35,56,1,8,1154,8487,8,142,"Latin America and the Caribbean"
-41.7792805,-21.51979521,100,2,22.80416679,1120,54,29,53,1,8,1254,8983,2,146,"Latin America and the Caribbean"
-41.77289133,-21.520073,300,2,22.85416603,1116,53,31,56,1,8,1159,8983,6,129,"Latin America and the Caribbean"
-41.73333333,-21.53333333,100,1,22.48333359,1126,44,44,61,1,8,1119,9210,23,215,"Latin America and the Caribbean"
-56.58333333,-21.55,100,1,23.03333282,1366,65,23,54,10,5,1376,5087,3,395,"Latin America and the Caribbean"
-51.7167,-21.55,150,2,22.88333321,1150,81,16,56,13,5,967,7952,2,352,"Latin America and the Caribbean"
-41.95,-21.55,200,3,21.28333282,1229,49,39,56,10,5,1397,12145,10,387,"Latin America and the Caribbean"
-41.61666667,-21.55,200,2,23.24166679,1069,47,39,58,10,8,1305,8655,6,103,"Latin America and the Caribbean"
-41.55,-21.55,300,2,22.05416679,1112,51,30,56,10,8,1303,9392,20,196,"Latin America and the Caribbean"
-42.3,-21.55,10,2,22.51250076,1273,48,24,61,10,8,1493,9381,5,124,"Latin America and the Caribbean"
-42.31666667,-21.56,10,2,21.89583397,1295,34,53,60,10,8,1449,9185,12,292,"Latin America and the Caribbean"
-41.81666667,-21.56666667,1100,2,23.01666641,1123,52,33,59,1,8,1330,8482,11,66,"Latin America and the Caribbean"
-42.26666667,-21.56666667,10,1,22.375,1269,48,35,59,10,8,1481,9666,8,124,"Latin America and the Caribbean"
-41.86666667,-21.58333333,300,2,23.14583397,1124,39,37,62,1,8,1502,7311,6,47,"Latin America and the Caribbean"
-56.21666667,-21.61666667,600,2,23.17083359,1397,75,17,50,13,5,1445,8302,3,338,"Latin America and the Caribbean"
-41.95,-21.61666667,10,2,22.88333321,1181,52,33,54,1,8,1299,8052,7,104,"Latin America and the Caribbean"
-42.21666667,-21.61666667,100,2,21.52916718,1288,51,29,57,10,8,1455,8974,19,346,"Latin America and the Caribbean"
-51.2167,-21.6167,340,2,22.47916603,1161,86,10,57,13,5,782,9201,2,352,"Latin America and the Caribbean"
-41.7,-21.63333333,600,2,23.23749924,1070,48,36,60,10,8,1179,9029,12,48,"Latin America and the Caribbean"
-42.28333,-21.65,500,2,22.42083359,1277,50,38,56,10,8,1507,8734,10,172,"Latin America and the Caribbean"
-41.76666667,-21.65,100,1,22.36666679,1129,52,37,58,10,8,1386,12374,16,109,"Latin America and the Caribbean"
-41.75,-21.68333333,100,2,22.91250038,1098,48,34,62,1,8,1214,9383,6,79,"Latin America and the Caribbean"
-41.53333333,-21.68333333,10,2,23.62083435,1046,39,52,54,10,8,1352,12232,1,16,"Latin America and the Caribbean"
-41.57,-21.69583333,100,2,23.60000038,1055,52,39,53,13,8,1481,12406,3,18,"Latin America and the Caribbean"
-41.5675,-21.69694444,200,2,23.60000038,1055,40,50,54,13,8,1389,12406,6,32,"Latin America and the Caribbean"
-56.25,-21.7,100,2,23.10000038,1397,73,15,54,13,5,1395,8599,5,345,"Latin America and the Caribbean"
-56.25,-21.7,100,2,23.10000038,1397,73,15,54,13,5,1395,8599,5,345,"Latin America and the Caribbean"
-41.86666667,-21.7,300,2,21.89166641,1182,44,42,56,1,8,1283,11544,28,294,"Latin America and the Caribbean"
-42.25,-21.7,3200,2,22.77083397,1224,31,56,56,10,8,1456,8838,7,105,"Latin America and the Caribbean"
-42.16666667,-21.7,200,1,22.63750076,1224,51,33,61,10,5,1670,12585,6,86,"Latin America and the Caribbean"
-42.11666667,-21.7,100,2,22.83749962,1211,35,43,57,10,5,1366,8118,8,88,"Latin America and the Caribbean"
-42.11666667,-21.7,10,2,22.83749962,1211,35,43,57,10,5,1366,8118,8,88,"Latin America and the Caribbean"
-42.11666667,-21.7,300,2,22.83749962,1211,35,43,57,10,5,1366,8118,8,88,"Latin America and the Caribbean"
-41.57361111,-21.70138889,200,3,23.45833397,1061,53,37,54,13,8,1383,8765,3,23,"Latin America and the Caribbean"
-41.58888889,-21.715,1200,4,23.54166603,1067,50,37,56,13,8,1296,8581,3,23,"Latin America and the Caribbean"
-41.60972222,-21.71583333,200,1,23.42916679,1071,35,46,56,10,8,1204,11317,8,74,"Latin America and the Caribbean"
-41.58583333,-21.71666667,200,3,23.48333359,1069,43,45,56,10,8,1273,10893,6,42,"Latin America and the Caribbean"
-41.76666667,-21.71666667,10,4,21.60416603,1163,51,32,57,1,8,1362,12767,22,487,"Latin America and the Caribbean"
-42.2,-21.71666667,1000,2,21.83333397,1261,40,46,59,10,8,1254,11421,21,387,"Latin America and the Caribbean"
-41.55,-21.71666667,2700,2,23.58333397,1061,50,38,57,10,8,1249,8775,6,60,"Latin America and the Caribbean"
-41.60333333,-21.72,200,2,23.41250038,1073,38,52,53,10,8,1240,10417,8,70,"Latin America and the Caribbean"
-41.56555556,-21.72,300,2,23.34583282,1069,46,44,56,10,8,1274,11607,9,120,"Latin America and the Caribbean"
-41.60055556,-21.72027778,1700,2,23.41250038,1073,44,47,57,10,8,1221,10417,9,67,"Latin America and the Caribbean"
-41.60555556,-21.72222222,10,2,23.41250038,1073,46,45,55,10,8,1222,10417,9,45,"Latin America and the Caribbean"
-41.57638889,-21.72277778,100,2,23.48333359,1067,50,38,55,10,8,1180,8136,6,54,"Latin America and the Caribbean"
-41.56666667,-21.725,200,1,23.47083282,1067,46,43,54,10,8,1241,10797,9,111,"Latin America and the Caribbean"
-42.26666667,-21.73333333,200,2,22.23333359,1240,50,35,60,1,8,1753,11968,10,205,"Latin America and the Caribbean"
-42.11666667,-21.73333333,400,2,22.61249924,1227,42,48,57,10,8,1437,8813,5,143,"Latin America and the Caribbean"
-41.6,-21.73333333,9000,1,23.38750076,1075,50,41,48,10,8,1318,11021,4,75,"Latin America and the Caribbean"
-41.57166667,-21.73388889,300,1,23.5,1069,40,52,58,10,8,1226,6532,4,66,"Latin America and the Caribbean"
-41.58694444,-21.73583333,200,2,23.37083244,1074,43,47,53,10,8,1248,11160,5,53,"Latin America and the Caribbean"
-42.25,-21.75,100,2,22.45000076,1242,53,33,62,10,8,1588,9550,15,214,"Latin America and the Caribbean"
-42,-21.75,200,2,22.77083397,1190,53,31,50,1,5,1759,9595,4,108,"Latin America and the Caribbean"
-42.38333333,-21.76666667,200,2,22.40416718,1244,51,35,57,10,5,1705,12015,8,150,"Latin America and the Caribbean"
-41.5875,-21.77416667,300,2,23.37083435,1065,48,37,48,10,5,1311,8845,7,33,"Latin America and the Caribbean"
-41.57805556,-21.77833333,400,2,23.48749924,1060,35,54,49,13,5,1473,8966,3,27,"Latin America and the Caribbean"
-41.57861111,-21.78166667,10,2,23.48749924,1060,34,54,48,13,5,1479,8966,3,17,"Latin America and the Caribbean"
-42,-21.78333333,200,2,22.52499962,1193,50,33,56,1,8,1433,9011,17,164,"Latin America and the Caribbean"
-41.59305556,-21.78444444,100,2,23.33333397,1069,43,44,49,10,8,1384,12720,6,63,"Latin America and the Caribbean"
-41.55666667,-21.78611111,10,5,23.59583282,1047,45,41,48,14,5,1679,12096,2,31,"Latin America and the Caribbean"
-41.60972222,-21.80444444,100,3,23.375,1067,44,40,49,10,5,1543,13149,7,29,"Latin America and the Caribbean"
-41.65638889,-21.81166667,100,5,22.55833244,1100,46,38,52,10,8,1521,16476,6,198,"Latin America and the Caribbean"
-42.38333333,-21.81666667,1700,4,20.59166718,1297,46,40,58,10,8,1473,12014,8,467,"Latin America and the Caribbean"
-42.18333333,-21.81666667,300,1,22.29166603,1234,51,40,64,10,8,1570,11164,9,138,"Latin America and the Caribbean"
-57.28333333,-21.83333333,200,2,23.5,1276,71,12,56,10,12,748,7235,5,330,"Latin America and the Caribbean"
-42.28333333,-21.83333333,600,2,21.66250038,1256,48,41,57,10,5,1575,12679,9,273,"Latin America and the Caribbean"
-41.83333333,-21.83333333,700,5,17.40833282,1329,67,17,50,10,11,1200,16961,19,968,"Latin America and the Caribbean"
-42.28333333,-21.83333333,10,2,21.66250038,1256,48,41,57,10,5,1575,12679,9,273,"Latin America and the Caribbean"
-42.56666667,-21.83333333,10,2,22.4375,1267,29,46,55,10,8,1729,8884,4,132,"Latin America and the Caribbean"
-42.58333333,-21.85,50,4,21.64999962,1276,47,39,57,10,5,1724,12107,29,247,"Latin America and the Caribbean"
-42.46666667,-21.85,200,2,21.82916641,1277,53,36,51,1,8,1777,12047,15,232,"Latin America and the Caribbean"
-42.25,-21.86666667,300,3,20.89999962,1266,49,33,61,10,5,1631,12250,41,412,"Latin America and the Caribbean"
-42.4,-21.86666667,200,7,20.44166565,1308,24,31,48,10,5,1520,10856,7,495,"Latin America and the Caribbean"
-42.51666667,-21.86666667,10,2,20.94166756,1302,47,40,55,1,8,1756,11924,29,462,"Latin America and the Caribbean"
-42.21666667,-21.86666667,300,3,21.32083321,1256,43,41,59,10,5,2502,12798,24,274,"Latin America and the Caribbean"
-42.13333333,-21.86666667,200,1,22.32083321,1220,51,36,56,1,8,1541,9073,13,166,"Latin America and the Caribbean"
-42.637431,-21.869645,10,2,22.29166603,1272,30,46,65,10,5,1632,11822,12,202,"Latin America and the Caribbean"
-41.78333333,-21.88333333,100,4,22.52499962,1140,35,30,52,13,8,1628,16727,9,35,"Latin America and the Caribbean"
-42.26666667,-21.88333333,500,2,20.90416718,1275,42,42,61,10,8,1578,12392,26,366,"Latin America and the Caribbean"
-42.38333333,-21.88333333,100,4,20.41666603,1304,39,49,49,10,5,1446,12411,6,486,"Latin America and the Caribbean"
-42.48333333,-21.88333333,100,3,20.65416718,1305,45,39,61,10,8,1451,11697,27,501,"Latin America and the Caribbean"
-41.98333333,-21.9,9000,2,21.92083359,1217,51,37,54,10,5,1484,11627,20,340,"Latin America and the Caribbean"
-42.33333333,-21.9,8200,2,20.30833244,1299,32,62,51,1,5,1527,12904,8,531,"Latin America and the Caribbean"
-42.733607,-21.909039,100,3,22.16250038,1307,44,36,57,10,8,1642,12042,5,150,"Latin America and the Caribbean"
-42.75,-21.91666667,1500,2,21.61249924,1324,41,46,54,10,8,1618,11442,19,216,"Latin America and the Caribbean"
-42.28333333,-21.91666667,2300,2,21.45000076,1260,35,52,57,10,5,1442,11834,14,250,"Latin America and the Caribbean"
-48.05,-21.95,170,2,19.96249962,1373,69,27,53,13,5,1482,11541,2,774,"Latin America and the Caribbean"
-41.78333333,-21.95,10600,3,22.88750076,1145,51,30,53,10,8,1603,9778,8,56,"Latin America and the Caribbean"
-42.55,-21.95,10,3,19.55416679,1352,46,42,50,10,5,1626,11945,22,696,"Latin America and the Caribbean"
-41.98333333,-21.96666667,200,3,19.22916603,1277,50,36,49,1,5,1577,13121,5,628,"Latin America and the Caribbean"
-42.3,-21.96666667,10,3,20.94583321,1273,30,46,56,10,8,2152,8876,6,477,"Latin America and the Caribbean"
-42.26666667,-21.96666667,400,3,21.13333321,1263,46,41,59,10,5,2175,8331,23,334,"Latin America and the Caribbean"
-42.43333333,-21.96666667,500,3,20.64166641,1298,41,47,51,10,8,1849,11833,7,439,"Latin America and the Caribbean"
-42.68333333,-21.98333333,1700,2,21.27499962,1322,22,47,52,1,8,1760,11833,12,312,"Latin America and the Caribbean"
-42.4,-22,200,3,19.86249924,1299,41,46,51,1,5,1780,13558,9,537,"Latin America and the Caribbean"
-42.58333333,-22,10,4,18.97083282,1378,42,46,57,10,8,1631,12318,24,585,"Latin America and the Caribbean"
-42.53333333,-22,10,4,18.6875,1362,39,43,49,10,5,1639,12029,6,863,"Latin America and the Caribbean"
-42.48333333,-22,10,3,20.29583359,1304,43,45,54,10,8,1768,12374,23,519,"Latin America and the Caribbean"
-42.06666667,-22.01666667,300,3,19.83749962,1279,47,38,52,1,8,1733,12234,9,552,"Latin America and the Caribbean"
-42.31666667,-22.01666667,200,2,20.65833282,1286,67,21,53,1,8,1716,9085,9,455,"Latin America and the Caribbean"
-42.66666667,-22.03333333,1000,2,21.21666718,1336,60,20,56,1,5,1646,9766,12,306,"Latin America and the Caribbean"
-42.26666667,-22.03333333,10,3,20.70833397,1257,33,50,57,10,5,2214,12808,11,421,"Latin America and the Caribbean"
-42.9,-22.03333333,10,4,18.95833397,1499,42,40,50,10,5,1499,11784,30,819,"Latin America and the Caribbean"
-42.65,-22.05,200,3,19.45000076,1377,53,34,58,10,8,1534,12166,21,590,"Latin America and the Caribbean"
-42.31666667,-22.05,10,2,21.10000038,1275,42,30,57,1,5,1934,12054,18,447,"Latin America and the Caribbean"
-42.31666667,-22.05,10,2,21.10000038,1275,42,30,57,1,5,1934,12054,18,447,"Latin America and the Caribbean"
-42.06666667,-22.05,200,4,18.45833397,1304,40,48,51,1,5,1455,13199,24,879,"Latin America and the Caribbean"
-42.3,-22.05,200,4,21.0625,1256,29,50,56,10,5,2006,12837,16,372,"Latin America and the Caribbean"
-42.98333333,-22.05,500,3,21.15833282,1437,49,37,59,10,8,1941,12172,4,348,"Latin America and the Caribbean"
-42.86666667,-22.05,100,5,18.85833359,1501,43,39,50,10,5,1568,11360,9,852,"Latin America and the Caribbean"
-42.76666667,-22.05,10,3,20.61249924,1393,63,19,55,10,8,1802,11713,17,483,"Latin America and the Caribbean"
-42.36666667,-22.05,10,3,20.17083359,1299,31,57,56,10,5,1933,9329,20,577,"Latin America and the Caribbean"
-42.6,-22.05,200,3,19.63750076,1359,38,44,54,10,5,1577,11710,10,642,"Latin America and the Caribbean"
-42.71666667,-22.06666667,500,4,19.21666718,1421,40,47,54,10,5,1702,12529,22,564,"Latin America and the Caribbean"
-41.86666667,-22.06666667,10,2,23.03750038,1185,44,43,51,10,8,1566,9794,3,27,"Latin America and the Caribbean"
-42.3,-22.06666667,200,4,20.1875,1265,41,38,51,1,5,2097,12767,24,467,"Latin America and the Caribbean"
-42,-22.06666667,100,4,21.04583359,1224,45,37,52,10,11,1744,13988,34,559,"Latin America and the Caribbean"
-42.16666667,-22.06666667,100,2,20.85833359,1273,40,40,53,1,5,1921,12084,4,368,"Latin America and the Caribbean"
-42.4,-22.08333333,100,2,19.43333244,1303,31,54,52,1,5,1793,9046,13,698,"Latin America and the Caribbean"
-42.41666667,-22.08333333,200,4,19.45000076,1315,46,43,51,10,8,1639,9586,11,662,"Latin America and the Caribbean"
-42.65,-22.08333333,300,3,19.61249924,1371,30,52,54,10,5,1590,9148,6,592,"Latin America and the Caribbean"
-42.51666667,-22.08333333,200,2,18.875,1344,44,28,51,1,11,1672,11873,10,742,"Latin America and the Caribbean"
-42.96666667,-22.08333333,10,3,20.33333397,1459,41,48,48,10,5,1606,12984,16,497,"Latin America and the Caribbean"
-42.4,-22.1,700,4,18.96249962,1303,32,56,55,10,5,1925,12393,13,685,"Latin America and the Caribbean"
-41.91666667,-22.11666667,100,2,22.60416603,1209,61,20,52,1,5,1629,13450,11,52,"Latin America and the Caribbean"
-42.65,-22.11666667,10,3,19.77916718,1367,37,50,54,1,5,1762,9503,11,652,"Latin America and the Caribbean"
-42.81666667,-22.11666667,10,3,18.07500076,1536,40,35,51,10,5,1747,7317,20,936,"Latin America and the Caribbean"
-42.45,-22.11666667,200,4,18.75,1319,33,39,53,1,5,1824,16706,11,824,"Latin America and the Caribbean"
-41.85,-22.13333333,500,4,22.75833321,1201,47,36,52,10,8,1678,12847,9,109,"Latin America and the Caribbean"
-42.66666667,-22.15,10,3,17.67499924,1478,31,53,55,1,5,1722,12136,15,951,"Latin America and the Caribbean"
-42.08333333,-22.15,200,4,18.04999924,1304,48,36,52,1,5,1635,13611,14,702,"Latin America and the Caribbean"
-42.06666667,-22.15,100,4,17.64583397,1323,45,36,52,1,11,1641,13606,6,813,"Latin America and the Caribbean"
-42.71666667,-22.15,1500,5,17.51666641,1510,47,39,50,1,5,1539,12236,5,982,"Latin America and the Caribbean"
-42.6,-22.16666667,200,5,17.27499962,1444,47,39,48,1,5,1550,13206,6,1015,"Latin America and the Caribbean"
-49.7308991,-22.19555664,600,2,20.13750076,1293,66,26,52,11,5,1228,9493,5,651,"Latin America and the Caribbean"
-42.56666667,-22.2,100,5,16.99583244,1453,52,35,52,1,5,1690,16777,14,993,"Latin America and the Caribbean"
-42.31666667,-22.26666667,300,4,18.73749924,1294,47,38,52,1,5,2117,12993,23,779,"Latin America and the Caribbean"
-42.25,-22.28333333,400,5,15.73333359,1465,32,44,52,10,11,1376,16730,23,1390,"Latin America and the Caribbean"
-42.91666667,-22.28333333,100,3,18.42083359,1590,42,43,53,1,5,1645,12034,6,846,"Latin America and the Caribbean"
-42.88333333,-22.28333333,900,3,18.17916679,1571,43,42,49,1,5,1679,9422,14,895,"Latin America and the Caribbean"
-42.76666667,-22.28333333,10,5,17.01666641,1562,47,36,51,1,5,1581,16632,33,1249,"Latin America and the Caribbean"
-42.75,-22.28333333,200,4,16.08749962,1607,44,37,50,1,11,1584,12302,15,1305,"Latin America and the Caribbean"
-43.3582905,-22.28878362,100,2,19.5,1511,43,47,51,1,5,1663,9488,9,674,"Latin America and the Caribbean"
-43.38598287,-22.29940267,100,2,20.29583359,1482,65,23,51,1,5,1838,8582,8,499,"Latin America and the Caribbean"
-43.8,-22.3,300,2,19.52916718,1342,37,55,51,10,5,1759,9434,8,720,"Latin America and the Caribbean"
-42.68333333,-22.3,100,6,16.70416641,1527,48,36,53,1,11,1809,12798,16,1107,"Latin America and the Caribbean"
-42.6,-22.3,100,8,16.82916641,1473,41,39,51,1,5,1745,13302,23,1070,"Latin America and the Caribbean"
-43.33910637,-22.30172025,100,2,19.60000038,1535,48,39,50,1,5,1647,8325,9,708,"Latin America and the Caribbean"
-43.40442625,-22.30516673,100,2,20.54999924,1509,54,31,51,1,5,1771,9162,7,446,"Latin America and the Caribbean"
-43.47165042,-22.30709665,100,2,20.84166718,1515,45,40,53,1,5,1911,12016,9,440,"Latin America and the Caribbean"
-43.49124338,-22.30933036,100,1,20.61249924,1477,56,34,55,1,5,1747,12069,7,491,"Latin America and the Caribbean"
-43.4502653,-22.31076838,200,2,20.41666603,1474,48,42,48,10,5,1822,11417,7,478,"Latin America and the Caribbean"
-43.41866044,-22.31421145,100,2,20.24583244,1482,63,24,56,10,5,1713,11452,14,546,"Latin America and the Caribbean"
-43.36160286,-22.3151532,100,2,19.79583359,1517,47,43,49,1,8,1520,8951,11,573,"Latin America and the Caribbean"
-42.91666667,-22.31666667,200,4,18.13750076,1638,40,50,52,1,5,1687,11996,11,883,"Latin America and the Caribbean"
-42.8,-22.31666667,500,3,16,1617,63,21,57,1,5,1752,12270,27,1191,"Latin America and the Caribbean"
-43.33551784,-22.31787693,300,2,19.66250038,1556,48,38,48,1,8,1683,10858,8,610,"Latin America and the Caribbean"
-42.66666667,-22.33333333,100,3,17.02499962,1472,65,16,51,1,5,1525,12723,16,1085,"Latin America and the Caribbean"
-42.01666667,-22.33333333,700,4,22.39583397,1214,34,30,51,10,5,1901,16482,15,76,"Latin America and the Caribbean"
-43.46366663,-22.33947278,100,2,20.23749924,1481,61,25,50,10,5,1829,11711,17,537,"Latin America and the Caribbean"
-43.50354276,-22.34110148,100,2,19.86249924,1434,49,40,50,1,5,1634,13217,20,561,"Latin America and the Caribbean"
-43.50354276,-22.34110148,100,2,19.86249924,1434,49,40,50,1,5,1634,13217,20,561,"Latin America and the Caribbean"
-43.41177226,-22.3438946,5500,2,20.22083282,1522,27,47,50,1,8,1822,9649,3,498,"Latin America and the Caribbean"
-43.41597832,-22.34542602,500,1,20.22083282,1522,44,38,51,1,5,1804,9649,2,521,"Latin America and the Caribbean"
-42.8,-22.35,1100,4,16.34166718,1596,48,38,53,1,5,1997,12751,17,1111,"Latin America and the Caribbean"
-42.56666667,-22.35,10,8,13.73333359,1699,38,44,50,1,11,1345,16481,34,1485,"Latin America and the Caribbean"
-42.21666667,-22.35,10,4,21.36666679,1207,52,37,49,10,8,1779,17018,31,449,"Latin America and the Caribbean"
-41.808248,-22.354978,10,2,23.13750076,1269,63,18,56,14,5,1922,7353,2,8,"Latin America and the Caribbean"
-43.40170894,-22.36305111,100,3,19.82083321,1529,50,38,49,1,5,1563,16883,6,596,"Latin America and the Caribbean"
-43.33258931,-22.36333826,100,3,18.83333397,1676,44,44,49,1,5,1873,11122,12,781,"Latin America and the Caribbean"
-42.61666667,-22.36666667,100,10,16.09166718,1513,50,34,55,1,11,1305,16995,19,1452,"Latin America and the Caribbean"
-43.48119581,-22.37126779,100,2,19.74166679,1483,52,35,52,1,5,1451,12696,12,607,"Latin America and the Caribbean"
-42.55083559,-22.37760172,300,8,16.74583435,1428,51,24,51,10,11,1376,16705,11,1095,"Latin America and the Caribbean"
-42.3,-22.38333333,200,4,19.09166718,1221,47,39,49,10,11,1835,16983,27,615,"Latin America and the Caribbean"
-42.08333333,-22.38333333,800,3,22.64999962,1197,50,39,54,10,8,1818,13767,16,146,"Latin America and the Caribbean"
-42.85,-22.38333333,1900,4,17.45000076,1582,49,39,49,1,5,1805,17059,16,881,"Latin America and the Caribbean"
-43.65,-22.38333333,400,2,20.59583282,1393,46,45,49,1,8,1638,12518,12,480,"Latin America and the Caribbean"
-42.68333333,-22.38333333,16600,10,16.73333359,1500,50,35,50,1,11,1329,16328,11,1134,"Latin America and the Caribbean"
-42.08333333,-22.38333333,10,3,22.64999962,1197,50,39,54,10,8,1818,13767,16,146,"Latin America and the Caribbean"
-43.43505306,-22.38396931,100,2,19.89583397,1528,53,39,48,1,5,1689,11655,5,593,"Latin America and the Caribbean"
-43.3839931,-22.38530966,200,2,19.48749924,1577,42,46,49,1,5,1675,8821,8,702,"Latin America and the Caribbean"
-43.36138304,-22.39040172,1600,2,18.65833282,1680,46,45,50,1,5,1764,8103,4,825,"Latin America and the Caribbean"
-43.3310508,-22.39057017,100,3,18.37083244,1738,45,37,50,10,5,1918,8736,8,898,"Latin America and the Caribbean"
-43.3560817,-22.39193745,200,3,18.56666756,1697,42,46,49,10,5,1965,8093,5,833,"Latin America and the Caribbean"
-43.42127146,-22.39263224,200,3,19.87916756,1547,46,43,49,10,5,1754,8275,6,579,"Latin America and the Caribbean"
-43.46906467,-22.39542202,200,3,19.33749962,1528,51,37,55,1,5,1772,16611,16,672,"Latin America and the Caribbean"
-43.43824781,-22.39705104,200,3,19.79166603,1534,45,44,50,10,5,1702,11557,7,637,"Latin America and the Caribbean"
-43.46132395,-22.39716393,200,3,19.81666756,1519,42,45,49,10,5,1713,12067,2,596,"Latin America and the Caribbean"
-43.45590062,-22.39749156,2400,3,19.86666679,1522,47,41,48,10,5,1689,11640,3,591,"Latin America and the Caribbean"
-43.45127114,-22.39805241,400,2,19.86666679,1522,50,38,49,10,5,1679,11640,6,599,"Latin America and the Caribbean"
-43.36390034,-22.39936839,100,2,18.79999924,1660,43,43,49,10,5,1944,11339,32,756,"Latin America and the Caribbean"
-44.03333333,-22.4,100,2,20.26250076,1364,42,45,50,1,5,1649,9606,14,553,"Latin America and the Caribbean"
-42.36666667,-22.4,100,5,18.36666679,1249,53,31,48,10,11,1823,16463,19,763,"Latin America and the Caribbean"
-42.86666667,-22.4,300,4,17.95833397,1597,56,28,49,1,5,1686,16935,17,885,"Latin America and the Caribbean"
-43.47032557,-22.40090724,200,3,19.32500076,1538,56,29,54,10,5,1774,11672,27,676,"Latin America and the Caribbean"
-43.36101695,-22.40340335,200,3,18.57083321,1686,46,32,49,10,5,1909,9104,17,870,"Latin America and the Caribbean"
-43.45093045,-22.40513005,2100,3,19.72500038,1532,38,47,48,10,5,1708,16479,4,603,"Latin America and the Caribbean"
-43.44986171,-22.40515593,1600,3,19.79166603,1534,38,48,48,10,5,1700,12106,2,587,"Latin America and the Caribbean"
-43.37287572,-22.41096513,100,3,18.5625,1684,54,29,54,10,5,1859,11377,20,763,"Latin America and the Caribbean"
-43.32838682,-22.41192895,100,4,17.91250038,1779,49,35,48,10,5,1777,12268,31,927,"Latin America and the Caribbean"
-43.40039067,-22.4137958,100,2,19.64999962,1580,51,40,49,1,5,1790,16311,3,636,"Latin America and the Caribbean"
-43.44977983,-22.41428624,300,2,19.67083359,1542,46,44,51,1,5,1763,9022,7,662,"Latin America and the Caribbean"
-43.45721584,-22.4156038,200,3,19.70416641,1539,49,39,53,10,5,1676,9376,6,635,"Latin America and the Caribbean"
-43.35201667,-22.42719444,200,4,17.15833282,1786,41,42,49,10,5,1539,16627,15,1096,"Latin America and the Caribbean"
-43.4515855,-22.43015427,100,2,19.55416679,1555,51,34,47,1,5,1804,8974,10,664,"Latin America and the Caribbean"
-44.51666667,-22.43333333,200,4,20.52916718,1511,41,47,50,10,5,1697,17334,10,494,"Latin America and the Caribbean"
-42,-22.43333333,100,2,22.62083244,1211,49,32,52,1,5,1746,16887,9,170,"Latin America and the Caribbean"
-42.38333333,-22.43333333,2100,5,19.65416718,1228,48,39,53,10,11,1919,16461,19,430,"Latin America and the Caribbean"
-43.34168566,-22.43717326,200,5,17.60416603,1782,37,48,49,10,5,1742,13411,8,1004,"Latin America and the Caribbean"
-43.42465404,-22.44578045,100,3,19.04166603,1614,40,47,52,10,5,1529,12390,17,784,"Latin America and the Caribbean"
-42.93333333,-22.45,100,11,18.02083397,1682,54,28,52,1,11,1661,16181,34,1168,"Latin America and the Caribbean"
-42.96666667,-22.46666667,200,9,17.76666641,1736,60,27,47,1,11,1800,16364,32,1030,"Latin America and the Caribbean"
-42.65,-22.46666667,300,2,22.66666603,1234,65,16,58,10,8,1987,13019,10,81,"Latin America and the Caribbean"
-43.49697901,-22.46668347,100,2,19.48333359,1537,49,37,49,1,5,1604,7079,16,675,"Latin America and the Caribbean"
-42.8,-22.48333333,200,3,22.89583397,1291,67,16,54,14,8,2042,13506,8,23,"Latin America and the Caribbean"
