"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
15.3,-89.105835,37.3586121,"North America",6,5,308,125,2145,115,6584,1201,14,59,421,0,421,19,19
12.4,-89.105835,37.3605537,"North America",6,5,308,125,2145,115,6584,1201,14,59,421,0,421,19,19
13.1,-89.105835,37.3605537,"North America",6,5,308,125,2145,115,6584,1201,14,59,421,0,421,19,19
15.7,-89.081665,41.2019463,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
40.6,-89.081665,41.2019463,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
28.9,-89.0813522,41.2046738,"North America",6,9,343,143,2812,207,3894,916,10,64,379,0,379,21,21
17.1,-89.0798813,41.1998214,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
42,-89.0798813,41.1998214,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
50.7,-89.0798416,41.2038612,"North America",6,9,343,143,2812,207,3894,916,10,64,379,0,379,21,21
14.5,-89.0796051,41.1962814,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
24.2,-89.0796051,41.1962814,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
7.1,-89.0786133,41.2011108,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
25,-89.0786133,41.2011108,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
14.4,-89.0780411,41.1976624,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
23.1,-89.0780411,41.1976624,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
23.6,-89.0780411,41.1977348,"North America",6,9,343,143,3037,207,3894,916,10,64,379,0,379,21,21
2.5,-89.0592804,37.1612778,"North America",1,9,349,129,2604,104,6821,1218,14,58,335,0,335,19,19
10,-89.0592804,37.1612778,"North America",1,9,349,129,2604,104,6821,1218,14,58,335,0,335,19,19
6.9,-88.9208298,41.3213882,"North America",5,9,358,134,2582,195,4624,913,10,63,498,0,498,8,21
17.9,-88.9208298,41.3213882,"North America",5,9,358,134,2582,195,4624,913,10,63,498,0,498,8,21
15,-88.887558,36.5125847,"North America",3,9,214,126,3318,127,6991,1332,14,56,424,1,424,19,19
20,-88.887558,36.5125847,"North America",3,9,214,126,3318,127,6991,1332,14,56,424,1,424,19,19
4,-88.7037917,37.1123889,"North America",3,9,302,130,4554,110,6904,1244,14,57,366,0,366,19,19
9.5,-88.7037917,37.1123889,"North America",3,9,302,130,4554,110,6904,1244,14,57,366,0,366,19,19
34,-88.7034167,37.1135056,"North America",3,9,302,130,4554,110,6904,1244,14,57,366,0,366,19,19
27.5,-88.6962,37.1093,"North America",3,9,302,130,4554,110,6904,1244,14,57,366,0,366,19,19
7,-88.6217499,36.9535561,"North America",1,9,252,129,3775,128,6809,1284,14,54,408,1,408,19,19
13.5,-88.6217499,36.9535561,"North America",1,9,252,129,3775,128,6809,1284,14,54,408,1,408,19,19
17,-88.6217499,36.9535828,"North America",1,9,252,129,3775,128,6809,1284,14,54,408,1,408,19,19
23.5,-88.6217499,36.9535828,"North America",1,9,252,129,3775,128,6809,1284,14,54,408,1,408,19,19
9,-88.6217499,36.9536095,"North America",1,9,252,129,3775,128,6809,1284,14,54,408,1,408,19,19
12.5,-88.6217499,36.9536095,"North America",1,9,252,129,3775,128,6809,1284,14,54,408,1,408,19,19
5.5,-88.515,36.9536111,"North America",1,9,231,129,3561,114,6993,1290,14,55,405,1,405,19,19
9,-88.481987,36.6334152,"North America",1,9,205,125,3471,165,6536,1353,14,54,468,0,468,19,19
3,-88.478096,36.6339722,"North America",1,9,205,125,3471,165,6536,1353,14,54,468,0,468,19,19
5,-88.478096,36.6339722,"North America",1,9,205,125,3471,165,6536,1353,14,54,468,0,468,19,19
11,-88.478096,36.6370277,"North America",1,9,205,125,3471,165,6536,1353,14,54,468,0,468,19,19
0.7,-88.4714336,41.6019606,"North America",5,9,322,136,3000,203,5917,933,9,63,536,1,536,21,21
1.5,-88.4714336,41.6019606,"North America",5,9,322,136,3000,203,5917,933,9,63,536,1,536,21,21
3.8,-88.4703225,41.6008495,"North America",5,9,322,136,3000,203,5917,933,9,63,536,1,536,21,21
38.1,-88.4703225,41.6008495,"North America",5,9,322,136,3000,203,5917,933,9,63,536,1,536,21,21
2,-88.458374,36.5236969,"North America",3,9,241,123,3035,158,6907,1355,14,55,458,1,458,19,19
4,-88.458374,36.5236969,"North America",3,9,241,123,3035,158,6907,1355,14,55,458,1,458,19,19
1.3,-88.3691667,40.58,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
20.5,-88.3691667,40.58,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
3,-88.3688889,40.58,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
33.3,-88.3688889,40.58,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
115.1,-88.3686111,40.5802778,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
123.6,-88.3686111,40.5802778,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
25.9,-88.3686111,40.5805556,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
26,-88.3686111,40.5805556,"North America",3,9,350,144,3123,245,4660,922,10,64,373,0,373,21,21
104.1,-88.3671417,36.3483047,"North America",1,9,198,126,2586,159,6730,1350,14,56,477,1,477,19,19
6,-88.3639297,36.6189728,"North America",1,9,205,124,3365,168,6562,1356,14,55,444,0,444,19,19
14,-88.3639297,36.6189728,"North America",1,9,205,124,3365,168,6562,1356,14,55,444,0,444,19,19
57,-88.3425369,36.6142502,"North America",1,9,205,124,3365,168,6562,1356,14,55,444,0,444,19,19
2,-88.3167038,36.5667496,"North America",1,9,209,119,3160,160,6736,1348,14,55,471,1,471,19,19
23,-88.3167038,36.5667496,"North America",1,9,209,119,3160,160,6736,1348,14,55,471,1,471,19,19
10,-88.3155899,37.3778458,"North America",6,5,304,127,1923,121,6548,1219,14,57,404,1,404,19,19
42,-88.3155899,37.3778458,"North America",6,5,304,127,1923,121,6548,1219,14,57,404,1,404,19,19
3,-88.3125381,37.3784027,"North America",6,5,304,127,1923,121,6548,1219,14,57,404,1,404,19,19
18,-88.3125381,37.3784027,"North America",6,5,304,127,1923,121,6548,1219,14,57,404,1,404,19,19
8.1,-88.3092575,42.4228249,"North America",5,9,239,132,2707,252,5498,906,8,64,688,1,688,8,19
23.4,-88.3087158,42.4231186,"North America",5,9,239,132,2707,252,5498,906,8,64,688,1,688,8,19
1,-88.2694778,36.5181389,"North America",1,9,196,124,2806,166,6941,1352,14,55,487,0,487,19,19
5,-88.2694778,36.5181389,"North America",1,9,196,124,2806,166,6941,1352,14,55,487,0,487,19,19
5,-88.2694778,36.5386963,"North America",1,9,196,124,3160,166,6941,1352,14,55,487,0,487,19,19
27,-88.2694778,36.5386963,"North America",1,9,196,124,3160,166,6941,1352,14,55,487,0,487,19,19
7,-88.2678146,36.5236969,"North America",1,9,196,124,2806,166,6941,1352,14,55,487,0,487,19,19
3,-88.2672577,36.5053635,"North America",1,9,196,124,2806,166,6941,1352,14,55,487,0,487,19,19
7,-88.2639236,37.0511856,"North America",6,5,247,129,3003,113,6503,1275,14,54,443,1,443,19,19
10,-88.2639236,37.0511856,"North America",6,5,247,129,3003,113,6503,1275,14,54,443,1,443,19,19
3,-88.2544785,37.0492439,"North America",6,5,247,129,3003,113,6503,1275,14,54,443,1,443,19,19
5,-88.2544785,37.0492439,"North America",6,5,247,129,3003,113,6503,1275,14,54,443,1,443,19,19
4,-88.2486496,36.6089706,"North America",3,5,212,125,2561,159,6433,1340,14,54,413,1,413,19,19
6,-88.2486496,36.6089706,"North America",3,5,212,125,2561,159,6433,1340,14,54,413,1,413,19,19
15,-88.2486496,36.6089706,"North America",3,5,212,125,2561,159,6433,1340,14,54,413,1,413,19,19
5,-88.2416992,36.5253639,"North America",1,5,224,125,2414,158,6001,1344,14,52,455,1,455,19,19
13,-88.2416992,36.5253639,"North America",1,5,224,125,2414,158,6001,1344,14,52,455,1,455,19,19
4,-88.2297592,36.5678635,"North America",3,5,212,125,2561,159,6433,1340,14,54,413,1,413,19,19
6,-88.2297592,36.5678635,"North America",3,5,212,125,2561,159,6433,1340,14,54,413,1,413,19,19
8,-88.2297592,36.5678635,"North America",3,5,212,125,2561,159,6433,1340,14,54,413,1,413,19,19
3.6,-88.214386,36.4618073,"North America",1,9,288,126,2414,148,6874,1345,14,52,447,1,447,19,19
34.1,-88.214386,36.4618073,"North America",1,9,288,126,2414,148,6874,1345,14,52,447,1,447,19,19
4,-88.212532,36.6495285,"North America",3,5,212,125,3502,159,6433,1340,14,54,413,1,413,19,19
6,-88.212532,36.6495285,"North America",3,5,212,125,3502,159,6433,1340,14,54,413,1,413,19,19
17,-88.212532,36.6495285,"North America",3,5,212,125,3502,159,6433,1340,14,54,413,1,413,19,19
5.1,-88.2115555,36.4738884,"North America",1,5,224,125,2414,158,6001,1344,14,52,455,1,455,19,19
12.5,-88.2115555,36.4738884,"North America",1,5,224,125,2414,158,6001,1344,14,52,455,1,455,19,19
1.4,-88.2114716,36.4737206,"North America",1,5,224,125,2414,158,6001,1344,14,52,455,1,455,19,19
3.9,-88.2114716,36.4737206,"North America",1,5,224,125,2414,158,6001,1344,14,52,455,1,455,19,19
7,-88.1833649,36.5523071,"North America",1,5,224,125,2561,158,6001,1344,14,52,455,1,455,19,19
2,-88.1806641,36.2408905,"North America",1,9,254,125,2155,134,6293,1352,14,54,410,1,410,19,19
4.2,-88.1806641,36.2408905,"North America",1,9,254,125,2155,134,6293,1352,14,54,410,1,410,19,19
14,-88.1483612,37.6342239,"North America",1,9,339,140,1780,118,4602,1175,14,60,312,0,312,19,19
10,-88.0299988,35.4348602,"North America",1,5,242,130,1513,146,7174,1422,15,54,402,2,402,3,3
27,-88.0299988,35.4348602,"North America",1,5,242,130,1513,146,7174,1422,15,54,402,2,402,3,3
6,-88.0295029,35.4351959,"North America",1,5,242,130,1513,146,7174,1422,15,54,402,2,402,3,3
38.4,-88.024147,41.1826324,"North America",6,9,259,138,2459,191,5207,942,10,62,424,0,424,8,8
23,-88.0216444,37.8480639,"North America",3,9,339,145,2032,108,5604,1141,14,61,262,0,262,19,19
40,-88.0137944,37.9288639,"North America",3,9,306,144,1937,112,5431,1138,13,62,385,0,385,19,19
62,-88.0037694,37.9071111,"North America",3,9,339,145,1937,108,5604,1141,14,61,262,0,262,19,19
3,-88.0023806,37.8881611,"North America",3,9,339,145,1937,108,5604,1141,14,61,262,0,262,19,19
14,-88.0023806,37.8881611,"North America",3,9,339,145,1937,108,5604,1141,14,61,262,0,262,19,19
29,-87.9969111,37.9732778,"North America",3,9,306,144,1693,112,5431,1138,13,62,385,0,385,8,19
20,-87.9946056,37.9288528,"North America",3,9,306,144,1709,112,5431,1138,13,62,385,0,385,8,19
30,-87.9894944,37.9287722,"North America",3,9,306,144,1709,112,5431,1138,13,62,385,0,385,8,19
40,-87.9792861,37.9213361,"North America",3,9,306,144,1709,112,5431,1138,13,62,385,0,385,8,19
52,-87.9767,37.9521444,"North America",3,9,306,144,1709,112,5431,1138,13,62,385,0,385,8,19
52,-87.9513139,38.0587972,"North America",3,9,236,138,1743,123,6649,1140,13,62,380,1,380,19,19
54,-87.9513139,38.0587972,"North America",3,9,236,138,1743,123,6649,1140,13,62,380,1,380,19,19
17,-87.9320833,38.0718333,"North America",3,9,236,138,1743,123,6649,1140,13,62,380,1,380,19,19
102,-87.9141306,38.2076917,"North America",3,9,278,142,1805,115,6440,1129,13,61,429,0,429,19,19
36,-87.8874969,35.6800003,"North America",6,5,233,129,2309,186,6244,1407,14,54,440,3,440,1,19
18,-87.8858611,37.9078333,"North America",0,9,280,140,2048,109,4259,1149,14,62,341,0,341,19,19
23,-87.8858611,37.9078333,"North America",0,9,280,140,2048,109,4259,1149,14,62,341,0,341,19,19
16,-87.8399963,35.5202789,"North America",3,5,254,133,1718,213,6415,1437,15,54,441,2,441,19,19
6,-87.8366699,35.5152779,"North America",3,5,254,133,1718,213,6415,1437,15,54,441,2,441,19,19
58,-87.8266833,38.2218194,"North America",3,9,265,144,1960,119,5279,1138,13,62,324,0,324,19,19
55,-87.8141944,37.9389444,"North America",3,9,291,139,1900,119,5363,1151,13,63,340,1,340,19,19
17,-87.8124466,35.8528061,"North America",3,5,215,130,2017,170,5950,1391,14,54,430,2,430,1,1
18,-87.8103638,35.8493042,"North America",3,5,215,130,2017,170,5950,1391,14,54,430,2,430,1,1
1.5,-87.7649917,37.2845111,"North America",3,9,270,129,1015,122,5755,1220,14,56,495,1,495,19,19
3.5,-87.7649917,37.2845111,"North America",3,9,270,129,1015,122,5755,1220,14,56,495,1,495,19,19
5.5,-87.7649917,37.2845111,"North America",3,9,270,129,1015,122,5755,1220,14,56,495,1,495,19,19
1,-87.7611084,35.7829704,"North America",3,5,208,130,1931,190,5831,1397,14,52,443,2,443,1,1
11,-87.7611084,35.7829704,"North America",3,5,208,130,1931,190,5831,1397,14,52,443,2,443,1,1
1.5,-87.7584417,37.3421583,"North America",3,9,270,129,1204,122,5755,1220,14,56,495,1,495,19,19
18,-87.7584417,37.3421583,"North America",3,9,270,129,1204,122,5755,1220,14,56,495,1,495,19,19
92,-87.7462306,38.3799444,"North America",3,9,296,140,1701,122,5173,1139,13,62,352,0,352,19,19
6.5,-87.7250214,37.287571,"North America",3,9,270,129,1230,122,5755,1220,14,56,495,1,495,19,19
20,-87.7088611,38.3920639,"North America",3,9,296,140,1701,122,5173,1139,13,62,352,0,352,19,19
2,-87.6896306,37.3703417,"North America",3,9,282,132,1339,129,6578,1207,14,57,365,1,365,19,19
19,-87.6896306,37.3703417,"North America",3,9,282,132,1339,129,6578,1207,14,57,365,1,365,19,19
15,-87.6833344,39.5499992,"North America",6,9,276,138,2170,207,6108,1050,11,61,450,1,450,19,19
8,-87.6794833,37.3085583,"North America",1,9,269,132,1230,125,5762,1219,14,56,343,1,343,19,19
17,-87.6749917,37.3109528,"North America",1,9,269,132,1230,125,5762,1219,14,56,343,1,343,19,19
67,-87.6749917,37.3109528,"North America",1,9,269,132,1230,125,5762,1219,14,56,343,1,343,19,19
19,-87.6626361,38.4591472,"North America",3,9,322,140,1993,123,4839,1139,13,62,392,0,392,8,8
63,-87.6626361,38.4591472,"North America",3,9,322,140,1993,123,4839,1139,13,62,392,0,392,8,8
85,-87.6596444,38.3607611,"North America",3,9,358,143,1660,122,5245,1145,13,61,339,0,339,8,8
22,-87.6491917,38.4874528,"North America",3,9,322,140,1993,123,4839,1139,13,62,392,0,392,8,8
75,-87.6491917,38.4874528,"North America",3,9,322,140,1993,123,4839,1139,13,62,392,0,392,8,8
17,-87.6407111,36.7425,"North America",6,5,235,128,1208,156,6830,1275,14,58,367,1,367,19,19
67.5,-87.6407111,36.7425,"North America",6,5,235,128,1208,156,6830,1275,14,58,367,1,367,19,19
18.5,-87.6346721,41.1238517,"North America",6,9,137,139,2305,195,4400,976,10,62,571,0,571,21,21
7,-87.6330417,39.5797583,"North America",6,9,276,138,2170,207,6108,1050,11,61,450,1,450,19,19
0.5,-87.6315889,37.0590806,"North America",6,5,210,130,899,178,5887,1248,14,53,563,2,563,19,19
4.5,-87.6315889,37.0590806,"North America",6,5,210,130,899,178,5887,1248,14,53,563,2,563,19,19
8.5,-87.6315889,37.0590806,"North America",6,5,210,130,899,178,5887,1248,14,53,563,2,563,19,19
18,-87.6175278,37.922,"North America",3,9,252,133,2103,123,6472,1152,14,59,462,1,462,19,19
19,-87.6175278,37.922,"North America",3,9,252,133,2103,123,6472,1152,14,59,462,1,462,19,19
100,-87.6144417,38.5678111,"North America",6,9,296,144,1908,128,5763,1131,13,61,386,0,386,8,8
21,-87.6057278,38.4518778,"North America",3,9,306,142,1671,130,4928,1144,13,63,353,1,353,8,8
142,-87.6048972,38.466,"North America",3,9,306,142,1993,130,4928,1144,13,63,353,1,353,8,8
37,-87.6034389,38.5403639,"North America",3,9,279,144,1908,124,5740,1134,13,62,308,0,308,8,8
28,-87.5999972,37.8699917,"North America",3,9,331,136,2106,116,65535,1157,14,63,418,1,418,19,19
84,-87.5998,38.588075,"North America",3,9,279,144,1908,124,5740,1134,13,62,308,0,308,8,8
3,-87.5907833,37.2993,"North America",1,9,255,131,1259,136,7031,1222,14,54,413,1,413,19,19
7,-87.5891444,37.3018667,"North America",1,9,255,131,1259,136,7031,1222,14,54,413,1,413,19,19
9.5,-87.5891444,37.3018667,"North America",1,9,255,131,1259,136,7031,1222,14,54,413,1,413,19,19
56,-87.5861583,39.312725,"North America",3,9,307,138,1656,144,5180,1052,12,61,471,0,471,19,19
9,-87.5836417,38.5868417,"North America",3,9,279,144,1908,124,5740,1134,13,62,308,0,308,8,8
17,-87.5836417,38.5868417,"North America",3,9,279,144,1908,124,5740,1134,13,62,308,0,308,8,8
87,-87.5790167,38.53855,"North America",3,9,279,144,1801,124,5740,1134,13,62,308,0,308,8,8
51,-87.5632472,39.3027278,"North America",3,9,307,138,1771,144,5180,1052,12,61,471,0,471,19,19
131,-87.5518722,38.3400028,"North America",3,9,304,141,1464,139,5664,1156,13,63,345,0,345,19,19
44,-87.548425,38.3698222,"North America",3,9,304,135,1464,139,5785,1153,13,62,467,1,467,19,8
80,-87.548425,38.3698222,"North America",3,9,304,135,1464,139,5785,1153,13,62,467,1,467,19,8
0.5,-87.5410111,36.8988472,"North America",6,5,233,129,825,163,6335,1268,14,58,399,1,399,19,19
2.5,-87.5410111,36.8988472,"North America",6,5,233,129,825,163,6335,1268,14,58,399,1,399,19,19
53,-87.5387028,37.9228639,"North America",3,9,282,135,1918,116,64195,1151,14,60,457,0,457,19,19
5,-87.5277167,40.6712722,"North America",3,9,347,136,2384,214,4588,963,10,64,520,0,520,8,8
56,-87.5269611,40.6786,"North America",3,9,347,136,2384,214,4588,963,10,64,520,0,520,8,8
22,-87.5231778,40.1550861,"North America",3,9,286,140,2639,208,4992,1009,11,62,361,0,361,19,19
6,-87.5218583,40.1559611,"North America",3,9,286,140,2639,208,4992,1009,11,62,361,0,361,19,19
37,-87.5181667,39.3456694,"North America",3,9,320,144,1771,159,5852,1057,12,62,379,0,379,19,19
3,-87.5147806,36.7982306,"North America",6,5,207,129,917,168,6739,1286,14,59,377,0,377,19,19
17,-87.5097583,40.6785722,"North America",5,9,321,137,2384,224,4563,965,10,63,447,0,447,8,8
65,-87.5088417,40.6154861,"North America",5,9,321,137,2843,224,4563,965,10,63,447,0,447,8,8
0.5,-87.5006278,36.9213361,"North America",5,5,228,130,825,201,7326,1271,14,57,463,1,463,19,19
3.5,-87.5006278,36.9213361,"North America",5,5,228,130,825,201,7326,1271,14,57,463,1,463,19,19
21,-87.5006278,36.9213361,"North America",5,5,228,130,825,201,7326,1271,14,57,463,1,463,19,19
6,-87.4914944,39.4513167,"North America",3,9,238,137,1608,162,7020,1044,12,63,415,1,415,19,19
20,-87.4914944,39.4513167,"North America",3,9,238,137,1608,162,7020,1044,12,63,415,1,415,19,19
31,-87.4900278,38.9002194,"North America",3,9,341,148,1704,135,5801,1095,12,62,393,0,393,19,19
75,-87.4894944,40.0959139,"North America",3,9,306,139,2388,189,5272,1017,11,62,416,0,416,21,19
8,-87.4880917,40.1214028,"North America",3,9,306,139,2355,189,5272,1017,11,62,416,0,416,19,19
21,-87.4880917,40.1214028,"North America",3,9,306,139,2355,189,5272,1017,11,62,416,0,416,19,19
17,-87.4880528,39.78445,"North America",3,9,284,138,2271,189,5845,1049,11,61,416,0,416,21,21
17,-87.4824389,39.5855306,"North America",3,9,264,144,1655,184,5999,1047,11,62,327,1,327,19,19
35,-87.4709083,40.1625889,"North America",3,5,323,140,2355,206,6289,1005,11,63,372,1,372,19,19
23,-87.4706028,40.1389667,"North America",3,9,306,139,2355,189,5272,1017,11,62,416,0,416,19,19
112,-87.4705722,40.2812278,"North America",3,9,351,138,3006,215,5080,990,11,64,403,0,403,21,21
62,-87.4694972,40.2855917,"North America",3,9,351,138,3006,215,5080,990,11,64,403,0,403,21,21
142,-87.4673167,40.6501722,"North America",5,9,321,137,2476,224,4563,965,10,63,447,0,447,8,8
6,-87.4652778,38.4113722,"North America",3,9,269,141,1465,138,4754,1156,13,63,373,1,373,19,19
29,-87.4652778,38.4113722,"North America",3,9,269,141,1465,138,4754,1156,13,63,373,1,373,19,19
19,-87.4623861,38.8915194,"North America",3,9,310,144,1704,134,5683,1108,12,62,482,0,482,19,19
20,-87.4610583,37.9834861,"North America",3,9,273,135,1754,117,6477,1155,14,64,560,0,560,19,19
49,-87.4598778,37.9775556,"North America",3,9,273,135,1754,117,6477,1155,14,64,560,0,560,19,19
40.4,-87.4593713,40.6526544,"North America",5,9,321,137,2476,224,4563,965,10,63,447,0,447,8,8
17,-87.4586944,40.1336667,"North America",3,9,306,139,2355,189,5272,1017,11,62,416,0,416,19,19
94,-87.4554528,40.6501472,"North America",5,9,321,137,2476,224,4563,965,10,63,447,0,447,8,8
15,-87.4522472,40.01015,"North America",3,9,255,140,1996,176,5373,1026,11,63,344,0,344,21,21
55,-87.4478972,38.6492972,"North America",3,9,271,144,1522,147,6115,1133,13,62,450,1,450,19,19
9,-87.4446389,40.1232778,"North America",3,9,306,139,2355,189,5272,1017,11,62,416,0,416,19,19
31,-87.4438694,40.6782222,"North America",5,9,321,137,2476,224,4563,965,10,63,447,0,447,8,8
57,-87.4429083,40.6499528,"North America",5,9,321,137,2476,224,4563,965,10,63,447,0,447,8,8
22,-87.4422444,39.9556972,"North America",3,9,237,137,1996,178,6838,1037,11,63,356,1,356,21,21
29,-87.4403222,40.679325,"North America",5,9,321,137,2476,224,4563,965,10,63,447,0,447,8,8
89,-87.4403222,40.679325,"North America",5,9,321,137,2476,224,4563,965,10,63,447,0,447,8,8
95,-87.4380861,40.1415361,"North America",3,9,306,139,2355,189,5272,1017,11,62,416,0,416,19,19
54,-87.4369111,38.8571472,"North America",3,9,310,144,1563,134,5683,1108,12,62,482,0,482,19,19
15,-87.4345778,37.9908722,"North America",3,9,273,135,1754,117,6477,1155,14,64,560,0,560,19,19
36,-87.4344861,40.1044528,"North America",3,9,306,139,2388,189,5272,1017,11,62,416,0,416,19,19
13,-87.4338833,39.3456611,"North America",3,9,320,144,1422,159,5852,1057,12,62,379,0,379,19,19
13,-87.4334556,38.7015111,"North America",3,9,271,144,1522,147,6115,1133,13,62,450,1,450,19,19
17,-87.4334556,38.7015111,"North America",3,9,271,144,1522,147,6115,1133,13,62,450,1,450,19,19
6,-87.4328,40.14095,"North America",3,9,306,139,2355,189,5272,1017,11,62,416,0,416,19,19
3,-87.431325,38.5918444,"North America",3,9,305,143,1635,139,6462,1141,13,62,337,0,337,19,19
37,-87.431325,38.5918444,"North America",3,9,305,143,1635,139,6462,1141,13,62,337,0,337,19,19
18.9,-87.4280777,40.9467496,"North America",3,9,226,138,2669,207,4816,970,10,62,457,0,457,19,8
146.4,-87.4276478,41.0439137,"North America",6,9,170,136,2582,207,4664,975,10,63,493,0,493,8,8
46,-87.4230722,38.0126278,"North America",3,9,272,140,1754,125,6531,1161,13,61,310,1,310,8,19
78,-87.4156472,39.5273472,"North America",3,9,275,138,1674,158,5807,1043,12,62,440,0,440,19,19
23,-87.4152528,40.5461167,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
63,-87.4152528,40.5461167,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
40,-87.4111722,39.5273361,"North America",3,9,275,138,1674,158,5807,1043,12,62,440,0,440,19,19
27,-87.4104462,40.5488892,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
1,-87.4093639,37.0496722,"North America",5,9,219,130,969,174,5808,1262,14,53,504,3,504,19,19
3,-87.4069889,38.7797556,"North America",3,9,291,141,1315,153,6689,1129,12,62,420,1,420,19,19
4,-87.4069889,38.7797556,"North America",3,9,291,141,1315,153,6689,1129,12,62,420,1,420,19,19
1,-87.4059528,40.5699917,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
7,-87.4059528,40.5699917,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
40,-87.4002972,38.6987833,"North America",3,9,282,145,1455,152,5540,1139,12,61,359,1,359,19,19
59,-87.394165,40.1138878,"North America",3,9,266,141,2102,190,6381,1014,11,62,371,0,371,19,19
4,-87.39325,40.651425,"North America",5,9,292,137,2409,239,4362,964,10,63,432,0,432,21,21
52,-87.39325,40.651425,"North America",5,9,292,137,2409,239,4362,964,10,63,432,0,432,21,21
14,-87.3915861,38.8945833,"North America",3,9,295,144,1477,147,5363,1116,12,62,600,1,600,8,8
44,-87.390274,40.1697769,"North America",3,5,242,137,2044,181,5650,998,11,66,370,1,370,19,19
7,-87.3736722,38.4622528,"North America",3,9,307,140,1633,141,5251,1152,13,62,496,1,496,19,19
8,-87.3736722,38.4622528,"North America",3,9,307,140,1633,141,5251,1152,13,62,496,1,496,19,19
22,-87.3736722,38.4622528,"North America",3,9,307,140,1633,141,5251,1152,13,62,496,1,496,19,19
58,-87.3712472,38.6742028,"North America",3,9,282,145,1455,152,5540,1139,12,61,359,1,359,19,19
95,-87.3712472,38.6742028,"North America",3,9,282,145,1455,152,5540,1139,12,61,359,1,359,19,19
19,-87.3683472,40.5647139,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
4,-87.3669434,35.7900009,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
8,-87.3669434,35.7900009,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
40,-87.3641056,40.6500167,"North America",5,9,292,137,2409,239,4362,964,10,63,432,0,432,21,21
52,-87.3622806,40.6248889,"North America",5,9,292,137,2409,239,4362,964,10,63,432,0,432,21,21
82,-87.3574982,35.8033333,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
149,-87.3570556,39.5422778,"North America",3,9,275,138,1557,158,5807,1043,12,62,440,0,440,19,19
19,-87.355835,35.7972221,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
24,-87.355835,35.7972221,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
40,-87.3550034,35.8002777,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
49,-87.3550034,35.8002777,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
59,-87.3550034,35.8002777,"North America",5,5,230,131,2052,202,7138,1367,14,53,433,2,433,19,19
39,-87.3545833,40.6041417,"North America",5,9,292,137,3303,239,4362,964,10,63,432,0,432,21,21
144,-87.35415,39.542225,"North America",3,9,275,138,1557,158,5807,1043,12,62,440,0,440,19,19
50,-87.3487556,40.5645611,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
2,-87.3412333,37.9875194,"North America",3,9,293,134,1215,121,7084,1163,14,65,404,1,404,19,19
1.2,-87.3404465,37.5945015,"North America",3,9,276,130,1429,126,6679,1182,14,57,437,1,437,19,19
1.1,-87.3396912,37.5945549,"North America",3,9,276,130,1429,126,6679,1182,14,57,437,1,437,19,19
2.4,-87.3396912,37.5945549,"North America",3,9,276,130,1429,126,6679,1182,14,57,437,1,437,19,19
58,-87.3396857,40.5512326,"North America",5,9,299,137,3303,234,4641,965,10,62,438,0,438,21,21
0.8,-87.3389969,37.5945549,"North America",3,9,276,130,1429,126,6679,1182,14,57,437,1,437,19,19
2.8,-87.3389969,37.5945549,"North America",3,9,276,130,1429,126,6679,1182,14,57,437,1,437,19,19
