"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
150,113.0683,24.74833,"Asia and the Pacific",9,2,258,112,1062,678,5058,1580,17,55,483,9,483,3,3
160,113.0683,24.74833,"Asia and the Pacific",9,2,258,112,1062,678,5058,1580,17,55,483,9,483,3,3
88,113.0683,24.74833,"Asia and the Pacific",9,2,258,112,1062,678,5058,1580,17,55,483,9,483,3,3
144,113.0683,24.74833,"Asia and the Pacific",9,2,258,112,1062,678,5058,1580,17,55,483,9,483,3,3
116,113.0683,24.74833,"Asia and the Pacific",9,2,258,112,1062,678,5058,1580,17,55,483,9,483,3,3
186,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
210.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
198.4,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
585.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
266.6,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
207.7,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
303.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
241.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
275.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
954.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
635.5,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
297.6,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
632.4,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
285.2,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
703.7,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
266.6,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
263.5,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
595.2,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
523.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
821.5,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
759.5,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
709.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
713,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
461.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
254.2,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
644.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
399.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
985.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
613.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
663.4,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
703.7,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
492.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
1277.2,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
204.6,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
632.4,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
706.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
647.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
654.1,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
632.4,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
744,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
914.5,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
1404.3,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
213.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
375.1,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
189.1,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
198.4,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
744,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
672.7,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
1171.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
837,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
207.7,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
520.8,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
709.9,108.7166,24.7333,"Asia and the Pacific",6,2,300,118,981,327,7774,1544,19,56,394,9,394,1,1
631.2,121.4,24.58333,"Asia and the Pacific",3,2,303,105,708,1701,9682,2721,14,47,1414,23,1414,7,1
799,121.4,24.58333,"Asia and the Pacific",3,2,303,105,708,1701,9682,2721,14,47,1414,23,1414,7,1
722.7,121.4,24.58333,"Asia and the Pacific",3,2,303,105,708,1701,9682,2721,14,47,1414,23,1414,7,1
570,117.92,24.57,"Asia and the Pacific",10,2,253,118,1283,92,9459,1173,21,60,408,2,408,1,1
1180,101.0167,24.53333,"Asia and the Pacific",5,2,306,107,314,2334,12344,963,14,58,621,10,621,19,19
820,101.0167,24.53333,"Asia and the Pacific",5,2,306,107,314,2334,12344,963,14,58,621,10,621,19,19
1600,101.02,24.53,"Asia and the Pacific",5,2,306,107,314,2334,12344,963,14,58,621,10,621,19,19
798.6,121.575,24.5158,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
746.6,121.575,24.5158,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
299.1,121.575,24.5158,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
249.9,121.575,24.5158,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
196.1,121.575,24.5158,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
767,121.5936,24.51556,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
758,121.5936,24.51556,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
700.8,121.5936,24.51556,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
643,121.5936,24.51556,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
638,121.5936,24.51556,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
501,121.5936,24.51556,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
487,121.5936,24.51556,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
845.2,121.598,24.515,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
476.5,121.598,24.515,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
197.7,121.598,24.515,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
837.8,121.58,24.5146,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
795.7,121.58,24.5146,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
210.9,121.58,24.5146,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
191.1,121.58,24.5146,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
132.1,121.58,24.5146,"Asia and the Pacific",5,2,315,96,711,1442,11396,2807,15,47,1572,19,1572,7,7
880.2,121.598,24.5143,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
785.5,121.598,24.5143,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
441.2,121.598,24.5143,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
403.6,121.598,24.5143,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
301.1,121.598,24.5143,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
487.7,121.601,24.5143,"Asia and the Pacific",5,2,336,90,615,1124,11314,2784,17,48,1573,19,1573,7,4
382.3,121.601,24.5143,"Asia and the Pacific",5,2,336,90,615,1124,11314,2784,17,48,1573,19,1573,7,4
380.6,121.601,24.5143,"Asia and the Pacific",5,2,336,90,615,1124,11314,2784,17,48,1573,19,1573,7,4
821.3,121.59,24.5141,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
624.1,121.59,24.5141,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
321.2,121.59,24.5141,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
302.7,121.59,24.5141,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
287.7,121.59,24.5141,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
232.5,121.59,24.5141,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
714,121.596,24.5133,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
611.1,121.596,24.5133,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
279.4,121.596,24.5133,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
235.5,121.596,24.5133,"Asia and the Pacific",5,2,315,96,615,1442,11396,2807,15,47,1572,19,1572,7,7
170,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
40,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
580,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
160,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
30,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
30,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
420,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
90,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
310,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
320,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
80,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
300,108.6771,24.44781,"Asia and the Pacific",6,2,332,121,908,190,5313,1579,20,56,304,2,304,1,1
200,83.055,24.4433,"Asia and the Pacific",3,2,382,156,13,234,2654,1078,26,72,187,1,187,30,30
3956.9,102.7028,24.44167,"Asia and the Pacific",5,2,365,118,262,2085,9026,948,14,60,427,7,427,19,19
240,82.083,24.32,"Asia and the Pacific",8,3,374,164,6,311,1955,1001,26,72,126,2,126,30,30
370,83.117,24.3,"Asia and the Pacific",8,3,430,159,0,277,211,1093,26,72,144,1,144,30,30
350,82.88,24.22,"Asia and the Pacific",8,3,384,163,13,330,2900,1088,25,71,136,2,136,30,30
290,83.4,24.2,"Asia and the Pacific",8,3,370,164,14,286,2770,1086,26,73,103,1,103,30,30
457.5,110.255,24.164,"Asia and the Pacific",3,2,298,110,1073,1038,7258,1707,16,52,689,14,689,1,1
848.1,110.228,24.15,"Asia and the Pacific",3,2,298,110,1043,1038,7258,1707,16,52,689,14,689,1,1
170,82.65,24.133,"Asia and the Pacific",3,3,319,161,80,320,64097,1063,25,71,171,1,171,30,30
150,82.65,24.133,"Asia and the Pacific",3,3,319,161,80,320,64097,1063,25,71,171,1,171,30,30
140,82.65,24.133,"Asia and the Pacific",3,3,319,161,80,320,64097,1063,25,71,171,1,171,30,30
110,82.65,24.133,"Asia and the Pacific",3,3,319,161,80,320,64097,1063,25,71,171,1,171,30,30
98,82.65,24.133,"Asia and the Pacific",3,3,319,161,80,320,64097,1063,25,71,171,1,171,30,30
16.69,58.01,23.68222,"West Asia",1,14,127,148,1053,18,65535,94,28,82,57,0,57,25,25
516.2,108.447,23.49,"Asia and the Pacific",3,2,287,112,795,690,4818,1730,19,50,539,16,539,1,1
270,80.91248,23.45917,"Asia and the Pacific",3,3,386,166,333,471,2604,1173,25,70,111,1,111,30,30
110,107.4142,23.38423,"Asia and the Pacific",6,2,400,116,1047,264,5328,1529,22,57,347,4,347,1,1
60,107.4142,23.38423,"Asia and the Pacific",6,2,400,116,1047,264,5328,1529,22,57,347,4,347,1,1
552,112.9353,23.30444,"Asia and the Pacific",3,2,300,110,1557,6,3817,1710,22,59,425,0,425,1,7
754,112.9353,23.30444,"Asia and the Pacific",3,2,300,110,1557,6,3817,1710,22,59,425,0,425,1,7
349,113.0019,23.27667,"Asia and the Pacific",3,2,288,111,1701,5,3646,1701,22,59,300,0,300,1,1
677,113.0019,23.27667,"Asia and the Pacific",3,2,288,111,1701,5,3646,1701,22,59,300,0,300,1,1
279.18,112.5,23.2,"Asia and the Pacific",3,2,218,111,1495,196,6405,1790,21,50,462,10,462,1,1
309.65,112.5,23.2,"Asia and the Pacific",3,2,218,111,1495,196,6405,1790,21,50,462,10,462,1,1
332.71,112.5,23.2,"Asia and the Pacific",3,2,218,111,1495,196,6405,1790,21,50,462,10,462,1,1
212,112.9747,23.16972,"Asia and the Pacific",3,2,272,110,1713,7,64010,1735,22,59,305,1,305,1,1
326,112.9747,23.16972,"Asia and the Pacific",3,2,272,110,1713,7,64010,1735,22,59,305,1,305,1,1
146,113.1103,23.16722,"Asia and the Pacific",3,2,276,110,2138,9,65535,1713,22,58,275,1,275,12,12
254,113.1103,23.16722,"Asia and the Pacific",3,2,276,110,2138,9,65535,1713,22,58,275,1,275,12,12
370,112.1667,23.16667,"Asia and the Pacific",3,2,267,110,1066,79,4874,1778,22,54,361,6,361,1,1
400,112.1667,23.16667,"Asia and the Pacific",3,2,267,110,1066,79,4874,1778,22,54,361,6,361,1,1
290,112.1667,23.16667,"Asia and the Pacific",3,2,267,110,1066,79,4874,1778,22,54,361,6,361,1,1
167,112.525,23.16667,"Asia and the Pacific",5,2,220,111,1495,124,4867,1796,21,52,478,10,478,1,1
210,112.525,23.16667,"Asia and the Pacific",5,2,220,111,1495,124,4867,1796,21,52,478,10,478,1,1
170,112.525,23.16667,"Asia and the Pacific",5,2,220,111,1495,124,4867,1796,21,52,478,10,478,1,1
141,112.525,23.16667,"Asia and the Pacific",5,2,220,111,1495,124,4867,1796,21,52,478,10,478,1,1
259,112.525,23.16667,"Asia and the Pacific",5,2,220,111,1495,124,4867,1796,21,52,478,10,478,1,1
200,112.525,23.16667,"Asia and the Pacific",5,2,220,111,1495,124,4867,1796,21,52,478,10,478,1,1
401,113.0025,23.15389,"Asia and the Pacific",3,2,272,110,1855,7,64010,1735,22,59,305,1,305,12,1
663,113.0025,23.15389,"Asia and the Pacific",3,2,272,110,1855,7,64010,1735,22,59,305,1,305,12,1
400,112.5833,23.1333,"Asia and the Pacific",5,2,259,108,1495,205,5394,1805,21,54,415,12,415,1,13
500,112.5833,23.1333,"Asia and the Pacific",5,2,259,108,1495,205,5394,1805,21,54,415,12,415,1,13
500,112.5833,23.1333,"Asia and the Pacific",5,2,259,108,1495,205,5394,1805,21,54,415,12,415,1,13
800,112.5833,23.1333,"Asia and the Pacific",5,2,259,108,1495,205,5394,1805,21,54,415,12,415,1,13
500,112.5833,23.1333,"Asia and the Pacific",5,2,259,108,1495,205,5394,1805,21,54,415,12,415,1,13
317,112.9922,23.07639,"Asia and the Pacific",3,2,287,108,2236,2,65535,1741,22,59,289,0,289,12,12
303,112.9922,23.07639,"Asia and the Pacific",3,2,287,108,2236,2,65535,1741,22,59,289,0,289,12,12
208,113.0047,23.06278,"Asia and the Pacific",3,2,287,108,2182,2,65535,1741,22,59,289,0,289,1,12
107,113.0047,23.06278,"Asia and the Pacific",3,2,287,108,2182,2,65535,1741,22,59,289,0,289,1,12
160,112.25,22.93333,"Asia and the Pacific",9,2,264,112,1126,75,4553,1841,22,54,366,3,366,1,1
193,112.8769,22.87583,"Asia and the Pacific",1,2,334,107,2017,7,3247,1823,22,59,432,1,432,1,1
323,112.8769,22.87583,"Asia and the Pacific",1,2,334,107,2017,7,3247,1823,22,59,432,1,432,1,1
317,112.8464,22.87528,"Asia and the Pacific",1,2,334,107,2017,7,3247,1823,22,59,432,1,432,1,1
411,112.8464,22.87528,"Asia and the Pacific",1,2,334,107,2017,7,3247,1823,22,59,432,1,432,1,1
196,112.8236,22.8625,"Asia and the Pacific",5,2,339,109,1374,9,3572,1828,22,59,307,0,307,1,1
252,112.8236,22.8625,"Asia and the Pacific",5,2,339,109,1374,9,3572,1828,22,59,307,0,307,1,1
410,-82.97,22.82,"Latin America and the Caribbean",6,2,422,128,504,161,10366,1568,24,56,634,8,634,21,1
187,112.7194,22.80417,"Asia and the Pacific",9,2,242,110,1327,93,7136,1883,22,52,287,3,287,12,1
237,112.7194,22.80417,"Asia and the Pacific",9,2,242,110,1327,93,7136,1883,22,52,287,3,287,12,1
271.6901,112.833,22.567,"Asia and the Pacific",1,2,266,110,1219,49,5286,1948,22,53,280,3,280,1,1
33.35,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
32.32,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
51.75,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
38.67,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
33.93,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
32.79,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
37.66,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
32.16,101.1,22.41667,"Asia and the Pacific",3,2,329,117,393,1040,14094,1511,20,53,324,7,324,19,19
160,112.6667,22.38333,"Asia and the Pacific",1,2,250,110,2136,5,39411,2007,23,57,299,1,299,1,1
230,112.6667,22.38333,"Asia and the Pacific",1,2,250,110,2136,5,39411,2007,23,57,299,1,299,1,1
230,112.6667,22.38333,"Asia and the Pacific",1,2,250,110,2136,5,39411,2007,23,57,299,1,299,1,1
310,112.6667,22.38333,"Asia and the Pacific",1,2,250,110,2136,5,39411,2007,23,57,299,1,299,1,1
240,113.427,22.357,"Asia and the Pacific",9,2,263,108,1798,13,12849,1997,22,56,386,0,386,1,1
258,113.427,22.357,"Asia and the Pacific",9,2,263,108,1798,13,12849,1997,22,56,386,0,386,1,1
479,113.427,22.357,"Asia and the Pacific",9,2,263,108,1798,13,12849,1997,22,56,386,0,386,1,1
313,113.427,22.357,"Asia and the Pacific",9,2,263,108,1798,13,12849,1997,22,56,386,0,386,1,1
249,113.427,22.357,"Asia and the Pacific",9,2,263,108,1798,13,12849,1997,22,56,386,0,386,1,1
240,113.427,22.357,"Asia and the Pacific",9,2,263,108,1798,13,12849,1997,22,56,386,0,386,1,1
610,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
1080,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
820,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
840,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
530,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
410,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
670,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
240,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
340,108.1208,21.716,"Asia and the Pacific",3,2,308,124,835,37,9607,2247,22,55,322,1,322,1,1
820.69,101.4167,21.68333,"Asia and the Pacific",6,2,329,112,309,1034,13514,1649,21,52,445,10,445,1,7
329,101.42,21.68,"Asia and the Pacific",6,2,329,112,309,1034,13514,1649,21,52,445,10,445,1,7
362,84,21.3666,"Asia and the Pacific",8,3,368,146,143,160,3318,1590,27,67,201,1,201,1,1
243,84,21.3666,"Asia and the Pacific",8,3,368,146,143,160,3318,1590,27,67,201,1,201,1,1
798,-98.8,21.3,"Latin America and the Caribbean",3,2,400,119,445,168,16176,1849,24,64,527,3,527,30,30
180,-101,21.2,"Latin America and the Caribbean",3,14,297,139,604,1977,4667,534,17,66,166,2,166,21,25
260,101.2,21.16667,"Asia and the Pacific",5,2,369,119,275,941,13563,1770,22,53,311,14,311,1,1
2900,-89.28333,21.1,"Latin America and the Caribbean",6,3,357,126,91,11,7912,893,26,77,806,0,806,30,17
1700,-89.28333,21.1,"Latin America and the Caribbean",6,3,357,126,91,11,7912,893,26,77,806,0,806,30,17
2900,-89.28,21.1,"Latin America and the Caribbean",6,3,357,126,91,11,7912,893,26,77,806,0,806,30,17
820,-101.34,19.62,"Latin America and the Caribbean",2,4,262,116,9,2209,10092,887,16,62,447,7,447,17,17
850,-101.34,19.62,"Latin America and the Caribbean",2,4,262,116,9,2209,10092,887,16,62,447,7,447,17,17
185,-98.4,19.6,"Latin America and the Caribbean",1,4,254,127,1205,2519,4147,665,14,67,266,1,266,21,21
175,-98.4,19.6,"Latin America and the Caribbean",1,4,254,127,1205,2519,4147,665,14,67,266,1,266,21,21
1265.4,-105.066,19.517,"Latin America and the Caribbean",6,3,211,130,244,54,9876,933,25,66,220,4,220,25,25
1156.7,-105.066,19.517,"Latin America and the Caribbean",6,3,211,130,244,54,9876,933,25,66,220,4,220,25,25
987.7,-105.066,19.517,"Latin America and the Caribbean",6,3,211,130,244,54,9876,933,25,66,220,4,220,25,25
874.2,-105.066,19.517,"Latin America and the Caribbean",6,3,211,130,244,54,9876,933,25,66,220,4,220,25,25
548,-105.0803,19.51684,"Latin America and the Caribbean",6,3,211,130,244,54,9876,933,25,66,220,4,220,25,25
599,-105.0803,19.51684,"Latin America and the Caribbean",6,3,211,130,244,54,9876,933,25,66,220,4,220,25,25
495,-101.6,19.5,"Latin America and the Caribbean",2,4,215,106,72,2384,11444,1027,15,59,691,5,691,19,19
320,-105.0167,19.48333,"Latin America and the Caribbean",9,3,213,125,244,114,10842,1016,25,63,242,5,242,5,21
550,-105.0167,19.48333,"Latin America and the Caribbean",9,3,213,125,244,114,10842,1016,25,63,242,5,242,5,21
195,-105.0167,19.48333,"Latin America and the Caribbean",9,3,213,125,244,114,10842,1016,25,63,242,5,242,5,21
643,-98.3,19.3,"Latin America and the Caribbean",11,4,255,128,43,2226,4849,756,16,71,240,2,240,17,21
326,-98.1,19.3,"Latin America and the Caribbean",11,4,201,123,2,2491,7900,806,14,66,290,3,290,21,21
333,-98.1,19.3,"Latin America and the Caribbean",11,4,201,123,2,2491,7900,806,14,66,290,3,290,21,21
112.27,-89.45,18.817,"Latin America and the Caribbean",6,2,467,124,238,270,8847,968,25,73,562,1,562,21,21
80.38,-89.45,18.817,"Latin America and the Caribbean",6,2,467,124,238,270,8847,968,25,73,562,1,562,21,21
276.1905,-95.108,18.583,"Latin America and the Caribbean",2,2,241,100,374,754,12431,2449,23,55,586,7,586,4,4
472.55,-99.017,18.467,"Latin America and the Caribbean",10,3,268,133,119,1146,9788,966,24,69,330,10,330,17,17
543,100.863,18.463,"Asia and the Pacific",5,2,212,120,414,320,10446,1143,25,58,261,6,261,1,1
247,-98.68,18.33,"Latin America and the Caribbean",10,3,252,129,90,1190,7795,861,24,70,289,6,289,17,21
312,-98.68,18.33,"Latin America and the Caribbean",10,3,252,129,90,1190,7795,861,24,70,289,6,289,17,21
202,-65.8297,18.3204,"Latin America and the Caribbean",11,2,433,125,705,378,14667,2059,23,51,687,9,687,1,11
307,-65.8159,18.3183,"Latin America and the Caribbean",11,2,433,125,705,378,14667,2059,23,51,687,9,687,1,11
210,-65.7412,18.3156,"Latin America and the Caribbean",11,2,378,111,839,491,5474,2079,23,49,899,12,899,16,11
193,-65.826,18.31,"Latin America and the Caribbean",11,2,433,125,705,378,14667,2059,23,51,687,9,687,1,11
163,-65.8183,18.3099,"Latin America and the Caribbean",11,2,433,125,705,378,14667,2059,23,51,687,9,687,1,11
237,-65.7703,18.3042,"Latin America and the Caribbean",11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
292,-65.8,18.3,"Latin America and the Caribbean",11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
149,-65.8,18.3,"Latin America and the Caribbean",11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
146,-65.8,18.3,"Latin America and the Caribbean",11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
208,-65.8,18.3,"Latin America and the Caribbean",11,2,378,111,705,491,5474,2079,23,49,899,12,899,16,11
