"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
23.68,150.750111,-31.04419,90,3,5,332,122,3409,376,5131,678,17,69,225,1,225,19,19
7.02,150.75072,-31.304528,90,3,5,284,119,2385,507,7099,753,16,66,298,4,298,19,30
7.02,150.751636,-31.49756,90,2,5,295,118,2324,480,5311,752,16,66,330,2,330,19,19
7.6325,150.752834,-31.491493,90,2,5,295,118,2324,480,5311,752,16,66,330,2,330,19,19
5.22,150.75383,-23.01089,0,1,2,233,121,2205,24,14967,1031,22,53,385,1,385,13,13
9.96,150.754866,-31.306855,90,3,5,284,119,2385,507,7099,753,16,66,298,4,298,19,30
6.04,150.755417,-33.547878,0,3,5,195,116,2532,86,12591,884,17,52,331,2,331,21,21
4.698,150.75606,-23.00973,0,1,2,233,121,2205,24,14967,1031,22,53,385,1,385,13,13
5.126,150.75606,-23.00973,0,1,2,233,121,2205,24,14967,1031,22,53,385,1,385,13,13
7.51,150.756169,-31.029295,90,3,5,332,122,3409,376,5131,678,17,69,225,1,225,19,19
4.815,150.757948,-31.914129,90,3,5,257,113,2404,453,6901,804,16,62,376,8,376,21,21
18.045,150.758354,-31.984483,90,3,5,241,115,2727,347,8009,739,17,64,372,6,372,21,21
4.913,150.759302,-31.989009,90,3,5,241,115,2727,347,8009,739,17,64,372,6,372,21,21
5.55,150.760051,-34.179035,0,3,5,236,120,2129,149,10763,1014,16,60,414,2,414,18,18
12.9,150.760876,-31.297039,90,3,5,284,119,2385,507,7099,753,16,66,298,4,298,30,30
8,150.761059,-31.928848,90,3,5,257,113,2404,453,6901,804,16,62,376,8,376,21,21
5.06,150.761132,-34.409629,0,3,5,143,106,2001,339,14826,1270,15,52,479,5,479,20,20
11.3075,150.761226,-31.511203,90,3,5,315,109,2324,458,7424,755,16,66,402,2,402,19,19
9.96,150.761712,-31.501886,90,2,5,295,118,2324,480,5311,752,16,66,330,2,330,19,19
3.59,150.762458,-33.729973,0,3,5,142,119,2515,36,10573,852,17,55,437,1,437,1,1
4.815,150.762672,-31.980952,90,3,5,241,115,2727,347,8009,739,17,64,372,6,372,21,21
7.51,150.764229,-31.188274,90,5,5,269,115,3233,497,6725,730,17,66,382,5,382,19,19
4.2025,150.764752,-31.916954,90,3,5,257,113,2404,453,6901,804,16,62,376,8,376,21,21
4.325,150.765845,-31.981007,90,3,5,241,115,2727,347,8009,739,17,64,372,6,372,21,21
4.08,150.766004,-33.718099,0,3,5,142,119,2515,36,10573,852,17,55,437,1,437,1,1
4.57,150.766294,-31.918785,90,3,5,257,113,2404,453,6901,804,16,62,376,8,376,21,21
10.3275,150.7674,-31.529161,90,3,5,315,109,2324,458,7424,755,16,66,402,2,402,19,19
3.59,150.767627,-33.902058,0,3,5,232,123,2152,72,10351,867,17,57,290,1,290,21,19
14.4925,150.772034,-31.687458,90,5,8,287,115,2468,572,6694,832,16,65,382,3,382,19,19
5.06,150.77242,-34.188863,0,3,5,236,120,2129,149,10763,1014,16,60,414,2,414,18,18
4.2025,150.773208,-31.972776,90,3,5,241,115,2727,347,8009,739,17,64,372,6,372,21,21
4.08,150.777199,-34.424411,0,3,5,143,106,2001,339,14826,1270,15,52,479,5,479,20,20
2.6925,150.779148,-33.890608,0,3,5,232,123,2152,72,10351,867,17,57,290,1,290,19,19
28.58,150.780526,-31.540925,90,3,5,315,109,2324,458,7424,755,16,66,402,2,402,19,19
2.6925,150.783581,-33.73443,0,3,5,142,119,2515,36,10573,852,17,55,437,1,437,1,1
9.0535,150.784667,-31.547518,90,3,5,315,109,2201,458,7424,755,16,66,402,2,402,19,19
28.9475,150.786196,-31.59422,90,5,5,307,118,2201,560,6187,801,16,66,288,3,288,19,19
28.9475,150.786196,-31.594219,90,5,5,307,118,2201,560,6187,801,16,66,288,3,288,19,19
5.06,150.787697,-33.738047,0,3,5,214,124,2515,35,9858,870,18,58,281,1,281,1,22
11.92,150.787824,-31.391084,90,5,5,291,114,2294,605,7472,802,16,65,423,7,423,19,19
22.455,150.790547,-31.387073,90,5,5,291,114,2294,605,7472,802,16,65,423,7,423,19,19
4.08,150.790837,-33.647485,0,1,5,155,116,2558,25,12987,869,17,55,437,0,437,21,22
6.6525,150.79196,-31.180094,90,3,5,310,121,3233,454,4954,708,17,67,263,1,263,19,19
16.82,150.792646,-33.584616,0,1,5,155,116,2532,25,12987,869,17,55,437,0,437,21,22
14.86,150.795047,-31.239227,90,5,5,288,119,2790,497,5436,743,16,66,291,2,291,30,19
17.065,150.795449,-31.970522,90,3,5,233,117,2727,278,8437,723,17,63,281,2,281,21,21
10.45,150.797141,-31.714573,90,2,5,235,110,2446,674,13015,885,15,63,528,6,528,19,20
4.325,150.798144,-31.082785,90,3,5,338,123,3134,413,5152,689,17,68,239,1,239,19,19
6.285,150.799292,-31.966855,90,3,5,233,117,2727,278,8437,723,17,63,281,2,281,21,21
24.66,150.799498,-31.679096,90,2,5,319,114,2468,660,8416,854,15,64,431,3,431,19,19
16.526,150.799693,-31.714635,90,2,5,235,110,2446,674,13015,885,15,63,528,6,528,19,20
3.06,150.803231,-31.021085,90,3,5,290,118,3409,385,6320,688,17,67,237,1,237,19,19
6.53,150.805417,-31.941113,90,3,5,240,111,2404,407,12560,800,16,61,430,8,430,21,21
5.06,150.80696,-31.942943,90,3,5,240,111,2404,407,12560,800,16,61,430,8,430,21,21
7.216,150.810136,-31.701241,90,2,5,235,110,2468,674,13015,885,15,63,528,6,528,20,20
5.06,150.810323,-31.576371,90,5,5,307,118,2201,560,6187,801,16,66,288,3,288,19,19
4.08,150.8104,-34.353225,0,3,5,166,107,2223,315,26907,1312,15,52,488,4,488,20,20
6.775,150.812159,-31.991285,90,3,5,233,117,2727,278,8437,723,17,63,281,2,281,21,21
4.4475,150.812677,-31.991744,90,3,5,233,117,2727,278,8437,723,17,63,281,2,281,21,21
4.4475,150.812678,-31.991744,90,3,5,233,117,2727,278,8437,723,17,63,281,2,281,21,21
6.8975,150.813378,-31.984541,90,3,5,233,117,2727,278,8437,723,17,63,281,2,281,21,21
11.92,150.813471,-31.846552,90,5,8,226,105,2363,564,12741,875,15,60,572,9,572,21,21
6.6525,150.813656,-31.69782,90,2,5,235,110,2468,674,13015,885,15,63,528,6,528,19,20
13.39846956,150.8138,-23.70523,300,5,8,381,133,1584,32,7463,861,22,67,235,1,235,1,1
13.398,150.8138,-23.70523,300,5,8,381,133,1584,32,7463,861,22,67,235,1,235,1,1
4.08,150.814621,-31.909705,90,3,5,240,111,2404,407,12560,800,16,61,430,8,430,21,21
11.0625,150.815895,-31.87816,90,3,5,240,111,2363,407,12560,800,16,61,430,8,430,21,21
9.017390168,150.81643,-23.70832,300,5,8,381,133,1584,32,7463,861,22,67,235,1,235,1,1
9.5722,150.81643,-23.70832,300,5,8,381,133,1584,32,7463,861,22,67,235,1,235,1,1
5.55,150.817041,-31.50277,90,5,5,263,114,2324,608,8026,808,16,65,327,5,327,19,19
6.04,150.820843,-31.93732,90,3,5,240,111,2404,407,12560,800,16,61,430,8,430,21,21
8.49,150.821364,-31.915232,90,3,5,240,111,2404,407,12560,800,16,61,430,8,430,21,21
25.2725,150.822177,-31.99281,90,3,5,233,117,2727,278,8437,723,17,63,281,2,281,21,21
11.43,150.822849,-31.852124,90,5,8,226,105,2363,564,12741,875,15,60,572,9,572,21,21
20.495,150.822942,-31.850881,90,5,8,226,105,2363,564,12741,875,15,60,572,9,572,21,21
4.374,150.825811,-34.247164,0,3,5,189,109,2256,320,12021,1256,15,53,453,2,453,1,1
7.02,150.829258,-31.051066,90,3,5,290,118,3134,385,6320,688,17,67,237,1,237,19,19
4.57,150.833353,-33.533956,0,3,5,174,116,2536,42,11489,876,17,54,357,1,357,21,21
4.57,150.846307,-33.569511,0,3,5,174,116,2643,42,11489,876,17,54,357,1,357,21,21
4.63125,150.847284,-31.93732,90,3,5,240,111,2345,407,12560,800,16,61,430,8,430,21,21
11.185,150.850206,-31.545318,90,5,5,307,118,2110,560,6187,801,16,66,288,3,288,19,19
7.265,150.850551,-31.640867,90,2,5,319,114,2256,660,8416,854,15,64,431,3,431,19,19
9.5925,150.851053,-31.775039,90,2,5,235,110,2258,674,13015,885,15,63,528,6,528,20,20
24.0475,150.853125,-31.212086,90,3,5,310,121,3024,454,4954,708,17,67,263,1,263,19,19
4.57,150.853615,-33.861001,0,3,5,217,120,2101,61,9249,881,17,57,369,1,369,21,21
7.6325,150.85414,-31.648017,90,2,5,319,114,2256,660,8416,854,15,64,431,3,431,19,19
6.775,150.857811,-33.859181,0,3,5,217,120,2101,61,9249,881,17,57,369,1,369,21,21
10.94,150.858821,-33.590522,0,1,5,155,116,2643,25,12987,869,17,55,437,0,437,21,22
2.6925,150.859982,-31.98263,90,3,5,233,117,2592,278,8437,723,17,63,281,2,281,21,21
12.9,150.861008,-33.574825,0,1,5,155,116,2643,25,12987,869,17,55,437,0,437,21,22
19.27,150.861479,-31.039202,90,3,5,290,118,2974,385,6320,688,17,67,237,1,237,19,19
14.615,150.861941,-31.936946,90,3,5,240,111,2345,407,12560,800,16,61,430,8,430,21,21
15.35,150.862007,-31.038985,90,3,5,290,118,2974,385,6320,688,17,67,237,1,237,19,19
3.59,150.864959,-33.472025,0,3,5,193,111,2536,101,15571,900,17,52,417,5,417,1,1
8.245,150.865139,-31.965581,90,3,5,233,117,2592,278,8437,723,17,63,281,2,281,21,21
13.635,150.866423,-31.040637,90,3,5,290,118,2974,385,6320,688,17,67,237,1,237,19,19
7.3875,150.86679,-31.542709,90,5,5,307,118,2110,560,6187,801,16,66,288,3,288,19,19
5.265,150.868312,-31.965634,90,3,5,233,117,2592,278,8437,723,17,63,281,2,281,21,21
4.4475,150.868397,-31.939029,90,3,5,240,111,2345,407,12560,800,16,61,430,8,430,21,21
12.0915,150.871568,-31.528944,90,5,5,307,118,2110,560,6187,801,16,66,288,3,288,19,19
7.265,150.873277,-31.979697,90,3,5,233,117,2592,278,8437,723,17,63,281,2,281,21,21
6.3675,150.873316,-31.65228,90,2,5,319,114,2256,660,8416,854,15,64,431,3,431,19,19
11.43,150.873826,-31.64795,90,2,5,319,114,2256,660,8416,854,15,64,431,3,431,19,19
6.1625,150.875744,-31.338904,90,5,5,291,114,2938,605,7472,802,16,65,423,7,423,19,19
4.7905,150.875881,-31.935547,90,3,5,240,111,2345,407,12560,800,16,61,430,8,430,21,21
6.53,150.876067,-31.642593,90,2,5,319,114,2256,660,8416,854,15,64,431,3,431,19,19
5.06,150.877338,-33.405988,0,3,5,149,102,2343,96,15892,934,17,52,510,4,510,1,1
3.59,150.877602,-31.929714,90,2,5,212,119,2345,451,9058,837,16,62,342,6,342,21,19
4.4475,150.878099,-31.977072,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,21,19
7.265,150.878721,-31.927026,90,2,5,212,119,2345,451,9058,837,16,62,342,6,342,21,19
9.47,150.880052,-31.379691,90,3,5,328,115,2938,527,8252,772,16,67,317,2,317,19,19
3.835,150.881637,-33.406062,0,3,5,149,102,2343,96,15892,934,17,52,510,4,510,1,1
14.7375,150.881899,-31.528457,90,5,5,261,114,2110,703,7440,851,15,63,408,7,408,19,19
6.04,150.88269,-33.406981,0,3,5,149,102,2343,96,15892,934,17,52,510,4,510,1,1
3.835,150.88548,-33.469248,0,3,5,149,102,2536,96,15892,934,17,52,510,4,510,1,1
4.7175,150.887664,-31.790083,90,3,5,256,113,2258,489,6966,862,16,61,381,4,381,20,19
35.195,150.887872,-31.919964,90,2,5,212,119,2345,451,9058,837,16,62,342,6,342,21,19
5.51,150.888523,-31.879884,90,2,5,212,119,2249,451,9058,837,16,62,342,6,342,21,19
5.4275,150.890258,-31.961789,90,3,5,245,116,2345,360,8735,769,17,63,340,4,340,21,19
6.04,150.890829,-31.743685,90,2,5,186,112,2258,686,12071,894,15,61,416,8,416,20,19
17.4325,150.89154,-31.530547,90,5,5,261,114,2110,703,7440,851,15,63,408,7,408,19,19
7.265,150.892093,-31.962505,90,3,5,245,116,2345,360,8735,769,17,63,340,4,340,21,19
8.98,150.892598,-31.921395,90,2,5,212,119,2345,451,9058,837,16,62,342,6,342,21,19
12.2875,150.894702,-31.921881,90,2,5,212,119,2345,451,9058,837,16,62,342,6,342,21,19
14.517,150.895241,-31.532186,90,5,5,261,114,2110,703,7440,851,15,63,408,7,408,19,19
4.815,150.896131,-34.276955,0,3,5,164,105,2267,240,17408,1400,16,52,749,3,749,1,1
4.08,150.896313,-33.501336,0,3,5,142,120,2536,58,14711,926,17,54,390,4,390,21,1
5.305,150.896836,-31.97209,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,21,19
2.815,150.898758,-31.859715,90,3,5,256,113,2249,489,6966,862,16,61,381,4,381,21,19
3.77375,150.898758,-31.859715,90,3,5,256,113,2249,489,6966,862,16,61,381,4,381,21,19
9.6415,150.899051,-31.536046,90,5,5,261,114,2110,703,7440,851,15,63,408,7,408,19,19
17.555,150.899555,-31.307798,90,3,5,306,119,2938,482,5906,730,17,68,250,2,250,19,19
7.51,150.900455,-33.472028,0,3,5,149,102,2536,96,15892,934,17,52,510,4,510,1,1
9.4545,150.900684,-31.973606,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,19,19
9.4545,150.900685,-31.973606,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,19,19
11.822,150.901301,-31.307213,90,3,5,306,119,2938,482,5906,730,17,68,250,2,250,19,19
18.78,150.902881,-31.48908,90,5,5,262,110,2110,630,6180,815,15,65,416,2,416,19,19
7.8775,150.903261,-31.973387,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,19,19
12.165,150.903711,-31.897678,90,2,5,212,119,2345,451,9058,837,16,62,342,6,342,19,19
10.45,150.904089,-33.456039,0,3,5,149,102,2343,96,15892,934,17,52,510,4,510,1,1
3.77375,150.904244,-31.850786,90,3,5,256,113,2249,489,6966,862,16,61,381,4,381,19,19
4.08,150.907236,-33.708302,0,3,5,211,124,2609,61,51613,931,17,57,282,1,282,21,21
8.735,150.907407,-31.979507,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,19,19
4.57,150.90798,-33.708775,0,3,5,211,124,2609,61,51613,931,17,57,282,1,282,21,21
4.178,150.90801,-33.710624,0,3,5,211,124,2609,61,51613,931,17,57,282,1,282,21,21
5.06,150.911167,-31.042497,90,5,5,248,120,2974,489,5779,721,17,67,252,4,252,30,30
13.2675,150.912204,-31.980768,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,19,19
3.59,150.912877,-31.842811,90,3,5,256,113,2249,489,6966,862,16,61,381,4,381,19,19
15.84,150.913817,-31.017057,90,5,5,248,120,2974,489,5779,721,17,67,252,4,252,30,30
35.44,150.914011,-31.979923,90,3,5,245,116,2592,360,8735,769,17,63,340,4,340,19,19
7.51,150.914778,-31.711158,90,2,5,186,112,2256,686,12071,894,15,61,416,8,416,19,19
18.045,150.917713,-33.42615,0,3,5,149,102,2252,96,15892,934,17,52,510,4,510,1,1
5.06,150.919262,-33.549389,0,3,5,142,120,2428,58,14711,926,17,54,390,4,390,1,1
5.06,150.919703,-33.432856,0,3,5,149,102,2252,96,15892,934,17,52,510,4,510,1,1
14.085,150.920228,-31.251462,90,3,5,306,119,3065,482,5906,730,17,68,250,2,250,19,19
9.8375,150.922266,-31.895277,90,2,5,212,119,2206,451,9058,837,16,62,342,6,342,19,19
4.815,150.922846,-31.251729,90,3,5,306,119,3065,482,5906,730,17,68,250,2,250,19,19
38.87,150.923355,-30.999847,0,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
4.57,150.924393,-31.941761,90,2,5,212,119,2206,451,9058,837,16,62,342,6,342,19,19
11.43,150.924541,-31.888099,90,2,5,212,119,2206,451,9058,837,16,62,342,6,342,19,19
5.795,150.925889,-31.003721,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
8.98,150.926091,-31.936828,90,2,5,212,119,2206,451,9058,837,16,62,342,6,342,19,19
3.59,150.92616,-31.003274,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
4.08,150.926727,-31.242321,90,3,5,306,119,3065,482,5906,730,17,68,250,2,250,19,19
6.3675,150.927444,-31.004423,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
7.02,150.934303,-31.400294,90,3,5,328,115,2825,527,8252,772,16,67,317,2,317,19,19
6.1625,150.937676,-31.879789,90,2,5,212,119,2286,451,9058,837,16,62,342,6,342,19,19
12.9,150.941383,-31.001488,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
4.6925,150.941721,-31.469867,90,5,5,262,110,1989,630,6180,815,15,65,416,2,416,19,19
7.755,150.941959,-31.770209,90,2,5,186,112,2175,686,12071,894,15,61,416,8,416,19,19
3.59,150.94295,-33.470423,0,3,5,149,102,2328,96,15892,934,17,52,510,4,510,1,1
4.57,150.944259,-33.488822,0,3,5,142,120,2328,58,14711,926,17,54,390,4,390,1,1
10.94,150.944841,-31.768307,90,2,5,186,112,2175,686,12071,894,15,61,416,8,416,19,19
10.94,150.944842,-31.768307,90,2,5,186,112,2175,686,12071,894,15,61,416,8,416,19,19
4.08,150.94489,-33.477579,0,3,5,149,102,2328,96,15892,934,17,52,510,4,510,1,1
4.57,150.944891,-33.609412,0,3,5,181,117,2428,54,11618,931,17,55,475,3,475,1,1
7.412,150.944999,-31.028156,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
14.37,150.945009,-31.027706,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
20.74,150.946191,-31.776519,90,3,5,256,113,2175,489,6966,862,16,61,381,4,381,19,19
25.15,150.946191,-31.776519,90,3,5,256,113,2175,489,6966,862,16,61,381,4,381,19,19
3.59,150.946254,-33.241721,0,3,5,211,108,2064,167,16828,914,17,52,378,9,378,7,7
10.7775,150.94816,-31.704484,90,2,5,186,112,2554,686,12071,894,15,61,416,8,416,19,19
14.37,150.94816,-31.704484,90,2,5,186,112,2554,686,12071,894,15,61,416,8,416,19,19
5.06,150.949092,-33.422525,0,3,5,149,102,2252,96,15892,934,17,52,510,4,510,1,1
4.325,150.951302,-31.488962,90,5,5,262,110,1989,630,6180,815,15,65,416,2,416,19,19
4.325,150.951303,-31.488962,90,5,5,262,110,1989,630,6180,815,15,65,416,2,416,19,19
9.47,150.95192,-31.840325,90,3,5,256,113,2286,489,6966,862,16,61,381,4,381,19,19
6.6525,150.951921,-31.912877,90,2,5,212,119,2206,451,9058,837,16,62,342,6,342,19,19
14.86,150.954276,-31.010714,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
4.766,150.95547,-31.772763,90,2,5,186,112,2175,686,12071,894,15,61,416,8,416,19,19
14.37,150.95715,-31.010985,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
6.775,150.958357,-31.739383,90,2,5,186,112,2175,686,12071,894,15,61,416,8,416,19,19
13.635,150.958802,-31.031758,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
16.82,150.959008,-31.120162,90,3,5,325,123,2389,422,65535,697,17,68,237,1,237,19,19
11.43,150.960212,-31.002464,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
25.4775,150.961165,-31.906081,90,2,5,212,119,2206,451,9058,837,16,62,342,6,342,19,19
21.23,150.961415,-31.770297,90,2,5,186,112,2175,686,12071,894,15,61,416,8,416,19,19
12.655,150.961482,-31.768205,90,2,5,186,112,2175,686,12071,894,15,61,416,8,416,19,19
11.92,150.963252,-31.007248,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
4.9375,150.964311,-31.018991,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
8.49,150.965393,-31.005026,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
6.04,150.96574,-31.013376,90,5,5,248,120,2232,489,5779,721,17,67,252,4,252,30,30
22.8225,150.967828,-31.890602,90,5,5,236,111,2206,427,8403,851,16,63,473,4,473,19,20
23.19,150.968686,-31.047249,90,9,5,205,116,2389,594,7170,754,16,65,339,3,339,30,30
15.2275,150.969364,-31.892882,90,5,5,236,111,2206,427,8403,851,16,63,473,4,473,19,20
3.7125,150.970958,-33.371521,0,3,5,182,112,2225,147,12374,976,17,52,490,6,490,1,20
7.02,150.973003,-31.513563,90,2,5,237,107,1989,786,9436,873,14,61,510,6,510,19,19
9.47,150.975605,-31.004961,90,9,5,205,116,2232,594,7170,754,16,65,339,3,339,30,30
4.08,150.976495,-33.256149,0,3,5,207,109,2064,165,17391,948,17,52,420,8,420,7,1
4.08,150.976496,-33.256149,0,3,5,207,109,2064,165,17391,948,17,52,420,8,420,7,1
8,150.976919,-31.885787,90,5,5,236,111,2206,427,8403,851,16,63,473,4,473,19,20
7.02,150.977725,-31.524055,90,2,5,237,107,1989,786,9436,873,14,61,510,6,510,19,19
12.9,150.979579,-31.052381,90,9,5,205,116,2389,594,7170,754,16,65,339,3,339,30,30
5.1825,150.979925,-31.513798,90,2,5,237,107,1989,786,9436,873,14,61,510,6,510,19,19
4.8975,150.981156,-31.142773,90,5,5,220,116,2889,463,9498,725,16,66,395,4,395,19,19
3.59,150.98131,-31.242739,90,3,5,280,112,3065,548,7476,764,16,66,420,4,420,19,19
16.575,150.981787,-31.478623,90,5,5,248,114,1989,661,7391,818,15,64,447,4,447,19,19
12.41,150.982285,-31.529404,90,2,5,237,107,1989,786,9436,873,14,61,510,6,510,19,19
14.37,150.982716,-31.052656,90,9,5,205,116,2389,594,7170,754,16,65,339,3,339,30,30
5.265,150.983492,-31.142918,90,5,5,220,116,2889,463,9498,725,16,66,395,4,395,19,19
16.33,150.984042,-31.002162,90,9,5,205,116,2232,594,7170,754,16,65,339,3,339,30,30
11.185,150.984145,-31.133863,90,5,5,220,116,2889,463,9498,725,16,66,395,4,395,19,19
7.02,150.984262,-31.029001,90,9,5,205,116,2232,594,7170,754,16,65,339,3,339,30,30
4.08,150.98457,-33.371707,0,3,5,182,112,2225,147,12374,976,17,52,490,6,490,1,20
15.595,150.984592,-31.075462,90,5,5,220,116,2389,463,9498,725,16,66,395,4,395,30,19
6.04,150.991002,-31.069699,90,5,5,220,116,2389,463,9498,725,16,66,395,4,395,30,19
7.02,150.991609,-31.486895,90,5,5,248,114,1989,661,7391,818,15,64,447,4,447,19,19
5.55,150.99494,-31.069309,90,5,5,220,116,2389,463,9498,725,16,66,395,4,395,30,19
4.57,151.501127,-32.057675,0,2,5,210,97,2071,962,8861,1321,13,52,742,11,742,7,7
4.172119959,151.502294,-30.658494,306,9,5,143,114,2039,1015,9113,785,13,59,302,2,302,21,21
4.17212,151.502294,-30.658494,306,9,5,143,114,2039,1015,9113,785,13,59,302,2,302,21,21
5.06,151.502708,-32.285003,0,3,5,210,110,2124,297,14126,1166,17,56,447,8,447,20,21
11.07842519,151.502936,-30.75549,306,7,5,147,113,1991,1047,7418,795,13,58,324,1,324,19,21
11.078425,151.502936,-30.75549,306,7,5,147,113,1991,1047,7418,795,13,58,324,1,324,19,21
3.737,151.503457,-32.817175,0,3,5,225,124,1842,43,9444,826,18,57,279,1,279,1,1
3.737,151.503458,-32.817175,0,3,5,225,124,1842,43,9444,826,18,57,279,1,279,1,1
5.349100075,151.503581,-30.648134,306,9,5,143,114,2039,1015,9113,785,13,59,302,2,302,21,21
5.3491,151.503581,-30.648134,306,9,5,143,114,2039,1015,9113,785,13,59,302,2,302,21,21
4.2025,151.50375,-32.543887,0,3,5,194,115,1834,203,13702,987,17,58,344,6,344,1,1
6.04,151.504172,-32.389652,0,3,5,174,118,1927,217,12080,1049,17,58,428,7,428,21,21
4.57,151.504289,-32.058614,0,2,5,210,97,2071,962,8861,1321,13,52,742,11,742,7,7
4.59352,151.504398,-30.674307,306,9,5,143,114,2039,1015,9113,785,13,59,302,2,302,21,21
4.593520024,151.504399,-30.674307,306,9,5,143,114,2039,1015,9113,785,13,59,302,2,302,21,21
22.7,151.504716,-32.227298,0,3,5,210,110,2124,297,14126,1166,17,56,447,8,447,20,21
8.377300225,151.508768,-30.755999,306,7,5,147,113,1991,1047,7418,795,13,58,324,1,324,19,21
8.3773,151.508768,-30.755999,306,7,5,147,113,1991,1047,7418,795,13,58,324,1,324,19,21
8.870239848,151.510297,-30.51062,306,3,5,199,114,2220,966,8483,770,14,61,325,4,325,21,19
8.87024,151.510297,-30.51062,306,3,5,199,114,2220,966,8483,770,14,61,325,4,325,21,19
5.06,151.511324,-32.857856,0,3,5,187,123,1842,84,14390,927,17,57,399,2,399,1,1
7.2,151.515449,-32.673908,0,1,5,202,125,1943,16,16567,895,18,60,368,1,368,1,21
7.767249901,151.516169,-30.883475,306,3,5,171,111,2088,1099,8591,830,13,56,430,1,430,21,21
7.76725,151.516169,-30.883475,306,3,5,171,111,2088,1099,8591,830,13,56,430,1,430,21,21
5.06,151.525312,-32.657789,0,3,5,159,126,1943,67,10677,934,18,57,367,3,367,1,1
3.835,151.527437,-32.723206,0,1,5,202,125,2072,16,16567,895,18,60,368,1,368,21,21
3.825200009,151.527905,-30.624719,306,3,5,166,114,2080,1045,6721,796,13,58,318,1,318,21,21
3.8252,151.527905,-30.624719,306,3,5,166,114,2080,1045,6721,796,13,58,318,1,318,21,21
5.746000047,151.528396,-30.536991,306,3,5,164,113,2220,1044,7204,785,13,59,424,1,424,21,21
5.746,151.528396,-30.536991,306,3,5,164,113,2220,1044,7204,785,13,59,424,1,424,21,21
5.135459998,151.52954,-30.993379,306,2,5,192,113,2459,1125,9716,851,12,57,534,2,534,21,1
5.13546,151.52954,-30.993379,306,2,5,192,113,2459,1125,9716,851,12,57,534,2,534,21,1
4.529820027,151.531113,-30.688552,306,3,5,166,114,2039,1045,6721,796,13,58,318,1,318,21,21
6.04,151.534904,-32.755304,0,1,5,202,125,2072,16,16567,895,18,60,368,1,368,21,21
6.04,151.537635,-32.225879,0,3,5,165,116,2124,252,13343,1212,17,57,399,6,399,20,20
5.886065026,151.538078,-30.889408,306,3,5,171,111,2088,1099,8591,830,13,56,430,1,430,21,21
5.886065,151.538078,-30.889408,306,3,5,171,111,2088,1099,8591,830,13,56,430,1,430,21,21
5.55,151.541356,-32.523132,0,3,5,158,120,1834,80,11735,973,18,56,324,4,324,1,1
4.815,151.545289,-32.278285,0,3,5,165,116,2124,252,13343,1212,17,57,399,6,399,20,20
5.06,151.545375,-32.272874,0,3,5,165,116,2124,252,13343,1212,17,57,399,6,399,20,20
3.06,151.551441,-32.82225,0,3,5,201,125,1842,33,9886,918,18,58,388,1,388,1,1
3.06,151.551615,-32.712665,0,1,5,202,125,1943,16,16567,895,18,60,368,1,368,21,21
4.08,151.552905,-32.665777,0,3,5,159,126,1943,67,10677,934,18,57,367,3,367,1,1
5.748449986,151.553013,-30.546289,306,3,5,164,113,2220,1044,7204,785,13,59,424,1,424,21,21
5.7509,151.553013,-30.546289,306,3,5,164,113,2220,1044,7204,785,13,59,424,1,424,21,21
5.06,151.555054,-32.730283,0,1,5,202,125,2072,16,16567,895,18,60,368,1,368,21,21
3.468,151.555538,-32.63469,0,3,5,159,126,1943,67,10677,934,18,57,367,3,367,1,1
3.59,151.558185,-32.668995,0,3,5,159,126,1943,67,10677,934,18,57,367,3,367,1,1
6.8975,151.558432,-32.786252,0,3,5,201,125,2072,33,9886,918,18,58,388,1,388,21,1
4.325,151.559284,-30.391667,0,9,5,183,119,2239,1160,8475,810,13,60,395,3,395,1,1
3.59,151.560214,-32.207196,0,5,5,203,104,2213,412,16292,1329,16,55,513,6,513,20,7
12.7775,151.561406,-32.063786,0,5,5,220,96,2071,833,14446,1343,14,51,800,12,800,7,7
