LONGITUDE,LATITUDE,p_avg,SOC,MAT,MAP,SAND,CLAY,PH,BEDROCK,SOIL.TYPE,DEPTH,NPP,SLOPE,ELEVATION,BIOMES,GEO3major
2.533333333,13.25,4.031,3.49999994,29.12737656,498.0063782,811.211853,89.78495789,5.558864594,3,10,65,737,0.442942347,228.9114838,12,Africa
2.65,13.51666667,3.835,3.49999994,29.19729805,413.8608398,811.2317505,92.90213776,5.694628716,3,10,65,130,0.597337481,240.4472961,12,Africa
2.746202,10.243205,6.971,7.400000095,26.57997513,1042.656372,600.480835,174.3803101,5.885437965,8,10,65,65535,0.852575266,337.4307861,12,Africa
2.833333333,12.96666667,3.933,3.716000021,29.06161499,597.0591431,760.9182739,110.7534637,5.613825798,3,10,65,1080,0.491023238,221.1282501,12,Africa
2.90489,11.205388,4.08,7.232000232,27.87039757,940.380249,556.6297607,198.8545532,6.113622665,8,10,65,65535,0.620556642,273.7306824,12,Africa
2.931296,11.044353,4.668,7.232000232,27.87039757,940.380249,556.6297607,198.8545532,6.113622665,8,10,65,65535,0.620556642,273.7306824,12,Africa
3.158387,12.264545,5.991,5.267999768,28.87567711,680.3121948,696.5375977,138.036377,5.589644432,3,10,65,1384,0.551963028,208.3372955,12,Africa
3.277808,12.237157,4.668,5.267999768,28.87567711,680.3121948,696.5375977,138.036377,5.589644432,3,10,65,1384,0.551963028,208.3372955,12,Africa
3.482191,12.257927,5.207,5.267999768,28.87567711,680.3121948,696.5375977,138.036377,5.589644432,3,10,65,1384,0.551963028,208.3372955,12,Africa
3.482191,12.257927,3.933,5.267999768,28.87567711,680.3121948,696.5375977,138.036377,5.589644432,3,10,65,1384,0.551963028,208.3372955,12,Africa
3.533333333,11.98333333,4.325,9.54400003,28.77991676,844.8091431,641.8952026,174.7935791,5.853517532,3,12,65,65535,0.695662908,206.4816132,12,Africa
3.88333,7.48333,5.4275,11.54900074,26.42388344,1327.528564,674.9019775,160.8998108,5.898198605,8,10,65,65535,0.993583656,136.6547699,12,Africa
3.902778,7.5025,5.844,8.378999829,26.33504868,1204.589722,719.0233765,125.2093048,6.127367496,8,10,65,65535,0.993556408,235.8227386,12,Africa
3.904167,7.502778,4.6925,8.378999829,26.33504868,1204.589722,719.0233765,125.2093048,6.127367496,8,10,65,65535,0.993556408,235.8227386,12,Africa
3.904167,7.502778,5.06,8.378999829,26.33504868,1204.589722,719.0233765,125.2093048,6.127367496,8,10,65,65535,0.993556408,235.8227386,12,Africa
5.083333333,9.3,3.3,6.460000277,27.19188881,1129.398926,626.8314209,182.2840576,5.885214329,3,8,65,65535,0.866259274,163.5018005,12,Africa
5.316667,13.816667,8.98,4.469000101,28.59460449,466.4583435,727.321228,144.1726685,6.251949787,3,10,65,65535,0.496509374,299.057373,12,Africa
5.316667,13.816667,10.499,4.469000101,28.59460449,466.4583435,727.321228,144.1726685,6.251949787,3,10,65,65535,0.496509374,299.057373,12,Africa
6.006678,12.679677,3.786,8.45600009,27.52567863,629.508606,659.3053589,150.8841705,6.157018185,8,12,65,1307,0.588330002,357.6504517,12,Africa
6.5,9.666666667,4.2,8.869999647,26.88639641,1227.074707,655.135376,156.9582062,5.973246098,8,10,65,65535,1.281528405,335.9472351,12,Africa
7.166667,13.483333,12.606,7.195000052,27.09606171,479.5375061,715.3998413,134.6589203,6.381293774,1,10,65,1068,0.548121547,428.6955566,12,Africa
7.166667,13.483333,8.686,7.195000052,27.09606171,479.5375061,715.3998413,134.6589203,6.381293774,1,10,65,1068,0.548121547,428.6955566,12,Africa
7.25,6.533333333,2.8,7.25300014,26.20495605,1547.733887,638.4896851,233.181015,5.556137085,3,8,65,65535,1.737713533,177.392334,12,Africa
7.403015,11.530031,17.947,4.661000073,25.4686718,884.8827515,580.3189087,161.0237732,6.195286751,8,10,65,65535,0.816912575,601.012146,12,Africa
7.480278,5.444444,29.903,6.693999767,26.27799225,2322.459229,654.7794189,214.1682739,5.382656574,1,8,65,65535,0.467935166,64.23091125,13,Africa
7.480278,5.444444,42.98600075,6.693999767,26.27799225,2322.459229,654.7794189,214.1682739,5.382656574,1,8,65,65535,0.467935166,64.23091125,13,Africa
7.559444,5.5475,5.2511,9.190999866,26.81628418,2067.401123,637.0953979,224.7443237,5.404967785,3,8,65,65535,0.989206546,78.96246338,12,Africa
7.63333,11.18333,9.108,5.299999714,24.9951725,966.6738892,544.8233643,168.2118073,5.939751148,8,10,65,65535,0.725782029,638.9876099,12,Africa
7.85811,14.410954,5.354,3.49999994,27.49139404,327.6199951,762.0803833,99.95072937,7.220864773,1,10,65,65535,0.197105578,426.0227661,12,Africa
8.09658,9.904567,7.804,7.308000326,24.13321114,1417.58667,536.151001,240.6226807,5.530313015,8,10,65,65535,1.854606962,748.6086426,12,Africa
8.535533,14.024067,4.031,3.770000041,27.50926971,287.1688843,791.6402588,96.05250549,7.157815933,1,12,65,65535,0.290632226,465.4015503,9,Africa
10.283333,-0.516667,3.23575,8.575000167,25.98854446,2082.856689,552.6489258,265.6246948,5.063505173,6,12,65,65535,1.168778061,70.32037354,12,Africa
11.391667,-2.35,4.7,11.09699965,25.37595367,1814.468872,542.6552124,295.545166,5.182916641,8,8,65,12345,1.597399844,250.7727661,12,Africa
11.533333,-2.216667,25.255,8.466999531,24.09077072,1823.704468,490.291687,349.4330139,4.992463589,8,5,65,11547,1.840092443,409.424469,12,Africa
12.8,0.516667,10.995,10.09599924,23.89850807,1638.456055,517.2385864,371.9696655,4.888191223,8,5,65,10613,0.896660833,506.2678223,13,Africa
13.591667,-1.683333,13.5,4.638000131,24.28619003,1895.451416,542.1314087,311.7626038,5.001522541,8,12,65,12119,1.62528532,478.7767334,13,Africa
13.6294,-17.7785,1.342,4.141999781,20.90733147,346.7091675,664.3536987,190.4638977,7.286976337,6,12,65,2765,3.088127426,1162.337524,9,Africa
14.9,-5.45,8.49,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,8,5,65,8411,2.061197841,502.7294006,12,Africa
14.9,-5.45,8.98,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,8,5,65,8411,2.061197841,502.7294006,12,Africa
14.9,-5.45,18.29,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,8,5,65,8411,2.061197841,502.7294006,12,Africa
14.9,-5.45,20.25,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,8,5,65,8411,2.061197841,502.7294006,12,Africa
14.9,-5.45,16.33,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,8,5,65,8411,2.061197841,502.7294006,12,Africa
14.9,-5.45,15.595,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,8,5,65,8411,2.061197841,502.7294006,12,Africa
14.9,-5.45,17.8,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,8,5,65,8411,2.061197841,502.7294006,12,Africa
15.1202,-20.3449,2.34,4.51700002,21.59397507,252.6966705,686.9012451,145.1741333,7.809482098,6,12,65,1953,1.937484922,1093.633545,9,Africa
15.4778,-17.473,1.286,4.059999883,22.88894081,520.1308594,800.4839478,142.9542084,7.341467381,1,11,65,3144,0.001181274,1110.123047,12,Africa
15.6182,-21.3074,11.426,1.375999898,20.69124222,281.3391724,712.762085,135.0561676,7.97252512,9,7,65,65535,2.117005551,1245.072388,9,Africa
15.6339,-17.7825,1.0585,2.092999965,22.80808449,488.2394409,824.489624,125.7617645,7.844728947,1,10,65,65535,0.000203974,1099.718384,12,Africa
15.6367,-17.4536,1.88,6.707999706,22.92198753,575.8319702,820.956543,128.0281067,7.220462799,1,11,65,3910,1.41E-07,1111.488281,12,Africa
15.7522,-17.6194,5.385,2.092999965,22.80808449,488.2394409,824.489624,125.7617645,7.844728947,1,10,65,65535,0.000203974,1099.718384,12,Africa
15.9506,-17.4458,1.26,6.707999706,22.92198753,575.8319702,820.956543,128.0281067,7.220462799,1,11,65,3910,1.41E-07,1111.488281,12,Africa
16.0065,-22.243099,4.2,3.687999845,20.88406181,228.0180511,685.869873,149.9474945,7.845127583,9,7,65,65535,2.784729171,1281.070435,10,Africa
16.048,-21.3659,16.2485,1.497000009,19.728508,344.9433289,695.8418579,157.8395233,7.508995056,9,7,65,2104,1.51704138,1433.947144,10,Africa
16.070601,-24.7502,1.96,5.141000152,15.48123264,153.9244385,664.5539551,148.6760101,7.992128372,5,7,65,65535,4.708974087,1355.020142,10,Africa
16.1755,-23.145,3.67,6.535999775,18.41707611,212.8505554,637.9035034,173.5135193,7.869558811,8,7,65,65535,4.478692537,1437.135742,10,Africa
16.2909,-24.1096,1.37,5.619999766,15.82642746,172.3377838,640.3145752,164.2367249,8.085727692,5,7,65,65535,4.690960119,1367.265747,10,Africa
16.4354,-19.9475,0.017,3.968999982,21.61856079,413.074707,707.5255127,171.9632263,7.660179138,6,6,65,3108,0.608357324,1272.96521,5,Africa
16.4539,-20.094,2.457,4.377999902,21.37470245,373.5119324,672.3945313,188.9972687,7.533513546,6,7,65,65535,1.241957369,1314.397461,12,Africa
16.6177,-24.6316,2.1645,3.727999926,16.58970642,171.0691681,640.68396,154.8429718,8.548167229,3,7,65,65535,0.774391446,1428.528931,10,Africa
16.6856,-20.452499,18.832,4.022000134,20.41373825,438.1849976,695.9259033,176.4043732,7.472057343,6,10,65,2274,0.819070535,1454.281372,5,Africa
16.701099,-20.4522,9.2825,4.022000134,20.41373825,438.1849976,695.9259033,176.4043732,7.472057343,6,10,65,2274,0.819070535,1454.281372,5,Africa
16.7645,-24.372101,7.91,4.221999943,17.15871429,181.7533264,650.7229614,156.6537476,8.65944767,3,7,65,65535,0.76496305,1423.177368,10,Africa
16.7686,-23.4529,59.44,4.45600003,17.36725044,269.9630432,739.2597046,115.5666275,7.693655491,8,7,65,65535,1.571060978,1620.673584,10,Africa
16.9028,-20.3008,3.48,4.022000134,20.41373825,438.1849976,695.9259033,176.4043732,7.472057343,6,10,65,2274,0.819070535,1454.281372,5,Africa
16.9333,-20.3006,1.15,4.022000134,20.41373825,438.1849976,695.9259033,176.4043732,7.472057343,6,10,65,2274,0.819070535,1454.281372,5,Africa
17.051701,-26.740299,23.867,4.53700006,19.2033844,99.9936142,751.5936279,95.27910614,8.290154457,3,7,65,65535,1.603304186,1075.342896,10,Africa
17.059401,-17.537201,3.21,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.0744,-17.514999,0.69,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.077999,-17.5098,0.4485,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.078899,-20.272499,4.696,3.810000122,19.75063705,455.5366516,687.3744507,177.462204,7.281014919,8,10,65,2881,1.234189474,1477.068726,5,Africa
17.0937,-17.4977,1.51,3.140000105,22.48545074,625.1885986,865.5793457,84.47199249,6.557679653,1,12,65,5049,0.015711972,1160.832275,12,Africa
17.1136,-20.2617,1.37,3.810000122,19.75063705,455.5366516,687.3744507,177.462204,7.281014919,8,10,65,2881,1.234189474,1477.068726,5,Africa
17.160601,-20.016899,2.656,3.810000122,19.75063705,455.5366516,687.3744507,177.462204,7.281014919,8,10,65,2881,1.234189474,1477.068726,5,Africa
17.215799,-17.561199,0.92,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.2167,-17.5536,0.828,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.2222,-17.5411,0.6325,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.2283,-17.517099,0.69,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.2365,-17.508301,2.455,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.241501,-17.506001,0.23,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.2551,-17.4939,4.328,3.140000105,22.48545074,625.1885986,865.5793457,84.47199249,6.557679653,1,12,65,5049,0.015711972,1160.832275,12,Africa
17.2558,-17.502701,0.23,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.3361,-20.1222,4.0985,3.810000122,19.75063705,455.5366516,687.3744507,177.462204,7.281014919,8,10,65,2881,1.234189474,1477.068726,5,Africa
17.4769,-20.666901,2.52,2.459999919,20.11196327,392.2194519,778.2086182,126.4234543,7.101294041,3,12,65,2570,0.580519617,1420.379883,5,Africa
17.479401,-19.6492,4.58,4.130000174,20.30659294,496.6491699,651.1195068,208.0696869,7.227261543,8,12,65,3266,0.868570139,1428.30188,5,Africa
17.4806,-19.6464,2.06,4.130000174,20.30659294,496.6491699,651.1195068,208.0696869,7.227261543,8,12,65,3266,0.868570139,1428.30188,5,Africa
17.498199,-17.519501,0.207,2.5,22.39793015,567.5508423,885.6513062,70.78111267,6.538414955,1,12,65,5158,0.005134016,1145.403931,12,Africa
17.502701,-17.570499,0.69,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.5158,-17.462799,0.92,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.530899,-17.443701,0.69,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.5318,-17.4588,8.02,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.5361,-17.477699,1.15,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.5501,-17.494499,10.173,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.589701,-20.695299,3.21,2.26699993,20.76279449,377.6194458,826.1981201,100.6108475,7.281858444,3,12,65,2812,0.145518659,1355.342163,10,Africa
17.607401,-17.5378,38.27,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.6111,-19.6769,5.5,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.611401,-19.680599,1.83,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.6122,-19.676701,3.6185,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.6133,-17.504299,0.69,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.635599,-19.381399,1.15,3.993999958,21.51988983,519.2680664,666.5596924,205.0876312,7.146301746,6,11,65,65535,1.564180902,1338.969727,12,Africa
17.638599,-19.384701,10.77,3.993999958,21.51988983,519.2680664,666.5596924,205.0876312,7.146301746,6,11,65,65535,1.564180902,1338.969727,12,Africa
17.641399,-19.7225,8.94,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.657,-17.505501,0.517,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.6672,-20.5872,2.202,2.26699993,20.76279449,377.6194458,826.1981201,100.6108475,7.281858444,3,12,65,2812,0.145518659,1355.342163,10,Africa
17.750601,-17.480499,1.36,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.7509,-17.5096,6.6,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.765301,-17.4492,2.474,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.7656,-17.4403,4.065,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.766899,-17.435801,1.6,3.140000105,22.44937134,639.2349854,888.8713989,60.79436111,6.434288502,1,10,65,5152,0.040312805,1162.330322,12,Africa
17.7819,-20.690001,15.58,2.26699993,20.76279449,377.6194458,826.1981201,100.6108475,7.281858444,3,12,65,2812,0.145518659,1355.342163,10,Africa
17.8023,-19.996099,0.23,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.8111,-19.981899,0.23,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.822599,-19.9673,2.925,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.8231,-19.8762,2.29,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.842699,-19.327801,1.15,3.993999958,21.51988983,519.2680664,666.5596924,205.0876312,7.146301746,6,11,65,65535,1.564180902,1338.969727,12,Africa
17.844,-19.678101,0.23,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.847401,-17.624901,1.359,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.8487,-17.6364,8.48,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.8503,-17.642799,6.19,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.8505,-17.6278,5.5,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.8538,-19.6381,6.87,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.855,-19.641399,5.04,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.855301,-19.649401,10.31,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.8652,-19.766199,8.754,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.865601,-19.733299,14.66,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.8661,-19.7317,14.66,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.868601,-19.298901,10.31,3.993999958,21.51988983,519.2680664,666.5596924,205.0876312,7.146301746,6,11,65,65535,1.564180902,1338.969727,12,Africa
17.880199,-19.768101,0.781,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.882601,-19.367001,2.2215,3.993999958,21.51988983,519.2680664,666.5596924,205.0876312,7.146301746,6,11,65,65535,1.564180902,1338.969727,12,Africa
17.918301,-19.7101,0.69,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.918301,-19.7101,7.1,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.919201,-19.7064,27.27,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.9263,-19.710501,1.6,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.932301,-20.246099,0.69,2.400999963,20.70300293,415.6377869,763.449707,132.1823578,7.14779377,3,12,65,2923,0.780516828,1372.161133,10,Africa
17.938101,-19.573601,23.37,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.9403,-19.6231,6.42,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.9408,-19.6247,1.15,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.9419,-19.591101,0.92,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.941999,-19.0434,1.3015,3.993999958,21.51988983,519.2680664,666.5596924,205.0876312,7.146301746,6,11,65,65535,1.564180902,1338.969727,12,Africa
17.942499,-19.632799,9.7855,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.945299,-19.578899,16.27,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.9506,-19.625,9.85,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.957899,-17.6604,12.4465,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.958599,-20.683599,1.9465,2.26699993,20.76279449,377.6194458,826.1981201,100.6108475,7.281858444,3,12,65,2812,0.145518659,1355.342163,10,Africa
17.962799,-17.6828,1.15,2.5,22.379776,584.9066772,893.9420166,56.24633026,6.561243057,1,12,65,5155,0.009266169,1149.487061,12,Africa
17.9634,-19.752399,22.2165,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.971399,-20.0408,6.4635,2.400999963,20.70300293,415.6377869,763.449707,132.1823578,7.14779377,3,12,65,2923,0.780516828,1372.161133,10,Africa
17.9716,-19.951,0.92,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
17.9804,-19.307301,8.48,3.993999958,21.51988983,519.2680664,666.5596924,205.0876312,7.146301746,6,11,65,65535,1.564180902,1338.969727,12,Africa
17.9942,-19.573601,16.96,3.926999867,20.16430473,524.901123,647.8009644,204.9663086,7.039673805,6,12,65,65535,1.808389224,1426.04126,10,Africa
18.0009,-17.5203,0.69,2.5,22.59387398,594.8447266,882.7634888,57.86990356,6.475592136,1,12,65,4988,0.081784336,1143.837769,12,Africa
18.000999,-17.591101,0.598,2.5,22.59387398,594.8447266,882.7634888,57.86990356,6.475592136,1,12,65,4988,0.081784336,1143.837769,12,Africa
18.028099,-20.753599,2.29,2.509999871,20.68082237,404.9744568,818.5524902,104.370636,7.071897984,1,13,65,3004,0.141539264,1363.709595,10,Africa
18.0355,-19.4843,1.431,4.011000097,22.02801895,499.5100098,693.9382935,183.0458832,7.422304153,1,12,65,4122,0.392601137,1280.30896,5,Africa
18.08,-28.0578,2.6055,4.659999907,20.52889633,104.2597198,779.7106934,86.00485229,8.925136566,2,7,65,65535,1.284032154,843.9923706,10,Africa
18.085278,-5.266667,6.53,6.488000154,23.66895294,1581.35498,700.5377197,189.0811005,5.06731987,1,12,65,11928,3.248438709,603.0797119,13,Africa
18.085278,-5.266667,7.51,6.488000154,23.66895294,1581.35498,700.5377197,189.0811005,5.06731987,1,12,65,11928,3.248438709,603.0797119,13,Africa
18.1131,-18.844801,0.322,2.935000062,22.41749954,513.6074829,802.7185669,113.0360184,7.158061981,1,12,65,4442,0.013816749,1179.518799,5,Africa
18.131599,-19.854401,3.152,3.846000135,21.6048584,462.4302673,753.3729858,139.0171967,7.522828579,1,6,65,2968,0.322570696,1313.088257,5,Africa
18.186899,-25.483101,2.802,3.420000076,20.10564613,251.8063965,756.6453247,85.92487335,8.085401535,3,7,65,65535,0.389156312,1112.84729,10,Africa
18.216667,-4.766667,22.4305,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,3,12,65,9264,2.775764684,479.8706665,13,Africa
18.216667,-4.766667,42.79,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,3,12,65,9264,2.775764684,479.8706665,13,Africa
18.216667,-4.766667,50.14,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,3,12,65,9264,2.775764684,479.8706665,13,Africa
18.216667,-4.766667,29.56,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,3,12,65,9264,2.775764684,479.8706665,13,Africa
18.216667,-4.766667,23.68,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,3,12,65,9264,2.775764684,479.8706665,13,Africa
18.216667,-4.766667,38.38,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,3,12,65,9264,2.775764684,479.8706665,13,Africa
18.225,-27.893299,13.0775,1.842000037,18.89333534,130.6091614,788.3615112,79.42223358,8.143116951,1,7,65,65535,1.745796025,1019.256653,10,Africa
18.3064,-18.9265,0.7475,2.935000062,22.41749954,513.6074829,802.7185669,113.0360184,7.158061981,1,12,65,4442,0.013816749,1179.518799,5,Africa
18.3267,-24.4511,0.299,2.987000048,20.48097229,232.742218,747.0873413,111.3201218,8.334524155,2,13,65,1512,0.15578022,1204.53186,10,Africa
18.4067,-19.6735,16.1675,3.846000135,21.6048584,462.4302673,753.3729858,139.0171967,7.522828579,1,6,65,2968,0.322570696,1313.088257,5,Africa
18.4147,-17.3974,0.87,3.731999993,22.49838829,645.9647217,849.5432739,87.10774231,6.362795353,1,10,65,5788,0.243355456,1152.187622,12,Africa
18.432501,-17.4081,1.28,3.731999993,22.49838829,645.9647217,849.5432739,87.10774231,6.362795353,1,10,65,5788,0.243355456,1152.187622,12,Africa
18.4331,-26.4194,0.23,4.717999995,20.86813354,167.8572235,730.7675781,101.9902954,8.898955345,2,7,65,65535,1.004428807,1023.227722,10,Africa
18.4447,-17.4233,0.3,3.731999993,22.49838829,645.9647217,849.5432739,87.10774231,6.362795353,1,10,65,5788,0.243355456,1152.187622,12,Africa
18.4531,-17.4331,0.46,3.731999993,22.49838829,645.9647217,849.5432739,87.10774231,6.362795353,1,10,65,5788,0.243355456,1152.187622,12,Africa
18.4681,-17.4547,0.62,3.731999993,22.49838829,645.9647217,849.5432739,87.10774231,6.362795353,1,10,65,5788,0.243355456,1152.187622,12,Africa
18.493299,-19.0254,1.03,4.011000097,22.02801895,499.5100098,693.9382935,183.0458832,7.422304153,1,12,65,4122,0.392601137,1280.30896,5,Africa
18.5206,-19.6374,13.658,2.601999938,21.85559464,433.3536072,826.8446045,100.9274368,7.109147549,1,12,65,3655,0.063619789,1247.025513,5,Africa
18.5336,-17.5256,1.01,3.876999915,22.75121117,591.6246948,850.1396484,84.60460663,6.597976208,1,12,65,5287,0.195456118,1137.900024,12,Africa
18.541901,-17.551399,3.69,3.876999915,22.75121117,591.6246948,850.1396484,84.60460663,6.597976208,1,12,65,5287,0.195456118,1137.900024,12,Africa
18.5597,-17.6033,1.1,3.876999915,22.75121117,591.6246948,850.1396484,84.60460663,6.597976208,1,12,65,5287,0.195456118,1137.900024,12,Africa
