"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
11,152.4931773,-32.33977458,"Asia and the Pacific",5,5,160,111,2034,29,18148,1230,18,50,446,3,446,1,1
1,152.4938273,-31.75635096,"Asia and the Pacific",1,5,187,113,2153,99,12948,1316,18,52,437,4,437,1,1
6,152.4938273,-31.75635096,"Asia and the Pacific",1,5,187,113,2153,99,12948,1316,18,52,437,4,437,1,1
7,152.4951214,-32.17875231,"Asia and the Pacific",51,5,169,104,1745,6,15007,1167,18,51,570,1,570,1,1
5,152.4962727,-31.57925628,"Asia and the Pacific",2,5,188,110,2703,344,16649,1561,17,54,563,9,563,1,1
1,152.4967381,-31.59071637,"Asia and the Pacific",2,5,188,110,2703,344,16649,1561,17,54,563,9,563,1,1
10,152.4967381,-31.59071637,"Asia and the Pacific",2,5,188,110,2703,344,16649,1561,17,54,563,9,563,1,1
1,152.5018914,-31.61266057,"Asia and the Pacific",2,5,279,109,2173,474,15248,1689,16,50,790,4,790,7,20
14,152.5018914,-31.61266057,"Asia and the Pacific",2,5,279,109,2173,474,15248,1689,16,50,790,4,790,7,20
2,152.5062374,-31.28714782,"Asia and the Pacific",5,5,184,107,2287,376,16388,1498,16,54,513,10,513,7,7
1,152.5073176,-30.3598353,"Asia and the Pacific",2,5,205,109,2647,1175,16306,1343,13,55,684,4,684,7,1
2,152.5075249,-31.57992268,"Asia and the Pacific",2,5,188,110,2173,344,16649,1561,17,54,563,9,563,1,1
9,152.5086133,-31.929169,"Asia and the Pacific",54,5,157,113,2016,30,23398,1174,18,54,462,1,462,21,21
77,152.5087579,-31.90594749,"Asia and the Pacific",54,5,157,113,2016,30,23398,1174,18,54,462,1,462,21,21
1,152.5101532,-31.2409756,"Asia and the Pacific",5,5,184,107,2287,376,16388,1498,16,54,513,10,513,7,7
5,152.5115075,-31.90997279,"Asia and the Pacific",54,5,157,113,2016,30,23398,1174,18,54,462,1,462,21,21
2,152.5145603,-31.54013423,"Asia and the Pacific",2,5,188,110,2083,344,16649,1561,17,54,563,9,563,1,1
3,152.514594,-31.60278503,"Asia and the Pacific",2,5,279,109,2173,474,15248,1689,16,50,790,4,790,7,20
8,152.514594,-31.60278503,"Asia and the Pacific",2,5,279,109,2173,474,15248,1689,16,50,790,4,790,7,20
5,152.5146946,-31.8164824,"Asia and the Pacific",5,5,176,114,2087,35,17575,1208,18,53,448,1,448,22,21
8,152.5146946,-31.8164824,"Asia and the Pacific",5,5,176,114,2087,35,17575,1208,18,53,448,1,448,22,21
2,152.5181367,-31.95300488,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,21,21
4,152.5181367,-31.95300488,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,21,21
1,152.5198904,-30.12841346,"Asia and the Pacific",3,5,202,104,2046,769,16623,1394,15,54,781,6,781,20,20
5,152.520533,-31.780543,"Asia and the Pacific",1,5,181,114,2151,13,12882,1269,18,50,502,1,502,20,22
2,152.5261658,-30.55075903,"Asia and the Pacific",8,5,205,104,2300,448,16696,1499,16,54,655,15,655,7,7
1,152.5264286,-31.52634748,"Asia and the Pacific",5,5,185,105,2083,176,15728,1462,17,51,527,6,527,1,1
9,152.5264286,-31.52634748,"Asia and the Pacific",5,5,185,105,2083,176,15728,1462,17,51,527,6,527,1,1
5,152.5290509,-31.50964776,"Asia and the Pacific",5,5,185,105,2083,176,15728,1462,17,51,527,6,527,1,1
3,152.5313718,-31.97012354,"Asia and the Pacific",1,5,186,112,2030,8,14086,1202,18,50,490,1,490,21,21
1,152.5328881,-30.13721389,"Asia and the Pacific",3,5,202,104,2269,769,16623,1394,15,54,781,6,781,20,20
5,152.5329113,-31.88335768,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,22,21
7,152.5329113,-31.88335768,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,22,21
16,152.5329113,-31.88335768,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,22,21
1,152.5331428,-31.56562828,"Asia and the Pacific",5,5,185,105,2173,176,15728,1462,17,51,527,6,527,1,1
3,152.535521,-31.67666435,"Asia and the Pacific",5,5,197,108,2120,267,17123,1539,17,52,537,6,537,7,7
1,152.5367018,-31.28798312,"Asia and the Pacific",9,5,175,106,2287,292,17034,1491,17,54,538,8,538,7,7
50,152.5385688,-31.89594577,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,22,21
4,152.5392325,-30.54358694,"Asia and the Pacific",8,5,205,104,2360,448,16696,1499,16,54,655,15,655,7,7
1,152.5394872,-31.5289936,"Asia and the Pacific",5,5,185,105,2083,176,15728,1462,17,51,527,6,527,1,1
3,152.5394872,-31.5289936,"Asia and the Pacific",5,5,185,105,2083,176,15728,1462,17,51,527,6,527,1,1
1,152.540753,-31.210763,"Asia and the Pacific",5,5,175,110,2334,280,16847,1475,17,54,539,11,539,7,20
26,152.542492,-31.9109452,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,21,21
1,152.5431113,-31.96748688,"Asia and the Pacific",1,5,186,112,2030,8,14086,1202,18,50,490,1,490,21,21
2,152.5431113,-31.96748688,"Asia and the Pacific",1,5,186,112,2030,8,14086,1202,18,50,490,1,490,21,21
3,152.5431701,-30.70422108,"Asia and the Pacific",8,5,187,111,2348,232,16764,1355,17,55,582,11,582,20,20
3,152.5460054,-31.05586738,"Asia and the Pacific",3,5,161,108,2313,228,17176,1357,17,56,507,10,507,20,20
6,152.5460054,-31.05586738,"Asia and the Pacific",3,5,161,108,2313,228,17176,1357,17,56,507,10,507,20,20
6,152.546145,-31.02645278,"Asia and the Pacific",3,5,161,108,2271,228,17176,1357,17,56,507,10,507,20,20
2,152.5476319,-31.85692269,"Asia and the Pacific",1,5,181,114,2087,13,12882,1269,18,50,502,1,502,22,22
3,152.5476319,-31.85692269,"Asia and the Pacific",1,5,181,114,2087,13,12882,1269,18,50,502,1,502,22,22
3,152.5501675,-31.77437181,"Asia and the Pacific",5,5,179,108,2151,137,16973,1421,18,52,489,6,489,20,20
7,152.5520905,-31.57858894,"Asia and the Pacific",5,5,185,105,2173,176,15728,1462,17,51,527,6,527,1,1
4,152.5529581,-30.84592264,"Asia and the Pacific",3,5,185,115,2392,139,12280,1273,18,58,353,7,353,1,1
6,152.5529581,-30.84592264,"Asia and the Pacific",3,5,185,115,2392,139,12280,1273,18,58,353,7,353,1,1
1,152.5542239,-31.20360116,"Asia and the Pacific",5,5,175,110,2334,280,16847,1475,17,54,539,11,539,7,20
2,152.5563875,-31.27975172,"Asia and the Pacific",9,5,175,106,2287,292,17034,1491,17,54,538,8,538,7,7
2,152.5576351,-31.21497265,"Asia and the Pacific",5,5,175,110,2287,280,16847,1475,17,54,539,11,539,7,20
22,152.5576892,-31.85149982,"Asia and the Pacific",1,5,181,114,2087,13,12882,1269,18,50,502,1,502,22,22
1,152.5579279,-31.2873361,"Asia and the Pacific",9,5,175,106,2287,292,17034,1491,17,54,538,8,538,7,7
1,152.5636176,-31.82707088,"Asia and the Pacific",1,5,181,114,2087,13,12882,1269,18,50,502,1,502,22,22
14,152.5636176,-31.82707088,"Asia and the Pacific",1,5,181,114,2087,13,12882,1269,18,50,502,1,502,22,22
3,152.5650304,-31.64929585,"Asia and the Pacific",5,5,197,108,2120,267,17123,1539,17,52,537,6,537,7,7
5,152.5665331,-31.93791447,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,21,21
1,152.5667301,-31.2924188,"Asia and the Pacific",9,5,175,106,2287,292,17034,1491,17,54,538,8,538,7,7
1,152.5688826,-31.44247174,"Asia and the Pacific",3,5,196,117,2254,97,16618,1353,18,56,411,6,411,1,1
2,152.5688826,-31.44247174,"Asia and the Pacific",3,5,196,117,2254,97,16618,1353,18,56,411,6,411,1,1
5,152.5714141,-30.57482863,"Asia and the Pacific",8,5,205,104,2300,448,16696,1499,16,54,655,15,655,7,7
1,152.5720478,-31.23163237,"Asia and the Pacific",5,5,175,110,2287,280,16847,1475,17,54,539,11,539,7,20
3,152.5726867,-31.67020806,"Asia and the Pacific",5,5,197,108,2120,267,17123,1539,17,52,537,6,537,7,7
6,152.5733103,-31.04599914,"Asia and the Pacific",3,5,161,108,2271,228,17176,1357,17,56,507,10,507,20,20
3,152.5734641,-31.69858532,"Asia and the Pacific",5,5,179,108,2120,137,16973,1421,18,52,489,6,489,7,20
3,152.5738387,-31.20691584,"Asia and the Pacific",5,5,175,110,2334,280,16847,1475,17,54,539,11,539,7,20
18,152.5776894,-31.8696116,"Asia and the Pacific",3,5,176,118,2087,6,13683,1216,18,51,555,0,555,22,21
33,152.5785021,-31.92329432,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,21,21
1,152.5793179,-31.05967975,"Asia and the Pacific",5,5,160,105,2313,269,16863,1424,17,55,531,7,531,20,20
6,152.5793179,-31.05967975,"Asia and the Pacific",5,5,160,105,2313,269,16863,1424,17,55,531,7,531,20,20
7,152.5799565,-31.95239442,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,21,21
8,152.5800306,-31.58769708,"Asia and the Pacific",5,5,185,105,2173,176,15728,1462,17,51,527,6,527,1,1
4,152.5803081,-31.93322429,"Asia and the Pacific",3,5,176,118,2016,6,13683,1216,18,51,555,0,555,21,21
1,152.5805363,-31.51001636,"Asia and the Pacific",5,5,185,105,2083,176,15728,1462,17,51,527,6,527,1,1
2,152.5805363,-31.51001636,"Asia and the Pacific",5,5,185,105,2083,176,15728,1462,17,51,527,6,527,1,1
3,152.5821382,-31.81612625,"Asia and the Pacific",1,5,181,114,2087,13,12882,1269,18,50,502,1,502,22,22
13,152.5821382,-31.81612625,"Asia and the Pacific",1,5,181,114,2087,13,12882,1269,18,50,502,1,502,22,22
4,152.5832904,-30.91748814,"Asia and the Pacific",3,5,179,114,2395,108,11227,1248,18,58,368,3,368,1,1
12,152.5832904,-30.91748814,"Asia and the Pacific",3,5,179,114,2395,108,11227,1248,18,58,368,3,368,1,1
1,152.5833587,-30.15665061,"Asia and the Pacific",3,5,202,104,2253,769,16623,1394,15,54,781,6,781,20,20
6,152.5841401,-31.68509639,"Asia and the Pacific",5,5,197,108,2144,267,17123,1539,17,52,537,6,537,7,7
5,152.5851204,-31.92173728,"Asia and the Pacific",3,5,176,118,1951,6,13683,1216,18,51,555,0,555,21,21
1,152.5864058,-31.45416852,"Asia and the Pacific",3,5,196,117,2091,97,16618,1353,18,56,411,6,411,1,1
11,152.5915541,-31.84214004,"Asia and the Pacific",1,5,181,114,1960,13,12882,1269,18,50,502,1,502,22,22
3,152.5926615,-31.57224667,"Asia and the Pacific",5,5,185,105,2143,176,15728,1462,17,51,527,6,527,1,1
2,152.5940964,-31.50123618,"Asia and the Pacific",3,5,196,117,2139,97,16618,1353,18,56,411,6,411,1,1
5,152.5940964,-31.50123618,"Asia and the Pacific",3,5,196,117,2139,97,16618,1353,18,56,411,6,411,1,1
14,152.5945196,-31.93724004,"Asia and the Pacific",3,5,176,118,1951,6,13683,1216,18,51,555,0,555,21,21
2,152.5950677,-31.20130003,"Asia and the Pacific",5,5,175,110,2273,280,16847,1475,17,54,539,11,539,7,20
3,152.5951212,-30.25135148,"Asia and the Pacific",3,5,222,102,2450,872,16499,1501,14,55,663,7,663,1,1
14,152.5973096,-31.65533838,"Asia and the Pacific",5,5,197,108,2144,267,17123,1539,17,52,537,6,537,7,7
3,152.597566,-31.73524833,"Asia and the Pacific",5,5,179,108,2151,137,16973,1421,18,52,489,6,489,20,20
6,152.5976705,-31.79650836,"Asia and the Pacific",1,5,181,114,2151,13,12882,1269,18,50,502,1,502,20,22
6,152.6025252,-30.61778983,"Asia and the Pacific",8,5,214,104,2311,369,16705,1451,17,54,699,14,699,7,7
2,152.6033989,-31.56751665,"Asia and the Pacific",5,5,185,105,2143,176,15728,1462,17,51,527,6,527,1,1
2,152.6087525,-30.62593,"Asia and the Pacific",8,5,214,104,2311,369,16705,1451,17,54,699,14,699,7,7
4,152.6093962,-31.50647168,"Asia and the Pacific",3,5,181,107,2139,130,17192,1459,18,52,540,5,540,1,1
1,152.6107497,-31.66234521,"Asia and the Pacific",3,5,171,107,2144,87,15588,1447,18,51,526,5,526,11,11
4,152.6107497,-31.66234521,"Asia and the Pacific",3,5,171,107,2144,87,15588,1447,18,51,526,5,526,11,11
9,152.6115294,-31.90508526,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,13,13
3,152.6128004,-31.89705066,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,1,13
21,152.6146288,-31.88461504,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,1,13
3,152.6178711,-31.51224455,"Asia and the Pacific",3,5,181,107,2139,130,17192,1459,18,52,540,5,540,1,1
4,152.6195749,-30.92554041,"Asia and the Pacific",3,5,177,119,2381,98,17440,1282,18,56,351,2,351,1,1
2,152.620166,-30.90839797,"Asia and the Pacific",3,5,177,119,2381,98,17440,1282,18,56,351,2,351,1,1
7,152.6205716,-30.26906989,"Asia and the Pacific",3,5,223,110,2450,733,13050,1689,15,53,608,5,608,20,20
8,152.6215686,-31.91738527,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,13,13
2,152.6218936,-31.4757517,"Asia and the Pacific",5,5,190,122,2139,46,13638,1340,18,54,415,2,415,11,11
6,152.6227501,-31.8377254,"Asia and the Pacific",1,5,190,116,1960,13,17803,1315,18,49,610,2,610,1,1
1,152.6270432,-31.39826333,"Asia and the Pacific",3,5,198,122,2091,104,17246,1404,18,55,494,5,494,1,1
10,152.6293897,-31.89516943,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,1,13
2,152.6348376,-30.06561272,"Asia and the Pacific",5,5,190,111,2221,496,16908,1375,16,55,556,5,556,7,7
5,152.6356525,-31.91602805,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,13,13
1,152.6363055,-31.3967561,"Asia and the Pacific",3,5,198,122,2091,104,17246,1404,18,55,494,5,494,1,1
9,152.6372437,-30.25873935,"Asia and the Pacific",3,5,223,110,2450,733,13050,1689,15,53,608,5,608,20,20
8,152.6393136,-31.87228235,"Asia and the Pacific",49,49,191,111,1960,1,12062,1263,18,49,593,0,593,1,13
5,152.6433231,-31.86610463,"Asia and the Pacific",49,49,191,111,1960,1,12062,1263,18,49,593,0,593,1,13
33,152.6433231,-31.86610463,"Asia and the Pacific",49,49,191,111,1960,1,12062,1263,18,49,593,0,593,1,13
15,152.6444458,-31.54466647,"Asia and the Pacific",3,5,181,107,2139,130,17192,1459,18,52,540,5,540,1,1
2,152.6462756,-30.34900513,"Asia and the Pacific",2,5,253,108,2678,738,15063,1680,15,52,693,9,693,20,20
3,152.6470052,-30.78070321,"Asia and the Pacific",3,5,184,108,2215,183,14563,1395,18,54,561,9,561,1,1
4,152.6470052,-30.78070321,"Asia and the Pacific",3,5,184,108,2215,183,14563,1395,18,54,561,9,561,1,1
18,152.6471085,-31.82426233,"Asia and the Pacific",1,5,190,116,1960,13,17803,1315,18,49,610,2,610,1,1
23,152.6488631,-31.47059547,"Asia and the Pacific",5,5,190,122,2139,46,13638,1340,18,54,415,2,415,11,11
1,152.6490358,-31.02650285,"Asia and the Pacific",3,5,170,118,2276,105,11214,1303,18,55,402,5,402,1,1
3,152.6490358,-31.02650285,"Asia and the Pacific",3,5,170,118,2276,105,11214,1303,18,55,402,5,402,1,1
4,152.6504006,-30.35939387,"Asia and the Pacific",2,5,253,108,2678,738,15063,1680,15,52,693,9,693,20,20
4,152.6518463,-31.89918451,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,1,13
13,152.6518463,-31.89918451,"Asia and the Pacific",49,49,191,111,1951,1,12062,1263,18,49,593,0,593,1,13
10,152.6518656,-31.67699878,"Asia and the Pacific",3,5,171,107,2144,87,15588,1447,18,51,526,5,526,11,11
11,152.6521561,-31.46257444,"Asia and the Pacific",5,5,190,122,2091,46,13638,1340,18,54,415,2,415,11,11
18,152.653409,-30.97616552,"Asia and the Pacific",3,5,170,118,2276,105,11214,1303,18,55,402,5,402,1,1
4,152.6539114,-30.98203193,"Asia and the Pacific",3,5,170,118,2276,105,11214,1303,18,55,402,5,402,1,1
5,152.6549276,-30.84488097,"Asia and the Pacific",3,5,186,112,2204,145,17172,1328,18,55,434,7,434,1,1
2,152.6556809,-30.63328164,"Asia and the Pacific",8,5,180,106,2319,274,16889,1493,17,54,627,15,627,7,7
2,152.6561551,-31.57784665,"Asia and the Pacific",3,5,181,107,2143,130,17192,1459,18,52,540,5,540,1,1
12,152.6561551,-31.57784665,"Asia and the Pacific",3,5,181,107,2143,130,17192,1459,18,52,540,5,540,1,1
19,152.6598812,-31.5094218,"Asia and the Pacific",3,5,181,107,2139,130,17192,1459,18,52,540,5,540,1,1
3,152.6612018,-31.81347423,"Asia and the Pacific",1,5,190,116,1960,13,17803,1315,18,49,610,2,610,1,1
4,152.6612018,-31.81347423,"Asia and the Pacific",1,5,190,116,1960,13,17803,1315,18,49,610,2,610,1,1
4,152.6612567,-30.97799097,"Asia and the Pacific",3,5,170,118,2276,105,11214,1303,18,55,402,5,402,1,1
3,152.6633374,-31.13075708,"Asia and the Pacific",3,5,172,111,2273,148,16251,1368,18,54,448,6,448,11,11
2,152.6636505,-31.69150199,"Asia and the Pacific",1,5,180,105,2144,65,15513,1418,18,51,472,4,472,11,1
4,152.6636505,-31.69150199,"Asia and the Pacific",1,5,180,105,2144,65,15513,1418,18,51,472,4,472,11,1
5,152.6678549,-30.27506406,"Asia and the Pacific",3,5,223,110,2552,733,13050,1689,15,53,608,5,608,20,20
4,152.6679247,-31.85391042,"Asia and the Pacific",1,5,190,116,1739,13,17803,1315,18,49,610,2,610,1,1
4,152.6680463,-30.37252472,"Asia and the Pacific",2,5,253,108,3103,738,15063,1680,15,52,693,9,693,20,20
1,152.6689844,-31.28640707,"Asia and the Pacific",5,5,174,113,2031,99,12864,1387,18,54,517,4,517,20,20
3,152.6706621,-31.67807721,"Asia and the Pacific",3,5,171,107,2076,87,15588,1447,18,51,526,5,526,11,11
7,152.6709529,-30.28138879,"Asia and the Pacific",3,5,223,110,2552,733,13050,1689,15,53,608,5,608,20,20
2,152.6719638,-31.4269877,"Asia and the Pacific",5,5,190,122,2076,46,13638,1340,18,54,415,2,415,11,11
3,152.6719638,-31.4269877,"Asia and the Pacific",5,5,190,122,2076,46,13638,1340,18,54,415,2,415,11,11
4,152.672573,-31.82471834,"Asia and the Pacific",1,5,190,116,1739,13,17803,1315,18,49,610,2,610,1,1
7,152.672573,-31.82471834,"Asia and the Pacific",1,5,190,116,1739,13,17803,1315,18,49,610,2,610,1,1
1,152.6740741,-31.18104246,"Asia and the Pacific",5,5,167,112,2152,152,17156,1408,18,54,443,6,443,11,11
9,152.675079,-31.84533999,"Asia and the Pacific",1,5,190,116,1739,13,17803,1315,18,49,610,2,610,1,1
25,152.675079,-31.84533999,"Asia and the Pacific",1,5,190,116,1739,13,17803,1315,18,49,610,2,610,1,1
9,152.6755549,-30.86848524,"Asia and the Pacific",3,5,186,112,2132,145,17172,1328,18,55,434,7,434,1,1
1,152.6767508,-31.73249646,"Asia and the Pacific",1,5,180,105,1881,65,15513,1418,18,51,472,4,472,1,1
7,152.6767508,-31.73249646,"Asia and the Pacific",1,5,180,105,1881,65,15513,1418,18,51,472,4,472,1,1
28,152.6769681,-30.34953577,"Asia and the Pacific",2,5,253,108,3103,738,15063,1680,15,52,693,9,693,20,20
2,152.6786526,-31.68612735,"Asia and the Pacific",1,5,180,105,2076,65,15513,1418,18,51,472,4,472,11,1
1,152.678669,-30.9383333,"Asia and the Pacific",3,5,177,119,2108,98,17440,1282,18,56,351,2,351,1,1
2,152.6794266,-31.14983657,"Asia and the Pacific",5,5,167,112,2152,152,17156,1408,18,54,443,6,443,11,11
3,152.6858557,-30.38477825,"Asia and the Pacific",2,5,253,108,2346,738,15063,1680,15,52,693,9,693,20,20
17,152.6858557,-30.38477825,"Asia and the Pacific",2,5,253,108,2346,738,15063,1680,15,52,693,9,693,20,20
3,152.6858598,-31.53520214,"Asia and the Pacific",3,5,181,107,2112,130,17192,1459,18,52,540,5,540,1,1
10,152.6858598,-31.53520214,"Asia and the Pacific",3,5,181,107,2112,130,17192,1459,18,52,540,5,540,1,1
3,152.6859736,-31.56727701,"Asia and the Pacific",3,5,181,107,2092,130,17192,1459,18,52,540,5,540,1,1
7,152.6859736,-31.56727701,"Asia and the Pacific",3,5,181,107,2092,130,17192,1459,18,52,540,5,540,1,1
2,152.6866491,-31.53542964,"Asia and the Pacific",3,5,181,107,2112,130,17192,1459,18,52,540,5,540,1,1
13,152.6866491,-31.53542964,"Asia and the Pacific",3,5,181,107,2112,130,17192,1459,18,52,540,5,540,1,1
61,152.6879583,-31.53768844,"Asia and the Pacific",3,5,181,107,2112,130,17192,1459,18,52,540,5,540,1,1
1,152.6879624,-31.53647043,"Asia and the Pacific",3,5,181,107,2112,130,17192,1459,18,52,540,5,540,1,1
11,152.6879624,-31.53647043,"Asia and the Pacific",3,5,181,107,2112,130,17192,1459,18,52,540,5,540,1,1
4,152.6889321,-31.64097852,"Asia and the Pacific",3,5,171,107,2076,87,15588,1447,18,51,526,5,526,11,11
15,152.6889321,-31.64097852,"Asia and the Pacific",3,5,171,107,2076,87,15588,1447,18,51,526,5,526,11,11
2,152.6915214,-30.18758695,"Asia and the Pacific",3,5,183,106,2264,671,16815,1576,15,53,683,6,683,20,20
2,152.6923593,-31.07596969,"Asia and the Pacific",3,5,172,111,2126,148,16251,1368,18,54,448,6,448,1,11
6,152.6937688,-31.77385973,"Asia and the Pacific",1,5,180,105,1881,65,15513,1418,18,51,472,4,472,1,1
23,152.6944872,-30.23632487,"Asia and the Pacific",3,5,183,106,2552,671,16815,1576,15,53,683,6,683,20,20
4,152.694778,-30.71071172,"Asia and the Pacific",3,5,184,108,2162,183,14563,1395,18,54,561,9,561,1,1
3,152.700181,-31.81591774,"Asia and the Pacific",49,49,130,107,1739,3,64658,1351,18,49,844,1,844,1,1
3,152.7016242,-30.79356348,"Asia and the Pacific",3,5,189,110,2095,121,17596,1369,18,54,470,5,470,1,1
5,152.7022192,-31.69087608,"Asia and the Pacific",3,5,183,110,2076,19,17854,1417,18,50,568,3,568,1,1
9,152.7022192,-31.69087608,"Asia and the Pacific",3,5,183,110,2076,19,17854,1417,18,50,568,3,568,1,1
4,152.7028599,-30.90139571,"Asia and the Pacific",3,5,188,117,2108,101,13592,1337,18,53,451,2,451,1,1
2,152.7038995,-31.53019262,"Asia and the Pacific",5,5,198,109,2112,57,17476,1435,18,51,540,3,540,1,1
7,152.7050226,-31.6318591,"Asia and the Pacific",5,5,152,114,2076,23,17705,1436,18,50,521,3,521,1,1
4,152.7055836,-30.86621095,"Asia and the Pacific",3,5,189,110,2132,121,17596,1369,18,54,470,5,470,1,1
3,152.7056243,-30.68122962,"Asia and the Pacific",8,5,165,111,2162,129,17136,1473,18,54,505,10,505,1,1
4,152.7056243,-30.68122962,"Asia and the Pacific",8,5,165,111,2162,129,17136,1473,18,54,505,10,505,1,1
4,152.7062005,-31.63619251,"Asia and the Pacific",5,5,152,114,2076,23,17705,1436,18,50,521,3,521,1,1
3,152.7062688,-30.81297449,"Asia and the Pacific",3,5,189,110,2132,121,17596,1369,18,54,470,5,470,1,1
17,152.7062688,-30.81297449,"Asia and the Pacific",3,5,189,110,2132,121,17596,1369,18,54,470,5,470,1,1
4,152.7066172,-30.8702738,"Asia and the Pacific",3,5,189,110,2132,121,17596,1369,18,54,470,5,470,1,1
3,152.7079248,-31.52634028,"Asia and the Pacific",5,5,198,109,2112,57,17476,1435,18,51,540,3,540,1,1
27,152.7080071,-31.61149361,"Asia and the Pacific",5,5,152,114,2092,23,17705,1436,18,50,521,3,521,1,1
6,152.7085868,-31.4249108,"Asia and the Pacific",1,5,181,117,2076,25,13014,1367,18,52,452,1,452,1,1
7,152.709578,-31.78427214,"Asia and the Pacific",49,49,130,107,1881,3,64658,1351,18,49,844,1,844,1,1
3,152.7100809,-31.63292629,"Asia and the Pacific",5,5,152,114,2076,23,17705,1436,18,50,521,3,521,1,1
9,152.7100809,-31.63292629,"Asia and the Pacific",5,5,152,114,2076,23,17705,1436,18,50,521,3,521,1,1
2,152.7105344,-31.598823,"Asia and the Pacific",5,5,152,114,2092,23,17705,1436,18,50,521,3,521,1,1
3,152.711152,-31.75360061,"Asia and the Pacific",3,5,183,110,1881,19,17854,1417,18,50,568,3,568,1,1
9,152.7111691,-30.57196517,"Asia and the Pacific",8,5,143,108,2211,174,17573,1571,18,53,589,10,589,20,20
2,152.7154625,-31.09767806,"Asia and the Pacific",3,5,204,110,2126,64,13971,1328,18,54,474,3,474,1,1
5,152.7154625,-31.09767806,"Asia and the Pacific",3,5,204,110,2126,64,13971,1328,18,54,474,3,474,1,1
4,152.7211912,-29.03064607,"Asia and the Pacific",5,5,186,119,1959,216,12587,1067,18,58,385,4,385,1,1
36,152.7211912,-29.03064607,"Asia and the Pacific",5,5,186,119,1959,216,12587,1067,18,58,385,4,385,1,1
2,152.7216273,-30.92489802,"Asia and the Pacific",3,5,188,117,2108,101,13592,1337,18,53,451,2,451,1,1
2,152.7218237,-30.30903043,"Asia and the Pacific",3,5,256,111,3103,750,17591,1845,15,51,668,4,668,1,20
3,152.7220615,-31.80580859,"Asia and the Pacific",49,49,130,107,1739,3,64658,1351,18,49,844,1,844,1,1
25,152.7228655,-31.72043418,"Asia and the Pacific",3,5,183,110,1881,19,17854,1417,18,50,568,3,568,1,1
11,152.723028,-31.71900903,"Asia and the Pacific",3,5,183,110,1881,19,17854,1417,18,50,568,3,568,1,1
17,152.723028,-31.71900903,"Asia and the Pacific",3,5,183,110,1881,19,17854,1417,18,50,568,3,568,1,1
1,152.7234559,-30.09741454,"Asia and the Pacific",5,5,199,107,2252,514,17128,1535,16,53,633,6,633,20,7
18,152.7254808,-31.71046131,"Asia and the Pacific",3,5,183,110,2076,19,17854,1417,18,50,568,3,568,1,1
4,152.7259979,-30.86030034,"Asia and the Pacific",3,5,189,110,2132,121,17596,1369,18,54,470,5,470,1,1
1,152.7260681,-31.53900279,"Asia and the Pacific",5,5,198,109,2112,57,17476,1435,18,51,540,3,540,1,1
2,152.7270372,-31.77357449,"Asia and the Pacific",3,5,183,110,1881,19,17854,1417,18,50,568,3,568,1,1
7,152.7278598,-31.65471813,"Asia and the Pacific",5,5,152,114,2076,23,17705,1436,18,50,521,3,521,1,1
13,152.7278598,-31.65471813,"Asia and the Pacific",5,5,152,114,2076,23,17705,1436,18,50,521,3,521,1,1
7,152.7280352,-31.71395837,"Asia and the Pacific",3,5,183,110,1881,19,17854,1417,18,50,568,3,568,1,1
10,152.7280352,-31.71395837,"Asia and the Pacific",3,5,183,110,1881,19,17854,1417,18,50,568,3,568,1,1
4,152.7286703,-31.58626761,"Asia and the Pacific",5,5,198,109,2092,57,17476,1435,18,51,540,3,540,1,1
43,152.7289291,-31.84904786,"Asia and the Pacific",49,49,130,107,1739,3,64658,1351,18,49,844,1,844,1,1
5,152.729107,-31.69743201,"Asia and the Pacific",3,5,183,110,2076,19,17854,1417,18,50,568,3,568,1,1
4,152.7299465,-31.24072284,"Asia and the Pacific",3,5,198,123,2031,68,13239,1401,18,54,392,2,392,20,20
