"gbifID","p_avg","LATITUDE","LONGITUDE","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
1417916461,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19365:5f295cc0ace22fc3f5a3a24290cbf21c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916460,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18094:63eac121aada1d02655bb72480e2df61","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916459,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19436:5782567ade0f7eb88fd229359ae50ac2","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916458,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19071:69f7d1aefd559940dbb38cc689cdcd01","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916457,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18096:4f8e341bff25959c70c8fc5933b6cd97","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916456,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19180:482c1d42f84cb9d036a164645d5b4238","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916455,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19065:6020094864aa0ce987d3ff94602cfa6c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916454,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19002:698e614d054a0812331d751778318fc8","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916453,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19117:6f656215e933c446481aa5859e276f32","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916452,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18144:5b7a86a7cb8e48eb7c7b8d00ade42004","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916451,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19259:569e84b2b79a9440e1e48901cafe0416","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916450,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19415:5ba6c6493b067dddc6ed8e9b7f844c9c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916449,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19105:541f7df6011d08e0bd815dc6e04cadca","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916448,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18119:63b4f15affa95f1e96c4189778847ae8","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916447,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19090:591d8e411c08d9487355802418726559","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916446,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18128:5069ca70d4f93ee27bc015bc01d2698a","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916445,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19413:6cd409810791b98f8c7a82d7d9d7803b","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916444,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19389:5b84672160229de7a1ca34ecd466aad9","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916443,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19357:61fe0f61f7b04bc361c2213884cad2e8","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916442,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19113:6518b8cbb31a52b4881fa80a1cd59c5b","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916441,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19445:5bf1d02a4d45fb4df6bf2aa5c34eb999","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916440,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18027:5a97580c18c26d0f5957ffa92dd77841","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916439,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19443:5336baa4dab1edfc73be8de908e5b57a","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916438,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18105:53d2bd4631b26bbf725bfce9e794f0f1","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916437,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19258:47cc28bf584019442a233b799e5327d1","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916436,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19134:5fca4d9a6507d913598ba9c09792f67e","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916435,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18088:64c39e7e99c6a1d17120e1b537e05b52","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916434,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19477:7417d9f12b3063fa9fdf72ac091cb735","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916433,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18062:5e2cb4c3f86bc7c48e28b9186efa42d2","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916432,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18148:58169a30ba25fd085e12eaa6d8345924","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916431,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18104:5d16c49e209b3bda3f2a2eead04c48bf","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916430,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18089:3d7d85376f33917055cc9452179d8f7e","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916429,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19309:46b91fe0a28cf03fecfafd77ce2f870d","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916428,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18037:5603167343772c319ac18a874c096fc1","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916427,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19425:6800a58ab77c96750e61840e1167c870","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916426,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18125:49231ca406ff29c96cda1f52e630d287","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916425,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19174:493a093cc2c7a3b3baac6b13fd4bd182","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916424,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19248:51ac82ea27c993d5d6ad7a1b149ada00","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916423,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18029:4d4e978cf53e3061fc3cd061686e3b3c","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916422,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18133:4b81c05bda4ef576d84dfed2db7c4719","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916421,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19119:54a870576ffd3aa8b7c05be0f86b2930","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916420,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19424:6483a3eb98d974076257124b62cd987b","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916419,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19315:5a4fe432732f2ac45028ae99c531e696","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916418,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18055:506702c7db050fca778f68016b102ee7","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916417,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19431:5715e48e2c6f390e72b91850292cfa1d","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916416,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19037:5af64ddb61a59b26aa87228a3a9b87cd","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916415,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19074:53a933ffca1969ee71071c6c84ae42ce","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916414,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19311:583bc900c3ebad0c3bb5aa5f783c8a9a","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916413,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19192:556cca8a6c79484e78386576e081bbc0","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916412,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19461:4adb02babe0a0438d5f51279ff770e0d","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916411,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19089:3f49cb7a103ca6a7c2b133de0011195e","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916410,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:18039:56b6d2f3ef192faaca5c83231106f581","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916409,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19332:53375292b959ddb291751aefb23575e7","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916408,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19334:5013baddbd81bb402d15aaf1c429c662","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916407,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19480:549b28a9c3ec77e793fd63597f83a180","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916406,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19475:6a9ffffffab99b5f88e22dd39a89f8f5","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
1417916405,28.18759791,19.491667,-98.891667,"fa4c1edd-7d51-46ee-92c2-70667dc068ad","urn:catalog:UACh:BANGEV:19053:52acd10492a5cc70302632db3f56e8f5","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Zea","Zea mexicana","mexicana","SUBSPECIES","Zea mays subsp. mexicana (Schrad.) Iltis","Zea mays subsp. mexicana","(Schrad.) Iltis, 1972","MX",11,14,265,131,525,2286,9503,597,16,71,247,1,247,21,21
