NO.,Databases,Original.reference,Year,LONGITUDE,LATITUDE,MAT,MAP,AI,ELEVATION,VEGETATION,DEPTH,CLAY,SILT,SAND,BDENSITY,PH,CEC,SOC,TN,C_N,TOTAL_P
4275,Hou unpublished,Udo and Ogunwale 1977,1977,5,9,27.7,1152,0.619,140,SAVAN,96.5,403,10,587,,5,,1.8,,,172
1047,"Augusto et al., 2017","Dieter et al., 2010",2010,-79.85,9.15,27,2600,1.4287,48,FOREST,21.5,600,200,200,1.414281359,5.01,,8.96,1.14,7.859649123,172
1731,He Hedley_P search,"Zeng et al., 2018_AES",2018,118.11,25.71388889,15.3,,1.5267,1600,FOREST,5,230,,,,4.1,,41.19,2.69,15.31226766,172
4739,"Hou et al., 2020","van der Hoek et al., 2004",2004,5.6,52.01667,9.35,781,1.1193,6,GRASSLAND,5,,,,,5.56,,82.14285714,3.214285714,,172
1732,He Hedley_P search,"Bueis et al., 2019_AFS",2019,-4.89,42.69,9.4,769,0.5758,1078,FOREST,5,174,181,645,,4.7,20,35.98,1.4,25.7,171.9
2070,Additional search,"Xu et al., 2018",2018,80.307783,42.615267,,,,2151,,10,180,390,430,1.426,7,22,,,,171.4860583
1049,"Augusto et al., 2017","Resende et al., 2011",2011,-47.883,-15.933,20.8,1470,0.9984,1100,SAVAN,450,410,,,1.504372689,5.91,,3.9,,,171
5796,"Wang et al., 2021","Agbenin et al., 2005",2005,7.63,11.18,,1000,,,GRASSLAND,5,143,450,407,,5.4,,13.2,1.092,,171
1493,"Deng et al., 2017","Zheng et al., 2005",2005,112.3,27.083,17.9,1237,,,FOREST,20,,,,1.21,4.38,,,,,171
1048,"Augusto et al., 2017","Nikonov, 1979",1979,34.67,67.64,-0.7,490,0.9494,190,FOREST,2.5,70,,,0.79,3.36,2.23,8.6,0.3,29,171
1733,He Hedley_P search,"Liu etal., 2019_PSE",2019,109.7,38.21666667,8.9,400,0.2709,,DESERT,5,34,351,616,,9.2,,3.3,0.2962,,170.3
4283,Hou unpublished,"Sparling et al., 1994",1994,174.96483,-41.18175,12.5,1566,1.6586,155,Forest,17.5,670,210,120,,5,,18,1.3,13.84615385,170
5797,"Wang et al., 2021","Sparling et al., 1994",1994,174.97,-41.18,,,,,FOREST,17.5,,,,,,,18,1.3,,170
2071,Additional search,"Gichangi et al., 2009",2009,28.53666667,-30.84833333,,,,,,7.5,125,128,747,1.515,4.6,6.34,15.4,0.083,,170
4281,Hou unpublished,Piccolo and Huluka 1986,1986,38.41667,6.96667,19.1,1100,0.6696,1748,SAVAN,15,200,375,425,,6.3,,16.7,,,170
1734,He Hedley_P search,"Wang etal., 2017_STOEN",2017,109.6333333,19.3,22.7,1940,1.0502,,FOREST,10,,,,,5.59,,19.66357309,1.6,12.28973318,170
4277,Hou unpublished,Zheng et al. 2015,2015,112.525,23.16667,20.5,1709,1.3829,393,Forest,5,,,,,4.05,,23.9,1.24,19.27419355,170
1398,"Deng et al., 2017","Dutta and Agrawal, 2002",2002,82.65,24.133,15,750,,,FOREST,10,,,,1.63,6.61,,,,,170
4288,Hou unpublished,Liu et al. 2010,2010,108.6771,24.44781,20.9,1512,1.2009,203,Forest,0,,,,,7.63,,21.96,0.85,25.83529412,170
5798,"Wang et al., 2021","Zhao et al., 2019",2019,118.11,25.7138,15.5,1800,,,FOREST,5,,,,,4.1,,41.19,2.69,,170
4276,Hou unpublished,Yu 2010,2010,117.65,27.725,13.8,2135,2.1943,1256,Forest,15,,,,1.23,5.11,,16.39,1.37,11.96350365,170
4284,Hou unpublished,Yu 2010,2010,117.65,27.725,13.8,2135,2.1943,1256,Forest,25,,,,1.27,4.79,,16.95,1.56,10.86538462,170
4282,Hou unpublished,Bai 2006,2006,115.91667,40.28333,7,497,0.4976,940,Forest,2.5,,,,,6.97,,29.36,1.75,16.77714286,170
4285,Hou unpublished,Ren 2012,2012,117.3,41.94167,3.8,442,0.5071,1064,Forest,30,,,,1.31,6.11,,10.67,0.9,11.85555556,170
4286,Hou unpublished,Ren 2012,2012,117.3,41.94167,3.8,442,0.5071,1064,Forest,50,,,,1.24,6.66,,12.26,0.61,20.09836066,170
1050,"Augusto et al., 2017","Wang et al., 2012",2012,128.433,42.033,-2,850,0.8858,1280,WETLAND,42.5,200,,,0.519777776,5.8,,100,,,170
6085,"Yan et al., 2018",Li et al. 2013,2013,120.68,42.92,6.4,362,,,FOREST,10,,,,,,,,,,170
4287,Hou unpublished,Yang 2013,2013,130.5,43.35,2.1,656,0.8877,685,Forest,50,,,,1.64,5.44,,4.62,0.34,13.58823529,170
4280,Hou unpublished,Song 2007,2007,119.125,43.825,4.1,382,0.4287,721,Forest,10,,,,1.32,,,15.75,1.32,11.93181818,170
4278,Hou unpublished,"Slingsby and Brown, 1977",1977,-5.20416,49.96861,9.8,1079,1.8147,66,,7.5,,,,,5.9,,58,,,170
4279,Hou unpublished,"Slingsby and Brown, 1977",1977,-2.13213,57.25499,7.8,818,1.4685,112,,7.5,,,,,,,34.8,,,170
1735,He Hedley_P search,"Bueis et al., 2019_AFS",2019,-4.89,42.72,9.3,785,0.6042,1139,FOREST,5,170,246,584,,4.3,21.4,47.04,1.4,33.6,169.9
4289,Hou unpublished,"Steele, 1976",1976,175.71313,-40.38544,11.6,1710,1.7443,377,GRASSLAND,2.5,110,150,840,0.78,7.4,,125.87,,,169.2
4290,Hou unpublished,Wang et al. 2008,2008,109.5,26.75,16.8,1272,1.1042,405,Forest,5,,,,,4.24,,11.7,1.34,8.731343284,169
2072,Additional search,"Xu et al., 2018",2018,87.444267,43.430617,,,,1957,,10,190,410,400,1.471,6.9,19,,,,168.8555761
1052,"Augusto et al., 2017","Aguiar et al., 2013",2013,-45.4,-3.6,27,1800,1.2476,18,GRASSLAND,5,90,680,230,1.05,5.285714286,8.106,2,,14,168.55
2073,Additional search,"Memon et al., 2011",2011,8.523611111,49.03694444,,,,,,14.5,,,,,4.5,,6.20649652,,,168.1155176
1053,"Augusto et al., 2017","Vu et al., 2010",2010,141.98,-35.12,16.3,325,0.1703,107,SHRUBLAND,5,80,10,910,1.466223479,7.5,,6,0.566,10.60070671,168
4293,Hou unpublished,"Logathan and Sutton, 1987",1987,6.66046,5.05811,26.7,2510,1.5987,13,,148.5,120,600,280,,6,,1.2,,,168
4291,Hou unpublished,Logathan and Sutton 1987,1987,6.87744,5.13471,26.3,2337,1.499,44,,148.5,120,600,280,,6,,1.2,,,168
1054,"Augusto et al., 2017","Aguiar et al., 2013",2013,-45.4,-3.6,27,1800,1.2476,18,FOREST,5,90,680,230,1.05,5.285714286,9.051,32.55,2.73962226,11.8812,167.77
1055,"Augusto et al., 2017","Quesada et al., 2010",2010,-77.6,-1.1,23.47,4113,3.663,434,FOREST,15,289.1,296.2,414.7,1.21616585,4.77,3.05,21.5,2.2,9.82,167.26
4294,Hou unpublished,"Troelstra et al., 1990a",1990,4.07859,51.92098,9.8,760,1.2455,3,SHRUBLAND,7.5,,,,,8.3,,2.86,0.24,11.91666667,167.22
1736,He Hedley_P search,"Lu et al., 2020_JSWC",2020,117.45,26.15,19.5,1700,1.1083,375,FOREST,5,230,,,,4.6,,19.84,1.51,13.13907285,167.18
4295,Hou unpublished,"Addo-Fordjour et al., 2015",1992,150.64478,-33.88981,16.8,852,0.6319,65,Forest,1.25,,,,,,,,,,167
4296,Hou unpublished,Mo 2005,2005,112.525,23.16667,20.5,1709,1.3829,393,Forest,10,,,,1.3,3.86,,20.01,1,20.01,167
1737,He Hedley_P search,"Bueis et al., 2019_AFS",2019,-4.8,42.66,9.8,730,0.5498,1080,FOREST,5,156,206,638,,4.3,17.2,37.44,1.3,28.8,166.3
1056,"Augusto et al., 2017","Markewitz et al., 2012",2012,-47.51666667,-2.98,26.5,1760,1.3508,96,FOREST,5,600,200,200,1.01,5.285714286,4.9,37,2.8,13.21428571,166
1057,"Augusto et al., 2017","Nwoke et al., 2003",2003,1.65,7.07,27.1,1061,0.6516,117,SAVAN,9,140,90,770,1.401621625,6.4,7.9,9.7,0.72,13.47222222,165.9
1058,"Augusto et al., 2017","Frizano et al., 2002",2002,-65.8,18.3,24,2467,1.361,700,FOREST,22.5,270,,,1.553151331,5.3,,1.3,0.26,5,165
4297,Hou unpublished,Hern¨¢ndez et al. 1997,1997,-1.19408,38.00712,17.7,305,0.2348,119,Forest,2.5,,,,,8,,46.9,,,165
2074,Additional search,"Xu et al., 2018",2018,84.312636,43.644797,,,,2462.2,,10,220,350,430,1.429,6.6,25,,,,164.8252556
2075,Additional search,"Esberg et al., 2010",2010,31.28333333,-29.61666667,17,760,,,FOREST,35,,,,,,,,,,164.4
1060,"Augusto et al., 2017","Esberg et al., 2010",2010,30.77,-29.37,17,760,0.6146,895,FOREST,35,600,200,200,1.142139603,5.9,,26.8,1.4,19.14285714,164.4
1059,"Augusto et al., 2017","Nwoke et al., 2003",2003,7.83,11.33,25,1035,0.4087,651,SAVAN,5,152,426,422,1.448439356,6.5,8,7,0.7,10,164.4
2076,Additional search,"Xu et al., 2018",2018,87.37695,43.414383,,,,1930,,10,180,440,370,1.439,7.1,17,,,,164.1303297
2077,Additional search,"Auxtero et al., 2014",2014,16.47986111,-9.222083333,,,,1150,FOREST,28,154,,,,4.8,4.6,7.7,,,164
4298,Hou unpublished,Yang 2013,2013,130.5,43.35,2.1,656,0.8877,685,Forest,0,,,,1.33,5.35,,17.15,1.24,13.83064516,163.55
4299,Hou unpublished,Dai 2006,2006,102.76667,24.16667,17.3,987,0.7531,1828,Forest,0,,,,,3.73,,4.86,0.47,10.34042553,163.5
1061,"Augusto et al., 2017","Quesada et al., 2010",2010,-77.6,-1.1,23.49,4113,3.663,430,FOREST,15,306.6,276.1,417.3,1.180577696,4.37,3.24,24,2.2,10.83,163.46
2633,"Hou et al., 2018",McClintock et al. 2015,2015,-65.8183,18.3099,22.5,3920,1.2678,616,FOREST,10,500,,,,4.9,,69,,,163
4300,Hou unpublished,Yan 2012,2012,117.69463,27.73488,15,2110,1.9858,1015,Forest,10,,,,,,,,,,162.8
1738,He Hedley_P search,"Baumann et al., 2019_G",2019,13.82283889,54.10495833,8.404166689,615,0.8061,,GRASSLAND,OTHER,160,,,,7.5,,5.7,0.7,,162.5
4301,Hou unpublished,Yan 2012,2012,117.67117,27.75667,14.1,2131,2.0912,1184,Forest,50,,,,,,,,,,162.4
1062,"Augusto et al., 2017","Frizano et al., 2002",2002,-65.8,18.3,24,2467,1.361,700,FOREST,5,270,,,1.524797959,5.3,,2.8,0.34,8.235294118,162
5801,"Wang et al., 2021","Chen et al., 2016",2016,91.06728056,31.48346759,-1.515,481.1000061,,,GRASSLAND,5,,,,,8.7,,2.615369652,0.363333334,,161.799628
2078,Additional search,"Xu et al., 2018",2018,80.471167,42.6535,,,,2077,,10,240,360,400,1.449,6.7,22,,,,161.7440008
1063,"Augusto et al., 2017","Nwoke et al., 2003",2003,3.9,7.5,26.2,1250,0.8574,264,SAVAN,28,207.9207921,89.10891089,702.970297,1.521061343,5.8,3.7,3,0.3,10,160.4
4302,Hou unpublished,"Troelstra et al., 1990b",1990,5.66486,52.04017,9.3,784,1.1313,13,SHRUBLAND,2.5,,,,0.84,3.9,,91,3.87,23.51421189,160.1
2079,Additional search,"Auxtero et al., 2014",2014,16.20363889,-8.447805556,,,,910,FOREST,6,59,,,,4.6,2.5,7.6,,,160
4306,Hou unpublished,Li et al. 2007,2007,112.6667,22.38333,22.6,1296,1.0658,17,Forest,20,,,,,4.29,,9.12,0.57,16,160
4750,"Hou et al., 2020","Xu et al., 2005",2005,112.25,22.93333,22,1870,1.2332,40,Forest,11.5,267,218.5,514.5,,,,6.85,0.62,,160
4308,Hou unpublished,Liu et al. 2010,2010,108.6771,24.44781,20.9,1512,1.2009,203,Forest,0,,,,,7.19,,15.82,0.76,20.81578947,160
4305,Hou unpublished,Hui et al. 2001,2001,113.06833,24.74833,17.9,1549,1.3183,606,Forest,10,,,,1.03,4.3,,17.49,1.27,13.77165354,160
1418,"Deng et al., 2017","Gong et al. , 2013",2013,115.067,26.733,18.6,1363,,,FOREST,40,,,,1.38,4.8,,,,,160
4307,Hou unpublished,Feng et al. 2012,2012,108.409,30.808,18.2,1208,1.0911,209,Forest,50,,,,,3.98,,8.26,0.61,13.54098361,160
1739,He Hedley_P search,"Qu etal., 2018_LDD",2018,119.0998333,37.79330278,12,580,0.4065,,WETLAND,5,200,,,,7.7,,6,,,160
5802,"Wang et al., 2021","Chai et al., 2015",2015,103.6172,39.0291,7.4,110,,,DESERT,15,,,,,,,272.43,,,160
4303,Hou unpublished,"Slingsby and Brown, 1977",1977,-5.20416,49.96861,9.8,1079,1.8147,66,,7.5,,,,,,,63.81,,,160
4304,Hou unpublished,"Slingsby and Brown, 1977",1977,-3.15582,56.92737,5.4,1004,2.0279,540,,7.5,,,,,,,52.2,,,160
5803,"Wang et al., 2021","Chen et al., 2016",2016,90.41655278,31.40011111,-0.929,447.4833374,,,GRASSLAND,5,,,,,9.556666667,,4.824195787,0.699999999,,159.827214
2080,Additional search,"Xu et al., 2018",2018,80.359733,42.6455,,,,2145,,10,180,420,400,1.475,6.6,22,,,,159.2087699
4310,Hou unpublished,"Addo-Fordjour et al., 2015",1992,150.64478,-33.88981,16.8,852,0.6319,65,Forest,6.25,,,,,,,,,,159
4309,Hou unpublished,Wang et al. 2008,2008,109.5,26.75,16.8,1272,1.1042,405,Forest,15,,,,,4.17,,9.9,1.16,8.534482759,159
1064,"Augusto et al., 2017","Sharpley et al., 2004",2004,-97,35.7,15.7,1200,0.5459,296,GRASSLAND,2.5,140,,,1.179179367,5.5,,24.1,1.721428571,14,159
1065,"Augusto et al., 2017","Yu et al., 2006",2006,-82.2,29.3,20.7,1354,0.7833,34,,7.5,60.98170549,4.298710387,934.7195841,1.410161428,5.2,,9.2,0.94,9.8,158.91
2081,Additional search,"Xu et al., 2018",2018,87.448467,43.436983,,,,2001,,10,180,400,410,1.454,6.8,23,,,,158.8341279
2634,"Hou et al., 2018","Kitayama et al., 2000",2000,116.55,6.08,18.92,2714,5.6558,1560,FOREST,14,180,,,,4,,44,3.2,,158.5
2635,"Hou et al., 2018",Lloyd et al. 2015,2015,-52.0755,-14.7619,25.2,1510,0.9628,280,FOREST,15,240,100,660,,4.7,,10.6,,,158.4
1066,"Augusto et al., 2017","Nwoke et al., 2003",2003,1.65,7.07,27.1,1061,0.6516,117,SAVAN,4,250,150,600,1.255995118,7.1,17.6,18.8,1.3,14.46153846,157.9
4311,Hou unpublished,"Troelstra et al., 1990b",1990,6.36582,52.83536,8.8,785,1.1653,9,SHRUBLAND,2.5,,,,0.72,4.2,,97,4.06,23.89162562,157.6
2636,"Hou et al., 2018",McClintock et al. 2015,2015,-65.7883,18.2724,22.5,4020,1.3637,697,FOREST,10,300,,,,5,,56,,,157
4312,Hou unpublished,Wang et al. 2008,2008,109.5,26.75,16.8,1272,1.1042,405,Forest,5,,,,,3.94,,11.4,1.13,10.08849558,157
1067,"Augusto et al., 2017","Schlichting et al., 2002",2002,11.35,52.8,8.4,570,0.6353,57,FOREST,59,80,,,1.502531064,7.285714286,,4,0.2,20,157
2637,"Hou et al., 2018",Hou et al.2018,2018,109.033,18.383,19.6,1723,0.7696,1095,FOREST,5,210,,,,4.34,,57.7,2.4,,156.2
1068,"Augusto et al., 2017","Quesada et al., 2010",2010,-68.8,-10.8,25.45,1905,1.2951,275,FOREST,15,167.2832717,215.9784022,616.7383262,1.439638245,4.45,1.41,7.5,0.7,10.52,155.84
1366,"Deiss et al., 2018",Turner et al. 2014,2014,169.080699,-43.821786,11.3,1958.5,,5,FOREST,26,50.05462483,167.4871273,782.4582479,,3.9,,18.7,0.9,,155
4314,Hou unpublished,Hui et al. 2001,2001,113.06833,24.74833,17.9,1549,1.3183,606,Forest,10,,,,0.93,4.06,,34.34,2.04,16.83333333,155
4313,Hou unpublished,Boudiaf et al. 2013,2013,8.33333,36.91667,18.5,744,0.6181,2,Forest,7.5,,,,,5.93,,29.2,1.67,17.48502994,155
1071,"Augusto et al., 2017","Nwoke et al., 2003",2003,1.68,6.9,27,1062,0.6676,137,SAVAN,7,100,30,870,1.473405628,6.9,3.5,5.6,0.51,10.98039216,154.9
1412,"Deng et al., 2017","Gao et al., 2014",2014,115.07,26.747,18.6,1361,,,FOREST,60,,,,1.454128935,,,,,,154.7753387
2082,Additional search,"Xu et al., 2018",2018,88.1187,43.888183,,,,2105,,10,200,430,380,1.428,6.9,20,,,,154.4495691
2083,Additional search,"Xu et al., 2018",2018,87.331933,43.41495,,,,2047,,10,220,380,410,1.488,6.7,19,,,,154.236998
2084,Additional search,"Xu et al., 2018",2018,87.376417,43.411933,,,,2056,,10,190,420,390,1.424,7,19,,,,154.2279381
4315,Hou unpublished,Gong et al. 2013,2013,115.06667,26.73333,18.9,1459,1.1822,109,Forest,5,,,,1.41,4.52,,15.89,,,154.13
1740,He Hedley_P search,"Bueis et al., 2019_AFS",2019,-4.79,42.74,9.3,877,0.6102,1153,FOREST,5,157,207,636,,4.4,18.1,42.64,1.3,32.8,154.1
2085,Additional search,"Xu et al., 2018",2018,80.298367,42.62255,,,,1996,,10,180,440,380,1.416,6.9,21,,,,154.0856591
4316,Hou unpublished,Udo and Ogunwale 1977,1977,3,6.5,27.2,1420,1.001,17,FOREST,15,74,54,873,,4.3,,11.6,,,154
2638,"Hou et al., 2018",McClintock et al. 2015,2015,-65.7858,18.2714,22.5,3980,1.3637,661,FOREST,10,310,,,,5,,26,,,154
4317,Hou unpublished,Wang et al. 2008,2008,109.5,26.75,16.8,1272,1.1042,405,Forest,15,,,,,4.15,,11.3,1.27,8.897637795,154
5810,"Wang et al., 2021","Singh et al., 2001",2001,87.3,26.8333,23,2221,,,FOREST,5,65,80,850,1.74,6.5,,,0.8,,154
4318,Hou unpublished,"Troelstra et al., 1990b",1990,4.93955,52.40314,9.2,800,1.2731,1,SHRUBLAND,2.5,,,,0.66,3.8,,98,3.65,26.84931507,153.73
1072,"Augusto et al., 2017","Slazak et al., 2010",2010,13.53,51.78,9.8,587,0.6689,116,FOREST,5,30,41,929,1.106964143,4.05,,29.46,1.36,22,153.44
2640,"Hou et al., 2018",McClintock et al. 2015,2015,-65.803,18.2636,22.5,3880,1.3389,584,FOREST,10,310,,,,5.3,,26,,,153
2641,"Hou et al., 2018",McClintock et al. 2015,2015,-65.7906,18.281,22.5,4040,1.362,710,FOREST,10,320,,,,5.1,,38,,,153
4319,Hou unpublished,Hern¨¢ndez et al. 1997,1997,-1.19408,38.00712,17.7,305,0.2348,119,Forest,2.5,,,,,8.15,,54.6,,,153
2086,Additional search,"Xu et al., 2018",2018,87.454517,43.438567,,,,1999,,10,220,340,440,1.485,6.9,22,,,,152.6762432
2642,"Hou et al., 2018",Feng et al. 2016,2016,107.503,41.7932,4.61,149.55,0.1086,1512,GRASSLAND,5,209.2,154.8,805.505,1.65321,8.31193,,0.2,,,152.56
2087,Additional search,"Xu et al., 2018",2018,87.4491,43.438683,,,,1908,,10,220,340,440,1.459,6.9,24,,,,152.4976329
2088,Additional search,"Xu et al., 2018",2018,80.3579,42.6422,,,,2315,,10,190,400,400,1.434,6.6,20,,,,152.0005454
2643,"Hou et al., 2018","Guo et al., 2012",2012,109.66667,19.66967,24.26,1052,1.0788,81,FOREST,10,156.2,,,,4.53,,8.7,,,151.9
4321,Hou unpublished,"Troelstra et al., 1990b",1990,4.93955,52.40314,9.2,800,1.2731,1,SHRUBLAND,2.5,,,,0.96,3.8,,81,2.69,30.11152416,151.61
1073,"Augusto et al., 2017","Pare & Bernier, 1989",1989,-70.984,45.878,3.6,997,1.3796,391,FOREST,5,190,,,1.57,3.74,,1.8,,19.71923514,151.13
4322,Hou unpublished,Tan 2011,2011,107.01667,34.30833,11.6,711,0.7097,1047,Forest,50,,,,,6.41,,11.76,0.67,17.55223881,151.1
2644,"Hou et al., 2018",Maranguit et al. 2017,2017,102.61472,-1.27389,27,2200,1.7388,75,FOREST,5,350,,,,4.8,,33.4,,,151
1494,"Deng et al., 2017","Zheng et al., 2005",2005,112.3,27.083,17.9,1237,,,FOREST,20,,,,1.29,4.22,,,,,151
1074,"Augusto et al., 2017","Quesada et al., 2010",2010,-77.6,-1.1,23.59,4113,3.663,410,FOREST,15,326.4,271.7,401.9,1.224889916,4.49,2.66,20.9,2.1,10.06,150.89
1075,"Augusto et al., 2017","Slazak et al., 2010",2010,13.53,51.78,9.8,587,0.6689,116,FOREST,5,44,116,840,1.101784601,3.64,,29.86,1.17,27.7,150.81
1076,"Augusto et al., 2017","Nwoke et al., 2003",2003,7.83,11.33,25,1035,0.4087,651,SAVAN,3.5,178.8211788,370.6293706,450.5494506,1.502531064,5.9,3.9,4,0.4,10,150.4
4324,Hou unpublished,"Ellis et al., 1982",1982,146.68,-43.17,10.8,1440,1.7902,187,Forest,5,,,,0.73,5.5,,65,1.7,38.23529412,150
1399,"Deng et al., 2017","Dutta and Agrawal, 2002",2002,82.65,24.133,15,750,,,FOREST,10,,,,1.62,6.86,,,,,150
4331,Hou unpublished,Hui et al. 2001,2001,113.06833,24.74833,17.9,1549,1.3183,606,Forest,30,,,,1.08,4.01,,17.03,1.22,13.95901639,150
4323,Hou unpublished,Wang et al. 2008,2008,109.5,26.75,16.8,1272,1.1042,405,Forest,15,,,,,3.83,,9.3,1.03,9.029126214,150
5813,"Wang et al., 2021","Wang et al., 2009",2009,109.75,26.85,16.5,1293,,,FOREST,5,,,,,4.6,,18.86,1.91,,150
4333,Hou unpublished,Feng et al. 2012,2012,108.409,30.808,18.2,1208,1.0911,209,Forest,50,,,,,4.16,,13.48,0.71,18.98591549,150
4332,Hou unpublished,Moore and Rhoades 1966,1966,-98.7,42.3,8.6,590,0.5529,627,GRASSLAND,33.02,100,50,850,1.41,6.1,,7.54,0.6,12.56666667,150
4327,Hou unpublished,Zhao et al. 2010,2010,122.35,42.96667,6.3,466,0.5048,246,Forest,15,41,50,909,,6.7,,2.9,0.3,9.666666667,150
4328,Hou unpublished,Zhao et al. 2010,2010,122.35,42.96667,6.3,466,0.5048,246,Forest,15,41,50,909,,8.3,,3,0.3,10,150
4329,Hou unpublished,Zhao et al. 2010,2010,122.35,42.96667,6.3,466,0.5048,246,Forest,15,41,50,909,,6.2,,3.1,0.3,10.33333333,150
4330,Hou unpublished,Wu et al. 2012,2012,86.56705,43.06626,-4.2,286,0.5087,3344,GRASSLAND,2.5,,,,,7.6,,45.02,4.12,10.92718447,150
4326,Hou unpublished,Song 2007,2007,119.125,43.825,4.1,382,0.4287,721,Forest,10,,,,1.34,,,14.33,0.77,18.61038961,150
4325,Hou unpublished,"Slingsby and Brown, 1977",1977,-5.20416,49.96861,9.8,1079,1.8147,66,,7.5,,,,,,,127.61,,,150
4334,Hou unpublished,Yu et al. 2008,2008,117.725,30.38333,15,1542,1.4551,376,Forest,5,,,,,3.78,,,2.2,,149.85
2645,"Hou et al., 2018",McClintock et al. 2015,2015,-65.7959,18.2679,22.5,3850,1.3623,565,FOREST,10,330,,,,5.2,,27,,,149
1077,"Augusto et al., 2017","Frizano et al., 2002",2002,-65.8,18.3,24,2467,1.361,700,FOREST,5,270,,,0.95517492,5.3,,42.2,2.7,15.62962963,149
4335,Hou unpublished,Tan 2011,2011,107.01667,34.30833,11.6,711,0.7097,1047,Forest,50,,,,,6.03,,9.59,0.68,14.10294118,148.35
2646,"Hou et al., 2018","Kitayama et al., 2000",2000,116.55,6.08333,23.93,2509,5.6558,650,FOREST,10,180,,,,4.1,,29,2.1,,148.2
2647,"Hou et al., 2018",McClintock et al. 2015,2015,-65.7907,18.2884,22.5,3990,1.3626,668,FOREST,10,290,,,,5.3,,51,,,148
2648,"Hou et al., 2018",McClintock et al. 2015,2015,-65.79,18.29,22.5,4000,1.3626,683,FOREST,10,280,,,,5.4,,60,,,148
2649,"Hou et al., 2018",Wang et al. 2017,2017,109.63333,19.3,22.7,1940,1.0502,,FOREST,10,,,,,5.04,,10.4,1.52,,147.9
4336,Hou unpublished,Huo et al. 2012,2012,102.825,31.65833,6.3,844,0.8875,3183,Forest,5,,,,,4.67,,7.52,7.63,0.985583224,147.77
1741,He Hedley_P search,"Bueis et al., 2019_AFS",2019,-4.93,42.63,9.8,700,0.5327,995,FOREST,5,141,274,586,,4.6,17.5,30.48,1.2,25.4,147.7
2089,Additional search,"Xu et al., 2018",2018,87.376717,43.41525,,,,1882,,10,200,410,380,1.418,7,18,,,,147.4994808
1742,He Hedley_P search,"Jia et al., 2019_CJAE",2019,117.6147222,26.33194444,19.1,1750,1.1632,300,FOREST,5,250,,,,4.07,,18.92,1.39,13.61151079,147.4
4764,"Hou et al., 2020","Visser et al., 2012",2012,10.66667,33.5,20,150,0.124,25,GRASSLAND,0,,,,,,,,,,147
1743,He Hedley_P search,"Bueis et al., 2019_AFS",2019,-4.86,42.69,9.4,777,0.5737,1095,FOREST,5,191,231,578,,4.7,21.4,49.76,1.6,31.1,146.4
2090,Additional search,"Xu et al., 2018",2018,87.449517,43.438933,,,,1859,,10,220,340,440,1.459,6.9,24,,,,146.1386726
2650,"Hou et al., 2018","Kitayama et al., 2000",2000,116.55,6.08,23.65,2509,5.6558,700,FOREST,2.5,180,,,,4.5,,24,2.1,,146.1
1079,"Augusto et al., 2017","Frizano et al., 2002",2002,-65.8,18.3,24,2467,1.361,700,FOREST,5,270,,,1.444911676,5.3,,7.2,0.5,14.4,146
4337,Hou unpublished,Hou et al. 2012,2012,113.11028,23.16722,22.3,1729,1.316,10,Forest,13,,,,,4.2,,9.5,0.7,13.57142857,146
1744,He Hedley_P search,"Hauenstein etal., 2018_PS",2018,10.6,53.38333333,8,779,0.8178,115,FOREST,OTHER,170,,,,3.7,,46,1.8,25.55555556,146
1080,"Augusto et al., 2017","Nwoke et al., 2003",2003,1.68,6.9,27,1062,0.6676,137,SAVAN,27,138.6138614,39.6039604,821.7821782,1.522928371,7,2.5,2.9,0.27,10.74074074,145.6
1081,"Augusto et al., 2017","Kitayama et al., 2004",2004,116.55,6.08,18,2380,5.6558,1560,FOREST,15,150,370,480,0.9411241,3.95,,43.5,3.2,13.65,145.29
2091,Additional search,"Sitters et al., 2013",2013,38.78333333,-5.716666667,,,,,,,,,,1.44,,,10.65,0.0855,,145
1082,"Augusto et al., 2017","Levy & Schlesinger, 1999",1999,-79.05,35.97,14.7,1161,0.8344,145,FOREST,5,170,,,1.57,5,,1,,17.7908411,145
4338,Hou unpublished,Li et al. 2012,2012,120.71667,42.96667,6.8,398,0.4124,349,GRASSLAND,5,,,,1.64,8.07,,0.65,0.06,10.83333333,144.81
2092,Additional search,"Xu et al., 2018",2018,87.444567,43.429033,,,,2021,,10,180,400,410,1.434,6.6,21,,,,144.0824926
2093,Additional search,"Xu et al., 2018",2018,84.31205,43.641106,,,,2435.5,,10,220,350,420,1.316,7,23,,,,144.0672372
4339,Hou unpublished,Udo and Ogunwale 1977,1977,5,9,27.7,1152,0.619,140,SAVAN,9,88,7,905,,6.1,,3.83,,,144
4340,Hou unpublished,Hui et al. 2001,2001,113.06833,24.74833,17.9,1549,1.3183,606,Forest,30,,,,1.13,4.13,,7.1,0.58,12.24137931,144
4341,Hou unpublished,"Troelstra et al., 1990b",1990,6.36582,52.83536,8.8,785,1.1653,9,SHRUBLAND,2.5,,,,0.65,4.4,,116,3.64,31.86813187,143.73
1084,"Augusto et al., 2017","Slazak et al., 2010",2010,13.53,51.78,9.8,587,0.6689,116,FOREST,5,37,133,830,1.180997568,3.64,,23.97,1.08,25.8,143.53
2094,Additional search,"Xu et al., 2018",2018,87.437433,43.436633,,,,2111,,10,230,290,480,1.439,7,25,,,,143.4540544
4342,Hou unpublished,Udo and Ogunwale 1977,1977,5,9,27.7,1152,0.619,140,SAVAN,33,151,4,845,,5.8,,1.62,,,143
