"LONGITUDE","LATITUDE","Total_P","SOC","SAND","CLAY","DEPTH","MAT","MAP","PH","NPP","SLOPE","ELEVATION","BIOMES","BEDROCK","SOIL_TYPE","WRB_SOIL_TYPE"
-40.17,-7.82,295.4,0.2,622,239,60.5,26,585,5.7,3328.697,3,483,12,1,10,"Ferralsols"
-40.17,-7.82,237.3,0.2,528,338,95.5,26,585,5.3,3328.697,3,483,12,1,10,"Ferralsols"
-40.17,-7.82,219.4,0.2,544,295,97.5,26,585,5.2,3328.697,3,483,12,1,10,"Ferralsols"
-40.17,-7.82,275,0.1,601,178,100,26,585,5.7,3328.697,3,483,12,1,10,"Ferralsols"
15.65353,-7.889528,199,15.1,789.6825,100,9.5,20.87361,1450.333,5,8770.882,3,1214,12,3,12,"Ferralsols"
15.65353,-7.889528,140,8.1,789.6825,110,38,20.87361,1450.333,5.1,8770.882,3,1214,12,3,12,"Ferralsols"
-39.58,-8.08,385.3,2.5,620,114,3.5,25.7,580,6.4,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,332.3,1.6,560,130,4,25.7,580,6.4,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,346.5,1.4,599,97,4,25.7,580,6.4,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,255.2,0.8,564,193,15,25.7,580,6.5,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,228.3,0.5,491,196,23.5,25.7,580,6.8,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,220.8,0.5,519,227,22,25.7,580,6.8,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,238.7,0.4,671,103,28.5,25.7,580,6.2,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,240.8,0.3,640,137,45,25.7,580,6.4,2962.872,3,394,12,8,10,"Lixisols"
-39.58,-8.08,181.3,0.3,521,180,47,25.7,580,6.7,2962.872,3,394,12,8,10,"Lixisols"
-36.01667,-8.11667,406.9,58.3,620.6897,210,5,26,1400,5.8,6140.602,4,434,12,9,10,"Planosols"
-36.017,-8.117,418,0.4,620.5085,160,5,26,1400,6.6,6140.602,2,423,12,9,10,"Leptosols"
16.20364,-8.447806,160,7.6,648.3333,59,6,20.91458,1344.75,4.6,9663.6,3,1222,12,3,12,"Ferralsols"
16.20364,-8.447806,115,6.7,648.3333,64,41.5,20.91458,1344.75,5.4,9663.6,3,1222,12,3,12,"Ferralsols"
-72.8,-8.9,331.93,22.8,251.8,366.2,15,25.89,2192,5.92,16391.33,2,229,12,1,5,"Acrisols"
-72.3,-9,240.19,13.5,394.2,254,15,25.91,2259,5.56,16163.8,2,266,12,3,8,"Acrisols"
16.47986,-9.222083,178,16.3,740.1667,149,8,21.11806,1187.333,4.9,8979.771,4,1149,12,8,5,"Ferralsols"
16.47986,-9.222083,164,7.7,740.1667,154,28,21.11806,1187.333,4.8,8979.771,4,1149,12,8,5,"Ferralsols"
16.335,-9.293417,364,24.5,650.3333,391,6,21.33229,1143,6.1,8979.771,4,1122,12,8,5,"Ferralsols"
16.335,-9.293417,373,14,650.3333,433,18,21.33229,1143,5.6,8979.771,4,1122,12,8,5,"Ferralsols"
15.20797,-9.501778,404,35.7,515.8333,444,4,23.75625,975.5,6.4,7884.29,2,550,12,8,12,"Ferralsols"
15.20797,-9.501778,253,16.3,515.8333,592,20.5,23.75625,975.5,5.7,7884.29,2,550,12,8,12,"Ferralsols"
-55.9,-9.6,118.14,11.9,787.7,114.3,15,25.87,2268,4.65,7981.419,5,267,12,9,8,"Acrisols"
-67,-10,360,15.8,200,600,10,22,2000,4.3,8413.182,1,172,12,3,8,"Acrisols"
-67,-10,600,16.98276,381.0345,321.5517,10,26,2000,4.487931,8413.182,1,172,12,3,8,"Acrisols"
-55.53043,-10.15289,405.7,0.8,313,620,5,25.9,2628,5.03,7469.01,1,278,12,1,5,"Acrisols"
-48.167,-10.267,1997,0.8,537.5,280,5,24,1800,5.1,5125.587,11,598,12,9,5,"Ferralsols"
-62.5,-10.5,191.8,11.5,730,110,5,22.2,2270,4.92,9039.436,3,158,12,8,5,"Acrisols"
-62.5,-10.5,108.4,11.7,750,220,5,22.2,2270,4.78,9039.436,3,158,12,8,5,"Acrisols"
-62.5,-10.5,98.1,18,700,190,5,22.2,2270,6.1,9039.436,3,158,12,8,5,"Acrisols"
-62.5,-10.5,96.2,15.2,700,220,5,22.2,2270,6.06,9039.436,3,158,12,8,5,"Acrisols"
-62.5,-10.5,122.9,16,650,230,5,22.2,2270,5.67,9039.436,3,158,12,8,5,"Acrisols"
-62.5,-10.5,110.7,18.4,680,250,5,22.2,2270,5.74,9039.436,3,158,12,8,5,"Acrisols"
-68.3,-10.6,178.81,9.4,193.5806,183.7816,15,26.07,1875,4.23,10368.76,1,164,12,3,8,"Acrisols"
-68.3,-10.6,341.65,1.44,160.9,250,15,26.02,1875,5.07,10368.76,1,164,12,3,8,"Acrisols"
-68.8,-10.8,155.84,7.5,616.7383,167.2833,15,25.45,1905,4.45,11832.05,2,251,12,3,8,"Acrisols"
-68.8,-10.8,136.44,5,613.1,162.5,15,25.48,1905,4.57,11832.05,2,251,12,3,8,"Acrisols"
14.364,-10.8435,1100,32.2,521.8033,471,8.5,20.93437,886.25,6.2,9947.76,14,1004,12,8,10,"Ferralsols"
14.364,-10.8435,802,22.2,521.8033,423,26,20.93437,886.25,6.1,9947.76,14,1004,12,8,10,"Ferralsols"
-55.3,-11.4,61.25,10.7,857.5,98,15,25.84,2180,4.19,7838.235,3,340,12,3,5,"Ferralsols"
27.51007,-11.56264,911.98,20.3,190,510,10.01,20.18646,1126,5.73,7525.035,1,1296,12,8,5,"Ferralsols"
27.49895,-11.56365,434,13.8,574.8333,286,10.01,20,1270,5.21,7232.661,1,1293,12,8,5,"Ferralsols"
14.86553,-11.89628,439,22.1,567.7049,267,5,17.63889,1539,5.4,8081.967,29,2002,12,8,8,"Ferralsols"
14.86553,-11.89628,284,13.7,567.7049,255,15,17.63889,1539,5.2,8081.967,29,2002,12,8,8,"Ferralsols"
16.15292,-12.17864,251,14.8,715.4839,233,7,19.49271,1376.25,6.1,7908.329,2,1656,12,1,5,"Ferralsols"
16.15292,-12.17864,189,9.2,715.4839,259,23.5,19.49271,1376.25,5.6,7908.329,2,1656,12,1,5,"Ferralsols"
15.16603,-12.33175,312,17.4,614.5763,350,9,18.8375,1440,4.6,7530.19,7,1663,12,1,5,"Ferralsols"
15.16603,-12.33175,221,4,614.5763,384,52,18.8375,1440,5.6,7530.19,7,1663,12,1,5,"Ferralsols"
-69,-12.5,727.02,18.4,52.60526,424.6425,15,25.5,2190,6.07,19821.88,1,183,12,1,8,"Gleysols"
-51.8396,-12.7513,117.3,9,780,160,15,25.5,1610,4.2,7018.388,2,371,12,3,8,"Ferralsols"
-51.6981,-12.7513,43.9,3.9,910,50,15,25.8,1600,4.6,7018.388,2,293,12,3,8,"Ferralsols"
-51.6981,-12.7513,36.1,3.5,930,40,15,25.8,1600,4.8,7018.388,2,293,12,3,8,"Ferralsols"
-51.6981,-12.7513,30.7,4.4,910,60,15,25.8,1600,4.9,7018.388,2,293,12,3,8,"Ferralsols"
-69.3,-12.8,178.22,14.2,470.1,287.9,15,25.51,2463,4.22,19821.88,2,187,12,1,8,"Alisols"
-69.3,-12.8,256.29,15.1,397.6,435.3,15,25.53,2463,3.91,19821.88,2,187,12,1,8,"Alisols"
-69.3,-12.8,337.13,8.2,179.3,291.9,15,25.61,2463,4.41,19821.88,2,187,12,1,8,"Alisols"
-69.3,-12.8,342.15,10.1,170.3,392.4,15,25.61,2463,4.05,19821.88,2,187,12,1,8,"Alisols"
-69.3,-12.8,528.8,12,24.3,456.6,15,25.63,2463,5.06,19821.88,2,187,12,1,8,"Alisols"
-69.3,-12.8,418.49,9.8,201.2201,400.9401,15,25.58,2463,4.32,19821.88,2,187,12,1,8,"Alisols"
-69.271,-12.83,180,21.08333,427.3333,226.8333,5,26.4,2550,3.8,19821.88,2,197,12,1,8,"Acrisols"
-69.2967,-12.8387,1100,31,394.5,249.3333,10.01,26.4,2730,3.9,19821.88,0,189,12,1,8,"Acrisols"
-69.296,-12.839,490,23.8,393.2759,249.1379,5,26.4,2315,4.6,19821.88,0,189,12,1,8,"Acrisols"
-71.401,-12.866,730,39.6875,420.7812,336.4062,5,20.7,3087,3.8,21681.91,33,989,12,5,11,"Cambisols"
-71.5327,-12.9475,600,35.63492,415.5556,323.4921,10.01,20.7,3087,3.8,18550.68,12,852,12,3,11,"Acrisols"
27.5,-13,333,9.6,701,200,10.01,19.75312,1173.75,4.7,6387.42,2,1233,12,8,5,"Ferralsols"
-71.543,-13.047,1440,60.66667,389.8333,309.3333,5,15.8,3967,3.9,7295.724,23,1709,12,3,12,"Andosols"
-71.537,-13.049,1360,53.05085,379.1525,323.0508,5,17.4,3967,4,7295.724,34,1476,12,3,12,"Andosols"
-71.537,-13.0492,800,53.03279,379.3443,322.7869,10.01,18.8,5302,4,7295.724,34,1476,12,3,12,"Andosols"
-71.555,-13.071,760,48.65079,378.7302,332.381,5,16,2472,3.9,7295.724,38,1798,12,3,12,"Andosols"
-71.559,-13.074,710,49.57627,379.322,332.5424,5,14.9,1827,4,7295.724,53,1930,12,3,12,"Andosols"
-71.574,-13.094,980,60.8871,410.4839,291.4516,5,12.1,965.25,3.9,7295.724,67,2490,12,3,12,"Andosols"
-71.589,-13.107,870,86.98276,402.2414,247.5862,5,11.1,2498,3.9,7295.724,31,2675,12,3,12,"Andosols"
-71.6,-13.109,920,95.33333,413.1667,233.3333,5,9.5,2227,3.8,7295.724,30,2865,12,3,12,"Andosols"
-71.604,-13.111,910,91.98276,421.7241,228.4483,5,8.9,433,4.1,7295.724,39,3159,12,3,12,"Andosols"
-71.607,-13.114,1090,96.69355,433.3871,228.7097,5,7.7,2555,4,7295.724,43,3374,12,3,12,"Andosols"
-71.587,-13.19,1090,92.70492,436.7213,228.0328,5,11.1,1633,4.1,7295.724,41,3035,12,3,12,"Andosols"
-71.587,-13.1903,700,93.27586,435.5172,229.1379,10.01,12.5,1706,4.1,7295.724,41,3035,12,3,12,"Andosols"
29.06542,-13.75714,237.42,10.41667,689.35,93.55,10,20.8,1220,5.533333,7208.246,4,1176,12,8,5,"Lixisols"
-61.1,-14.4,120.72,12.1,580.8419,364.1636,15,26.18,1400,4.7,9491.115,0,179,12,9,11,"Ferralsols"
-61.1,-14.4,525.44,61.4,290.5,358,15,26.11,1400,4.9,9491.115,0,179,12,9,11,"Ferralsols"
-61.1,-14.4,433.08,60.5,290.5,358,15,26.12,1400,4.74,9491.115,0,179,12,9,11,"Ferralsols"
-61.5,-14.5,639.09,63.4,843.5,68,15,24.94,1333,6.17,9844.999,1,212,12,9,8,"Ferralsols"
-61.5,-14.5,697.75,30.8,625.4,180.5,15,25.02,1333,5.67,9844.999,1,212,12,9,8,"Ferralsols"
-60.9,-14.6,102.78,10.8,737.7,202.5,15,25.98,1348,4.63,9217.626,0,190,12,9,5,"Ferralsols"
-60.8,-14.6,103.86,14.2,731,210.4,15,25.95,1348,4.39,9217.626,2,232,12,9,5,"Lixisols"
-60.7,-14.6,407.75,48.7,658,212.2,15,23.42,1348,5.83,9217.626,5,752,12,9,5,"Ferralsols"
-60.7,-14.6,544.63,70.6,216.0784,398.6601,15,23.5,1348,5.74,9217.626,5,752,12,9,5,"Ferralsols"
-52.3113,-14.6032,121.3,12.8,750,180,15,25,1500,4.5,7648.571,0,294,12,1,8,"Ferralsols"
-52.3113,-14.6032,127,6.1,850,110,15,25,1500,4.6,7648.571,0,294,12,1,8,"Ferralsols"
-60.8962,-14.6561,107.7,10.9,740,200,15,23.9,1460,4.6,9217.626,0,187,12,9,5,"Plinthosols"
-60.8962,-14.6561,184,13.7,500,320,15,24.1,1440,4.9,9217.626,0,187,12,9,5,"Plinthosols"
-52.2642,-14.7619,142.1,25.5,460,490,15,25.1,1650,4.1,7648.571,0,292,12,1,8,"Ferralsols"
-52.0755,-14.7619,316.1,15.9,470,450,15,25.3,1510,4.2,7648.571,0,279,12,1,8,"Ferralsols"
-52.0755,-14.7619,158.4,10.6,660,240,15,25.2,1510,4.7,7648.571,0,279,12,1,8,"Ferralsols"
17.67475,-14.78181,300,16.9,625.1667,416,5.5,20.25937,948.25,6.2,7730.473,3,1337,12,1,12,"Lixisols"
17.67475,-14.78181,205,8,625.1667,617,25.5,20.25937,948.25,6.3,7730.473,3,1337,12,1,12,"Lixisols"
39.22717,-14.78374,700.2,25.6,676.5,457,5,24.37083,1079,4.5,6263.761,2,399,12,8,10,"Lixisols"
-61.3208,-15.1852,506.9,18.5,490,310,15,24.1,1270,6.3,9785.105,2,302,12,9,10,"Ferralsols"
39.06096,-15.28901,664.3,21.6,754.9206,116,5,24.50417,1106,4.2,6266.923,4,335,12,9,10,"Lixisols"
39.06096,-15.28901,690.1,20.9,754.9206,426,5,24.50417,1106,4.3,6266.923,4,335,12,9,10,"Lixisols"
39.06096,-15.28901,693.3,10.2,754.9206,91.4,5,24.50417,1106,4.1,6266.923,4,335,12,9,10,"Lixisols"
-47.883,-15.933,271,11.1,358.7097,410,75,20.8,1470,5.23,7603.2,5,1091,12,8,5,"Ferralsols"
-47.883,-15.933,296,16.9,358.7097,410,35,20.8,1470,5.01,7603.2,5,1091,12,8,5,"Ferralsols"
-47.883,-15.933,321,24.5,358.7097,410,15,20.8,1470,4.61,7603.2,5,1091,12,8,5,"Ferralsols"
-47.883,-15.933,357,31.8,358.7097,410,5,20.8,1470,4.33,7603.2,5,1091,12,8,5,"Ferralsols"
-47.883,-15.933,258,8.4,358.7097,410,100,20.8,1470,5.44,7603.2,5,1091,12,8,5,"Ferralsols"
-56.25,-16.35,312,0.4,606.6102,160,5,24,1400,5.6,7278.325,0,127,12,1,8,"Plinthosols"
-61.2264,-16.4021,223.7,10.8,750,100,15,24.6,1150,5.9,7841.643,0,446,12,9,8,"Ferralsols"
-61.2264,-16.4021,130.2,15.8,650,170,15,24.6,1150,5.2,7841.643,0,446,12,9,8,"Ferralsols"
-61.2264,-16.4021,100.2,5.5,710,190,15,24.6,1150,5.1,7841.643,0,446,12,9,8,"Ferralsols"
-71.4,-16.7,575.2,24,297.1087,111.665,2.5,18,58,4.6,2405.395,8,2654,9,5,12,"Calcisols"
-71.4,-16.7,962.8,65,265,127,2.5,18,58,4.7,2405.395,8,2654,9,5,12,"Calcisols"
-71.4,-16.7,795,14.5,333.6663,74.92507,2.5,18,58,5,2405.395,8,2654,9,5,12,"Calcisols"
-71.8,-17,624.8,6.8,549,61,2.5,18,11,4.5,5001.576,8,918,9,15,12,"Leptosols"
-71.8,-17,448.1,3.4,869.1309,20.97902,2.5,18,11,4.9,5001.576,8,918,9,15,12,"Leptosols"
31.75,-17.58333,50,10.4,741.1,126.9,10,18.83646,859.75,5.63,5756.528,2,1267,12,8,10,"Lixisols"
31.75,-17.58333,40,6.6,683.6,176.9,35,18.83646,859.75,5.64,5756.528,2,1267,12,8,10,"Lixisols"
31.75,-17.58333,30,4.7,870.6,34.9,10,18.83646,859.75,5.46,5756.528,2,1267,12,8,10,"Lixisols"
31.75,-17.58333,20,3,843.3,54.8,35,18.83646,859.75,5.34,5756.528,2,1267,12,8,10,"Lixisols"
31.01333,-17.70667,1531.526,16.22642,587.4194,239.3548,2.5,17.66944,852,5.854839,5962.868,1,1503,12,8,10,"Lixisols"
31.01333,-17.70667,437.416,15.4717,587.4194,239.3548,15,17.66944,852,5.854839,5962.868,1,1503,12,8,10,"Lixisols"
31.01333,-17.70667,1144.473,17.92453,587.4194,239.3548,8,17.66944,852,5.854839,5962.868,1,1503,12,8,10,"Lixisols"
-51.64194,-17.93778,453.6,15.6,619,311,5,24,1600,5.5,7589.146,6,823,12,3,5,"Ferralsols"
-51.64194,-17.93778,437.1,12.9,605,325,15,24,1600,5.5,7589.146,6,823,12,3,5,"Ferralsols"
-51.64194,-17.93778,481,11.2,591,347,25,24,1600,5.5,7589.146,6,823,12,3,5,"Ferralsols"
-51.64194,-17.93778,204.5,8.4,824,150,15,24,1600,5.5,7589.146,6,823,12,3,5,"Ferralsols"
-51.64194,-17.93778,185.2,9.5,830,148,5,24,1600,5.5,7589.146,6,823,12,3,5,"Ferralsols"
-51.64194,-17.93778,205.1,6.4,806,159,25,24,1600,5.5,7589.146,6,823,12,3,5,"Ferralsols"
31.48333,-18.17056,529.5572,14.5283,679.3548,206.4516,8,16.92188,875.25,5.753226,5504.615,2,1636,12,8,10,"Acrisols"
31.48333,-18.17056,53.66404,9.150943,679.3548,206.4516,15,16.92188,875.25,5.753226,5504.615,2,1636,12,8,10,"Acrisols"
31.48333,-18.17056,94.24222,9.339623,679.3548,206.4516,2.5,16.92188,875.25,5.753226,5504.615,2,1636,12,8,10,"Acrisols"
-60.8019,-18.4127,535.5,10.8,480,180,15,24.8,820,6.1,6420.775,1,293,12,5,10,"Ferralsols"
-60.8019,-18.4127,109.1,6.2,780,40,15,24.7,890,6.4,6420.775,1,293,12,5,10,"Ferralsols"
-48.2,-18.7,388,24.8,402.5,450,7.5,22.3,1442,4.71,8702.919,6,915,12,8,5,"Ferralsols"
-48.3,-18.9,403,13.83333,393.5,383.3333,15,20,1550,6.286667,8702.919,3,851,12,8,5,"Ferralsols"
-48.3,-18.9,361,13.83333,393.5,383.3333,15,20,1550,6.286667,8702.919,3,851,12,8,5,"Ferralsols"
-48.3,-18.9,193.1818,13.83333,393.5,383.3333,30,22,1550,6.286667,8702.919,3,851,12,8,5,"Ferralsols"
-48.1,-19.1,141,10.2,770,136,6,22,1650,4.8,8844.344,4,914,12,3,5,"Ferralsols"
-48.1,-19.1,108,9.3,733,156,6,22,1650,5.4,8844.344,4,914,12,3,5,"Ferralsols"
-48.1,-19.1,371,23.5,170,695,6,22,1650,4.7,8844.344,4,914,12,3,5,"Ferralsols"
-48.1,-19.1,116,9.8,764,151,6,22,1650,5,8844.344,4,914,12,3,5,"Ferralsols"
47.18519,-19.10964,1200,26,565.082,320,10.01,17.98125,1345,5.6,8385.44,3,1491,12,2,5,"Ferralsols"
-48.167,-19.167,419,13.46774,467.5806,344.0323,12,22,1650,4.5,8844.344,3,884,12,3,5,"Ferralsols"
-48.167,-19.167,141,13.46774,467.5806,344.0323,12,22,1650,4.8,8844.344,3,884,12,3,5,"Ferralsols"
47.35887,-19.21958,540,14,346,310,10.01,17.84271,1408,5.6,8385.44,10,1531,12,2,5,"Ferralsols"
-44.33333,-19.33333,317.02,16.14849,462.1667,400,10.01,20.70833,1316,4.9,9116.775,3,795,12,5,10,"Ferralsols"
-44.33333,-19.33333,336.06,20.43503,462.1667,400,10.01,20.70833,1316,4.15,9116.775,3,795,12,5,10,"Ferralsols"
-44.33333,-19.33333,227.57,12.27958,462.1667,400,10.01,20.70833,1316,4.95,9116.775,3,795,12,5,10,"Ferralsols"
23.11541,-19.74336,33.74,5,902.1538,59.53846,15,23.73333,417.5,6.45,3397.756,0,945,9,1,12,"Arenosols"
-42.5,-20.5,1284,23.4,519,316,5,18,1500,6.1,9926.08,9,829,12,8,11,"Ferralsols"
-50.78444,-21.24667,504.2,21.8,733,186,5,23.4,1240,5.3,8825.568,2,415,12,3,10,"Ferralsols"
-50.78444,-21.24667,519.6,16,743,174,15,23.4,1240,5.3,8825.568,2,415,12,3,10,"Ferralsols"
-50.78444,-21.24667,627,13.1,754,174,25,23.4,1240,5.3,8825.568,2,415,12,3,10,"Ferralsols"
-41.25,-21.25,1746.6,22.3,250,370,10,24.5,1080,6.7,10657.27,5,16,12,1,10,"Ferralsols"
-41.25,-21.25,1552,21,220,380,30,24.5,1080,6.8,10657.27,5,16,12,1,10,"Ferralsols"
-42.083,-21.617,785,12.14286,456.3492,351.5873,10,20,1444,4.4,10842.91,7,138,12,8,5,"Ferralsols"
-41.87,-22.09,265.2911,12.93651,510.6349,332.8571,10,26,1400,4.9,11944.56,22,147,12,8,5,"Ferralsols"
-41.87,-22.09,264.7739,12.93651,510.6349,332.8571,10,26,1400,5.1,11944.56,22,147,12,8,5,"Ferralsols"
-48.98361,-22.47389,204.3,12.2,503.125,167,10,21.6,1170,4.6,10540.1,3,601,12,2,5,"Acrisols"
-48.445,-22.88583,289.8,8.7,374.4444,100,10,20.2,1302,4.7,11053.09,4,830,12,3,12,"Ferralsols"
30.44,-22.968,10.1,23.9,240,600,10,18,500,6.06,4319.623,13,656,12,3,7,"Acrisols"
-49.63111,-23.08556,1091.8,36.7,196,647,5,21.7,1470,5.7,11987.82,9,642,12,2,5,"Nitisols"
-49.63111,-23.08556,1019.3,30.3,186,670,25,21.7,1470,5.7,11987.82,9,642,12,2,5,"Nitisols"
-49.63111,-23.08556,1010.8,33.7,193,663,15,21.7,1470,5.7,11987.82,9,642,12,2,5,"Nitisols"
-48.61583,-23.10167,262.9,11,309.5455,193,5,19.9,1308,3.3,11893.33,3,835,12,3,12,"Leptosols"
-47.4725,-23.25333,377.06,0.4,264,561,5,20.2,1262,5.43,11381.45,3,558,12,9,8,"Ferralsols"
-48.41278,-23.49028,282.3,10.4,503.3333,100,10,20.6,1262,4.7,11874.34,2,619,12,3,5,"Ferralsols"
31.25,-25.125,99.1,9.3,790,140,5,21,750,6.1,7897.147,4,539,12,9,10,"Nitisols"
30.98333,-25.45,29.63,4.7,840,120,10,20,767,5.85,9317.775,11,605,5,6,5,"Lixisols"
-54.45,-25.95,555,27.8,120,650,10,20.4,1700,5.8,13923.1,4,253,5,1,5,"Nitisols"
-54.45,-25.95,586,53.3,120,650,2.5,20.4,1700,5.6,13923.1,4,253,5,1,5,"Nitisols"
-65.35,-26.7,1000,57,438.2353,282.0588,5,15.6,889,5.270588,11727.2,9,1673,5,1,12,"Acrisols"
-65.35,-26.7,1100,70.8,438.2353,282.0588,5,15.6,889,5.270588,11727.2,9,1673,5,1,12,"Acrisols"
-50.05718,-27.49998,718,33,178,464,5,15.9,1400,4,14635.26,3,873,5,3,5,"Nitisols"
-50.05718,-27.49998,654.6,31,228,413,15,15.9,1400,4.1,14635.26,3,873,5,3,5,"Nitisols"
-50.05718,-27.49998,625.4,29,236,509,30,15.9,1400,4.1,14635.26,3,873,5,3,5,"Nitisols"
-50.05718,-27.49998,732.7,15,197,449,50,15.9,1400,4.2,14635.26,3,873,5,3,5,"Nitisols"
-50.05718,-27.49998,714.9,8,180,556,70,15.9,1400,4.3,14635.26,3,873,5,3,5,"Nitisols"
-50.08827,-27.50094,830.7,36,182,482,5,15.9,1400,4.3,14635.26,3,844,5,3,5,"Nitisols"
-50.08827,-27.50094,791.1,31,120,602,30,15.9,1400,4.4,14635.26,3,844,5,3,5,"Nitisols"
-50.08827,-27.50094,752.8,31,120,602,30,15.9,1400,4.5,14635.26,3,844,5,3,5,"Nitisols"
-50.08827,-27.50094,849.8,30,147,438,15,15.9,1400,4.4,14635.26,3,844,5,3,5,"Nitisols"
-50.08827,-27.50094,759.9,23,145,596,70,15.9,1400,4.4,14635.26,3,844,5,3,5,"Nitisols"
-50.07813,-28.19836,1196,47,80,626,5,13,1600,4.7,12032.5,8,1155,5,2,5,"Nitisols"
-50.07813,-28.19836,1051,55,150,556,5,13,1600,5,12032.5,8,1155,5,2,5,"Nitisols"
-50.07813,-28.19836,1367,43,107,513,5,13,1600,5.2,12032.5,8,1155,5,2,5,"Nitisols"
-49.083,-28.217,438.29,55.4,630,190,5,18.7,1471,4,16571.65,4,431,5,9,5,"Acrisols"
-49.083,-28.217,398.48,30,570,240,15,18.7,1471,3.8,16571.65,4,431,5,9,5,"Acrisols"
-49.083,-28.217,455.45,21.4,545,265,30,18.7,1471,4.1,16571.65,4,431,5,9,5,"Acrisols"
29.40811,-28.28061,3.04556,12.31343,487.0149,260,5,14.18646,776.25,6.289552,7551.074,5,1671,5,3,10,"Acrisols"
29.42519,-28.40556,4.46,19.55882,406.7647,319.4118,5,16.30521,846,5.816176,7551.074,10,1310,5,3,10,"Acrisols"
29.54706,-28.44189,5.06,14.1791,420.8955,291.0448,5,17.38333,806,6.664179,8264.917,7,1178,5,3,5,"Acrisols"
32.26,-28.57,40.7,4.7,900,50,15,21.7,1223,5.4,15848.7,1,53,12,15,12,"Arenosols"
32.26,-28.57,33.1,3.1,900,50,45,21.7,1223,5.4,15848.7,1,53,12,15,12,"Arenosols"
32.26,-28.57,49.7,7.2,900,50,5,21.7,1223,5.4,15848.7,1,53,12,15,12,"Arenosols"
32.26,-28.57,30.3,4.3,900,50,25,21.7,1223,5.4,15848.7,1,53,12,15,12,"Arenosols"
32.26,-28.57,40.3,1.5,900,50,70,21.7,1223,5.4,15848.7,1,53,12,15,12,"Arenosols"
32.06,-28.65,66.9,6.2,900,50,5,21.7,1084,5.4,15848.7,3,41,12,15,12,"Ferralsols"
32.06,-28.65,42.8,2.4,900,50,25,21.7,1084,5.4,15848.7,3,41,12,15,12,"Ferralsols"
32.06,-28.65,50.6,2.1,900,50,15,21.7,1084,5.4,15848.7,3,41,12,15,12,"Ferralsols"
32.06,-28.65,40.1,0.6,900,50,60,21.7,1084,5.4,15848.7,3,41,12,15,12,"Ferralsols"
32.06,-28.65,40.2,0.4,900,50,100,21.7,1084,5.4,15848.7,3,41,12,15,12,"Ferralsols"
32.06,-28.65,24.4,0.4,900,50,100,21.7,1084,5.4,15848.7,3,41,12,15,12,"Ferralsols"
30.07,-29.37,920.3,101.7,200,600,5,14.8,988,5.9,11744.31,16,1395,5,2,10,"Acrisols"
30.07,-29.37,639.4,58.1,200,600,25,14.8,988,5.9,11744.31,16,1395,5,2,10,"Acrisols"
30.07,-29.37,315.9,29.3,200,600,40,14.8,988,5.9,11744.31,16,1395,5,2,10,"Acrisols"
30.07,-29.37,840.9,90.2,200,600,15,14.8,988,5.9,11744.31,16,1395,5,2,10,"Acrisols"
30.07,-29.37,265.2,14.4,200,600,55,14.8,988,5.9,11744.31,16,1395,5,2,10,"Acrisols"
30.77,-29.37,180.2,21.1,200,600,45,17,760,5.9,13011.3,10,938,12,3,10,"Acrisols"
30.77,-29.37,164.4,26.8,200,600,35,17,760,5.9,13011.3,10,938,12,3,10,"Acrisols"
30.77,-29.37,283.6,52.6,200,600,5,17,760,5.9,13011.3,10,938,12,3,10,"Acrisols"
30.77,-29.37,223.5,33.5,200,600,15,17,760,5.9,13011.3,10,938,12,3,10,"Acrisols"
30.77,-29.37,179.4,30.6,200,600,25,17,760,5.9,13011.3,10,938,12,3,10,"Acrisols"
30.2,-29.41,492.7,99.4,200,600,5,16,896,5.9,11744.31,4,1263,5,2,10,"Acrisols"
30.2,-29.41,248.1,48,200,600,25,16,896,5.9,11744.31,4,1263,5,2,10,"Acrisols"
30.2,-29.41,191,21.5,200,600,45,16,896,5.9,11744.31,4,1263,5,2,10,"Acrisols"
30.2,-29.41,330.5,54.6,200,600,15,16,896,5.9,11744.31,4,1263,5,2,10,"Acrisols"
30.2,-29.41,196.6,29.9,200,600,35,16,896,5.9,11744.31,4,1263,5,2,10,"Acrisols"
30.11667,-29.61667,920.3,33.01471,447.0588,292.3529,5,14.8,988,5.566176,12547.08,12,1335,12,3,5,"Acrisols"
30.11667,-29.61667,837.8,33.01471,447.0588,292.3529,15,14.8,988,5.566176,12547.08,12,1335,12,3,5,"Acrisols"
30.11667,-29.61667,639.4,33.01471,447.0588,292.3529,25,14.8,988,5.566176,12547.08,12,1335,12,3,5,"Acrisols"
30.11667,-29.61667,314.5,33.01471,447.0588,292.3529,45,14.8,988,5.566176,12547.08,12,1335,12,3,5,"Acrisols"
30.11667,-29.61667,265.2,33.01471,447.0588,292.3529,55,14.8,988,5.566176,12547.08,12,1335,12,3,5,"Acrisols"
30.08,-29.66,472.4,54.5,200,600,5,15.7,942,5.9,12547.08,3,1410,12,3,5,"Acrisols"
