Latitude,Longitude,OlsenP,SOC,MAP,MAT,SAND,CLAY,PH,BEDROCK,SOIL.TYPE,DEPTH,NPP,SLOPE,ELEVATION,BIOMES,Errosion
-18.081699,19.7519,2.77,2.500999868,536.6488647,22.89950943,824.3199463,113.5626755,6.811258793,1,12,65,4695,0.220388669,1133.175171,5,3.200000048
-17.892599,19.6681,1.6,4.368000031,567.2722168,22.9092865,854.5220947,95.89717102,6.673841476,1,12,65,5039,0.267437392,1117.175537,5,3.200000048
-18.1922,19.763599,1.01,2.500999868,536.6488647,22.89950943,824.3199463,113.5626755,6.811258793,1,12,65,4695,0.220388669,1133.175171,5,3.200000048
-18.143101,19.7619,8.5,2.500999868,536.6488647,22.89950943,824.3199463,113.5626755,6.811258793,1,12,65,4695,0.220388669,1133.175171,5,3.200000048
-18.233101,19.740299,1.44,2.500999868,536.6488647,22.89950943,824.3199463,113.5626755,6.811258793,1,12,65,4695,0.220388669,1133.175171,5,3.200000048
-18.1122,19.745001,7.97,2.500999868,536.6488647,22.89950943,824.3199463,113.5626755,6.811258793,1,12,65,4695,0.220388669,1133.175171,5,3.200000048
-18.2244,19.7397,1.31,2.500999868,536.6488647,22.89950943,824.3199463,113.5626755,6.811258793,1,12,65,4695,0.220388669,1133.175171,5,3.200000048
-18.8978,20.2206,1.15,2.5,512.180542,22.5428524,796.2047729,123.8724823,7.056023598,1,12,65,4605,0.030636682,1138.348389,5,3.200000048
-17.9284,20.026501,5.5,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.907801,20.0762,7.1,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.936001,20.0858,2.8075,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9084,20.090799,5.5,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.940901,20.027599,0.6425,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.920099,20.0264,4.12,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.907801,19.972099,4.12,4.368000031,567.2722168,22.9092865,854.5220947,95.89717102,6.673841476,1,12,65,5039,0.267437392,1117.175537,5,3.200000048
-17.8909,19.906099,11.69,4.368000031,567.2722168,22.9092865,854.5220947,95.89717102,6.673841476,1,12,65,5039,0.267437392,1117.175537,5,3.200000048
-17.913,19.944099,7.33,4.368000031,567.2722168,22.9092865,854.5220947,95.89717102,6.673841476,1,12,65,5039,0.267437392,1117.175537,5,1.399999976
-17.8895,19.8311,2.75,4.368000031,567.2722168,22.9092865,854.5220947,95.89717102,6.673841476,1,12,65,5039,0.267437392,1117.175537,5,3.200000048
-17.8974,19.953899,2.06,4.368000031,567.2722168,22.9092865,854.5220947,95.89717102,6.673841476,1,12,65,5039,0.267437392,1117.175537,5,3.200000048
-17.938999,20.054501,4.81,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8869,19.9942,2.04,4.368000031,567.2722168,22.9092865,854.5220947,95.89717102,6.673841476,1,12,65,5039,0.267437392,1117.175537,5,3.200000048
-18.0089,20.0389,8.091,2.500999868,544.5541382,22.64395332,822.7747803,114.0144958,6.748548031,2,12,65,4661,0.146478667,1108.002075,5,1.399999976
-17.9053,20.141199,8.25,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.9333,20.1276,1.6,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.868299,20.2742,3.21,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.888399,20.216499,2.98,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.914101,20.2157,4.81,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.892599,20.202101,7.1,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.8922,20.211901,41.47,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.892401,20.2061,19.25,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8778,20.294399,29.79,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9946,20.228901,2.98,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.871099,20.275801,0.6875,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.892,20.2288,0.92,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.885,20.275299,3.44,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8808,20.294399,2.235,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.892799,20.162399,11.69,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.9163,20.151501,2.52,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8815,20.176901,1.6,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.8983,20.2964,0.23,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8864,20.275299,5.96,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9081,20.2967,1.8875,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8925,20.2969,3.21,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9818,20.1772,13.06,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-18.1919,20.1854,10.22,2.500999868,544.5541382,22.64395332,822.7747803,114.0144958,6.748548031,2,12,65,4661,0.146478667,1108.002075,5,1.399999976
-17.8852,20.1782,1.15,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.8951,20.2176,5.04,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-18.207899,20.258699,1.31,2.500999868,544.5541382,22.64395332,822.7747803,114.0144958,6.748548031,2,12,65,4661,0.146478667,1108.002075,5,1.399999976
-17.922199,20.296101,2.925,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8964,20.2561,3.67,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.903601,20.2558,4.58,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9095,20.2279,1.6,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8908,20.211201,29.56,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9172,20.252199,1.15,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.911699,20.253099,1.37,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.920601,20.258101,1.15,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-18.990801,20.6033,3.3825,2.588999867,507.7561035,22.63328362,766.7088013,139.3956146,6.997862816,1,12,65,4164,0.107606202,1097.093018,5,3.200000048
-17.940599,20.457701,2.06,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-18.0261,20.5578,2.52,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.909,20.3986,1.83,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.8678,20.327801,2.75,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.9793,20.424801,2.06,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.913799,20.404699,5.27,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9048,20.4007,1.15,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.947399,20.4695,3.9,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.999399,20.6278,6.7575,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,3.200000048
-18.099199,20.381901,0.23,2.500999868,544.5541382,22.64395332,822.7747803,114.0144958,6.748548031,2,12,65,4661,0.146478667,1108.002075,5,1.399999976
-17.8678,20.330601,8.02,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.9389,20.4543,1.6,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.961599,20.4683,29.1,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.902399,20.398001,6.87,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-18.033899,20.6469,7.1,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.881901,20.3428,5.5,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.8839,20.325001,3.67,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.8661,20.330299,4.12,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.9111,20.381901,9.39,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.901899,20.385,10.08,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.9797,20.4583,3.44,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.9338,20.4291,30.93,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.8981,20.386101,9.39,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.9589,20.5056,5.73,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,1.399999976
-18.045799,20.582199,1.67,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.0492,20.5828,1.47,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.991699,20.570601,29.33,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,3.200000048
-18.1861,20.317699,5.59,2.500999868,544.5541382,22.64395332,822.7747803,114.0144958,6.748548031,2,12,65,4661,0.146478667,1108.002075,5,1.399999976
-18.0467,20.5811,4.58,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.9792,20.4485,3.21,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-18.0422,20.403601,5.27,2.500999868,544.5541382,22.64395332,822.7747803,114.0144958,6.748548031,2,12,65,4661,0.146478667,1108.002075,5,1.399999976
-18.0128,20.5581,2.52,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.8999,20.3999,15.12,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-18.151899,20.320601,1.4,2.500999868,544.5541382,22.64395332,822.7747803,114.0144958,6.748548031,2,12,65,4661,0.146478667,1108.002075,5,1.399999976
-17.8967,20.386101,5.96,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.871401,20.329399,10.77,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,3.200000048
-17.946501,20.4009,2.29,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-17.957399,20.4944,24.29,4.377000034,563.8972168,22.60148811,847.1292725,99.99945831,6.571845055,1,12,65,5101,0.230779585,1098.976196,12,1.399999976
-18.0047,20.665001,11.92,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.021099,20.67,0.46,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.043301,20.665001,4.35,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.0492,20.665001,0.66,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.982401,20.964001,2.5,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,1
-18.0228,20.920601,12.37,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.036699,20.8458,2.52,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.008101,20.9583,2.29,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,1
-18.0247,20.8978,0.78,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.9953,21.070801,0.862,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.964399,21.0047,8.71,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,1
-17.9571,21.057699,5.73,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.9533,21.0914,8.25,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-18.009701,20.731701,2.336,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,1
-18.0683,20.736401,5.04,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.9419,20.9251,1.37,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,1
-17.9617,21.116699,0.98,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.9946,21.071199,0.39,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-18.037201,20.777201,3.44,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.080299,20.7286,1.6,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.9911,20.967699,3.8,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,1
-18.0131,20.682501,8.25,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.007799,20.679701,2.06,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.056101,20.839399,4.9875,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.072201,20.8381,1.15,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.077801,20.7283,5.73,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.931101,20.9729,5.73,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,1
-18.0261,20.7383,5.04,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.9778,21.121401,1.7,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-18.0219,20.714399,1.42,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.989201,20.983299,6.65,3.801999986,570.8133545,22.16742706,830.6627197,114.9763107,6.47189188,1,11,65,5109,0.183425083,1084.772827,12,1
-18.019699,20.910601,2.415,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-17.963699,21.0063,7.79,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.979601,21.122601,1.33,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-18.0256,20.7017,1.6,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.0956,20.73,1.15,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.043301,20.872801,0.46,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.0131,20.6894,7.1,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.004999,20.6814,1.99,2.392999977,548.6516724,22.41503525,817.2391357,120.0253296,6.6638484,1,12,65,4636,0.074148909,1085.856079,5,3.200000048
-18.0014,21.07,0.85,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,3.200000048
-17.947201,21.115299,21.208,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.941401,21.1742,2.29,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.9554,21.185801,3.21,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.9459,21.174101,4.81,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.946699,21.172501,1.4,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.938499,21.1763,4.18,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,3.200000048
-17.9739,21.255,1.19,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,1
-18.0169,21.3561,3,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,3.200000048
-18.1231,21.5669,11.69,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-18.026199,21.4209,16.27,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.0317,21.4167,9.46,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.053301,21.4167,3.48,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-17.9582,21.237801,11.69,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,1
-17.963301,21.248899,0.62,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,1
-18.055799,21.443399,2.29,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.063101,21.439699,2.75,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.0408,21.4312,1.83,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.124701,21.570299,13.29,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-18.071301,21.4606,27.0375,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.065599,21.437201,2.75,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.0896,21.521299,7.1,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-18.0958,21.555,33,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-18.0881,21.511999,8.25,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-18.001101,21.347,3.44,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,3.200000048
-17.9548,21.240299,1.83,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,1
-18.0235,21.309999,5.25,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,3.200000048
-18.094299,21.4566,14.89,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.059799,21.423599,0.32,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.077299,21.4541,2.52,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.0926,21.5166,3.44,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-17.961901,21.2355,3.9,3.161999881,581.6472168,21.92595863,873.9876099,83.29463196,6.38530159,1,11,65,5118,0.107876995,1065.594116,12,1
-18.098499,21.5158,3.67,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-18.085199,21.492701,2.75,2.057000101,542.269165,22.23364639,869.3823242,86.52062988,6.49113512,1,12,65,4749,0.106569012,1062.99939,12,1
-18.118601,21.5903,5.96,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-18.103201,21.5165,2.75,25.9920001,524.2127686,22.68851471,843.8452759,102.1663895,6.41470623,1,12,65,4757,0.142901995,1030.075195,5,3.200000048
-20.402389,28.472361,18.78,4.499000013,572.5646973,18.77188492,690.2668457,192.5773926,6.154088497,8,10,65,4150,1.193051834,1294.053833,12,1
-20.427167,28.407528,6.04,4.499000013,572.5646973,18.77188492,690.2668457,192.5773926,6.154088497,8,10,65,4150,1.193051834,1294.053833,12,1
-20.427166,28.407528,6.04,4.499000013,572.5646973,18.77188492,690.2668457,192.5773926,6.154088497,8,10,65,4150,1.193051834,1294.053833,12,1
-20.40239,28.472361,18.78,4.499000013,572.5646973,18.77188492,690.2668457,192.5773926,6.154088497,8,10,65,4150,1.193051834,1294.053833,12,1
-17.966667,31.396944,32.255,6.640999913,875.0380859,18.17695808,658.7149048,204.7850647,5.792836189,8,10,65,65535,1.823471525,1357.184937,12,1
