"p_avg","LONGITUDE","LATITUDE","GEO3major","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
1760,132,43.2,"Europe",11,5,266,108,2241,60,6985,724,5,57,823,0,823,NA,7
600,132,43.2,"Europe",11,5,266,108,2241,60,6985,724,5,57,823,0,823,NA,7
1870,132,43.2,"Europe",11,5,266,108,2241,60,6985,724,5,57,823,0,823,NA,7
370,132,43.2,"Europe",11,5,266,108,2241,60,6985,724,5,57,823,0,823,NA,7
700,87.12142,43.18987,"Asia and the Pacific",3,11,223,113,706,2990,2465,289,-2,73,755,24,755,19,17
217.0659,112.9514,43.17379,"Asia and the Pacific",9,14,225,140,1835,1045,1031,203,5,82,96,1,96,6,6
29.16053,112.9514,43.17379,"Asia and the Pacific",9,14,225,140,1835,1045,1031,203,5,82,96,1,96,6,6
243.88,111.396,43.1675,"Asia and the Pacific",5,14,178,141,2488,1017,1105,159,5,81,160,1,160,14,6
1180,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
1210,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
560,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
700,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
610,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
570,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
480,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
1470,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
1400,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
950,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
720,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
330,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
580,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
290,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
210,131.983,43.15,"Europe",5,5,255,122,2032,68,65535,722,5,61,396,5,396,19,19
860,87.07344,43.12967,"Asia and the Pacific",3,11,223,113,674,2990,2465,289,-2,73,755,24,755,17,17
150,86.56705,43.06626,"Asia and the Pacific",3,11,216,110,1321,3477,14845,342,-5,73,706,14,706,9,9
874,-115.33,43.05,"North America",2,14,214,138,2234,1171,1230,330,10,69,184,1,184,16,16
273,-115.33,43.05,"North America",2,14,214,138,2234,1171,1230,330,10,69,184,1,184,16,16
1570,0,43,"Europe",6,5,264,99,1811,1152,6942,1115,9,59,1018,16,1018,7,7
1920,0,43,"Europe",6,5,264,99,1811,1152,6942,1115,9,59,1018,16,1018,7,7
1730,0,43,"Europe",6,5,264,99,1811,1152,6942,1115,9,59,1018,16,1018,7,7
1840,0,43,"Europe",6,5,264,99,1811,1152,6942,1115,9,59,1018,16,1018,7,7
281.7919,112.4837,42.99947,"Asia and the Pacific",5,14,236,141,4350,1093,982,190,4,81,95,0,95,13,16
26.83761,112.4837,42.99947,"Asia and the Pacific",5,14,236,141,4350,1093,982,190,4,81,95,0,95,13,16
70,120.72,42.97,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
60,120.72,42.97,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
90,120.72,42.97,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
100,120.72,42.97,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
140,120.72,42.97,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
130,120.72,42.97,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
106.56,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
144.81,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
363.39,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
256.83,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
424.65,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
122.95,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
216.15,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
87.43,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
213.12,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
292.35,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
77.08,120.7167,42.96667,"Asia and the Pacific",1,5,168,141,5513,348,2395,434,7,80,98,0,98,16,16
150,122.35,42.96667,"Asia and the Pacific",1,5,170,137,5726,244,2126,484,7,77,107,0,107,5,5
150,122.35,42.96667,"Asia and the Pacific",1,5,170,137,5726,244,2126,484,7,77,107,0,107,5,5
150,122.35,42.96667,"Asia and the Pacific",1,5,170,137,5726,244,2126,484,7,77,107,0,107,5,5
90,122.35,42.96667,"Asia and the Pacific",1,5,170,137,5726,244,2126,484,7,77,107,0,107,5,5
321.85,110.845,42.9319,"Asia and the Pacific",7,14,214,141,2174,1003,748,158,5,81,90,0,90,6,6
90,120.68,42.92,"Asia and the Pacific",1,9,184,141,5336,364,1657,437,7,79,111,0,111,16,16
170,120.68,42.92,"Asia and the Pacific",1,9,184,141,5336,364,1657,437,7,79,111,0,111,16,16
220,120.68,42.92,"Asia and the Pacific",1,9,184,141,5336,364,1657,437,7,79,111,0,111,16,16
300,120.68,42.92,"Asia and the Pacific",1,9,184,141,5336,364,1657,437,7,79,111,0,111,16,16
81.58,120.7,42.91667,"Asia and the Pacific",1,5,152,142,5336,361,2313,438,7,79,104,0,104,16,16
77.5,120.7,42.91667,"Asia and the Pacific",1,5,152,142,5336,361,2313,438,7,79,104,0,104,16,16
841,-9.0239,42.86288,"Europe",9,5,154,115,1336,343,18530,1242,13,51,800,5,800,7,7
109.5,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
105.292,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
85.7,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
83,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
79.9,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
76.6,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
74.83878,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
73.89,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
73.1,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
63.17394,122.233,42.775,"Asia and the Pacific",1,5,167,137,5536,253,3371,484,7,76,137,0,137,21,5
134.1,-4.79,42.77,"Europe",6,13,202,116,1749,1191,7742,759,9,65,699,4,699,7,7
210.2,-4.88,42.76,"Europe",6,13,222,110,1903,1213,46018,761,9,64,758,4,758,7,7
78.2,-4.88,42.74,"Europe",3,13,205,111,1903,1116,4333,664,10,65,798,1,798,7,7
154.1,-4.79,42.74,"Europe",5,13,215,115,1749,1103,8919,658,10,68,742,1,742,7,7
113.8,-4.89,42.73,"Europe",3,13,205,111,1903,1116,4333,664,10,65,798,1,798,7,7
65.2,-4.91,42.72,"Europe",5,13,197,111,1903,1073,8541,652,10,66,680,4,680,7,7
169.9,-4.89,42.72,"Europe",3,13,205,111,1903,1116,4333,664,10,65,798,1,798,7,7
59.8,-4.9,42.71,"Europe",5,13,197,111,1903,1073,8541,652,10,66,680,4,680,7,7
754,-97.5,42.7,"North America",3,9,283,137,7634,462,4396,437,9,73,309,1,309,16,16
183.7,-4.91,42.7,"Europe",5,13,197,111,2014,1073,8541,652,10,66,680,4,680,7,7
121.7,-4.9,42.7,"Europe",5,13,197,111,2014,1073,8541,652,10,66,680,4,680,7,7
179.8,-4.9,42.7,"Europe",5,13,197,111,2014,1073,8541,652,10,66,680,4,680,7,7
370,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
673,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
447,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
216,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
249,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
242,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
300,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
502,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
454,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
721,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
344,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
703,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
534,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
751,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
1047,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
1094,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
839,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
813,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
938,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
956,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
1116,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
697,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
380,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
731,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
444,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
726,2,42.7,"Europe",9,5,206,98,1410,1684,4578,1228,6,58,1596,17,1596,7,7
202.5,-4.93,42.69,"Europe",5,13,197,111,1837,1073,8541,652,10,66,680,4,680,7,7
75.9,-4.9,42.69,"Europe",5,13,197,111,2014,1073,8541,652,10,66,680,4,680,7,7
241.7,-4.89,42.69,"Europe",3,13,205,111,2014,1116,4333,664,10,65,798,1,798,7,7
171.9,-4.89,42.69,"Europe",3,13,205,111,2014,1116,4333,664,10,65,798,1,798,7,7
257.3,-4.89,42.69,"Europe",3,13,205,111,2014,1116,4333,664,10,65,798,1,798,7,7
280.8,-4.89,42.69,"Europe",3,13,205,111,2014,1116,4333,664,10,65,798,1,798,7,7
146.4,-4.86,42.69,"Europe",3,13,205,111,2014,1116,4333,664,10,65,798,1,798,7,7
106.5283,80.38327,42.68635,"Asia and the Pacific",1,11,208,132,2394,1780,3644,323,4,73,479,1,479,16,8
87.2,-4.94,42.68,"Europe",5,13,197,111,1837,1073,8541,652,10,66,680,4,680,7,7
133,-4.91,42.68,"Europe",5,13,197,111,2014,1073,8541,652,10,66,680,4,680,7,7
64.09852,80.48673,42.66635,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
112.5418,80.48498,42.66388,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
71.96744,80.49342,42.6625,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
128.0487,80.48988,42.66032,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
121,-4.95,42.66,"Europe",5,13,195,111,1837,1024,8245,604,10,65,728,3,728,7,7
166.3,-4.8,42.66,"Europe",1,13,187,117,1896,1030,5348,605,10,66,613,1,613,7,7
102.1562,80.49217,42.6591,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
270.62,110.295,42.6571,"Asia and the Pacific",5,14,182,141,1183,1110,638,154,6,82,77,0,77,8,8
36.95344,80.47375,42.65465,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
161.744,80.47117,42.6535,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
51.49658,80.4699,42.65133,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
79.20655,80.47017,42.65133,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
104.8421,80.4707,42.6513,"Asia and the Pacific",7,11,201,117,2036,2591,3362,364,0,70,847,13,847,8,19
113.9,-4.95,42.65,"Europe",5,13,195,111,1837,1024,8245,604,10,65,728,3,728,7,7
76.6,-4.87,42.65,"Europe",3,13,191,113,2014,1044,4990,610,10,67,681,1,681,7,7
212.5,-4.75,42.65,"Europe",1,13,187,117,1760,1030,5348,605,10,66,613,1,613,7,7
204.6,-4.74,42.65,"Europe",1,13,187,117,1760,1030,5348,605,10,66,613,1,613,7,7
159.2088,80.35973,42.6455,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
114.9697,80.35992,42.64442,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
132.6623,80.35947,42.64377,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
57.0481,80.35853,42.64338,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
152.0005,80.3579,42.6422,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
53.49525,80.35737,42.64113,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
59.09445,80.35682,42.64023,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
107.5218,80.35533,42.63822,"Asia and the Pacific",7,11,244,121,2394,2354,4232,374,1,71,667,13,667,16,16
312.9445,112.7836,42.63006,"Asia and the Pacific",5,14,197,140,4834,1127,1091,209,5,81,100,0,100,14,16
17.71429,112.7836,42.63006,"Asia and the Pacific",5,14,197,140,4834,1127,1091,209,5,81,100,0,100,14,16
147.7,-4.93,42.63,"Europe",5,13,195,111,1837,1024,8245,604,10,65,728,3,728,7,7
154.0857,80.29837,42.62255,"Asia and the Pacific",7,11,244,121,2756,2354,4232,374,1,71,667,13,667,8,16
890,-114.1305,42.6212,"North America",2,14,225,140,2740,1241,1655,269,9,75,150,1,150,16,16
177.3159,80.2415,42.6157,"Asia and the Pacific",7,11,246,112,491,2468,4542,396,0,69,901,16,901,8,8
171.4861,80.30778,42.61527,"Asia and the Pacific",7,11,244,121,750,2354,4232,374,1,71,667,13,667,16,16
72.1897,80.30675,42.61475,"Asia and the Pacific",7,11,244,121,750,2354,4232,374,1,71,667,13,667,16,16
92.82479,80.3065,42.61452,"Asia and the Pacific",7,11,244,121,750,2354,4232,374,1,71,667,13,667,16,16
227,-4.75,42.6,"Europe",1,13,187,117,1955,1030,5348,605,10,66,613,1,613,7,7
133.2,-4.58,42.6,"Europe",3,13,196,126,1759,970,6710,582,10,69,442,2,442,7,7
174,-4.57,42.6,"Europe",3,13,196,126,1759,970,6710,582,10,69,442,2,442,7,7
136.8,-4.57,42.59,"Europe",3,13,196,126,1759,970,6710,582,10,69,442,2,442,19,7
118.8451,80.32623,42.58833,"Asia and the Pacific",7,11,244,121,750,2354,4232,374,1,71,667,13,667,19,16
704,-8.13057,42.58646,"Europe",8,5,168,113,1515,552,16514,1735,12,51,839,4,839,7,7
235,-8.13,42.586,"Europe",8,5,168,113,1515,552,16514,1735,12,51,839,4,839,7,7
218,-8.13,42.586,"Europe",8,5,168,113,1515,552,16514,1735,12,51,839,4,839,7,7
301,-8.13,42.586,"Europe",8,5,168,113,1515,552,16514,1735,12,51,839,4,839,7,7
201,-8.13,42.586,"Europe",8,5,168,113,1515,552,16514,1735,12,51,839,4,839,7,7
97,-8.13,42.586,"Europe",8,5,168,113,1515,552,16514,1735,12,51,839,4,839,7,7
99,-8.13,42.586,"Europe",8,5,168,113,1515,552,16514,1735,12,51,839,4,839,7,7
191.8,-4.55,42.58,"Europe",3,13,196,126,1759,970,6710,582,10,69,442,2,442,19,7
142.4,-4.53,42.58,"Europe",3,13,196,126,1759,970,6710,582,10,69,442,2,442,19,7
480,-75.24,42.55,"North America",3,5,203,103,1542,475,6509,1063,7,50,1670,3,1670,7,7
424,-75.24,42.55,"North America",3,5,203,103,1542,475,6509,1063,7,50,1670,3,1670,7,7
137.6,-4.73,42.55,"Europe",3,13,236,126,1955,950,6532,558,11,67,406,0,406,7,7
872.97,-122.093,42.5,"North America",2,6,101,86,1395,1703,6045,1035,5,57,1265,9,1265,4,4
657.42,-122.093,42.5,"North America",2,6,101,86,1395,1703,6045,1035,5,57,1265,9,1265,4,4
628.39,-122.093,42.5,"North America",2,6,101,86,1395,1703,6045,1035,5,57,1265,9,1265,4,4
330.42,109.823,42.4215,"Asia and the Pacific",5,14,174,144,1154,1188,671,166,5,82,81,1,81,5,6
531,-7.22,42.38,"Europe",0,13,146,105,1117,646,10261,1469,12,52,916,11,916,7,7
523,-7.22,42.38,"Europe",0,13,146,105,1117,646,10261,1469,12,52,916,11,916,7,7
335,116.2833,42.33333,"Asia and the Pacific",1,9,236,135,3055,1280,2827,368,3,80,148,1,148,16,16
60,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
580,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
180,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
110,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
150,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
100,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
70,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
40,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
140,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
80,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
260,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
60,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
50,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
40,-98.7,42.3,"North America",3,9,135,140,12641,631,4414,584,9,67,279,0,279,16,16
917.31,-76.467,42.267,"North America",3,5,225,109,1401,423,6317,969,8,52,1547,4,1547,7,7
128.2546,120.7,42.25,"Asia and the Pacific",6,5,195,136,2068,394,2530,461,8,77,162,1,162,19,19
28.97898,113.0351,42.19924,"Asia and the Pacific",5,9,179,141,1048,1299,1310,248,4,80,123,1,123,16,16
337.1266,113.0351,42.19924,"Asia and the Pacific",5,9,179,141,1048,1299,1310,248,4,80,123,1,123,16,16
283.78,109.194,42.1859,"Asia and the Pacific",5,14,173,142,3506,1266,830,188,5,82,79,1,79,16,16
635,-92.29,42.18,"North America",6,9,337,141,4265,286,4381,886,9,62,304,1,304,21,21
650,-92.29,42.18,"North America",6,9,337,141,4265,286,4381,886,9,62,304,1,304,21,21
905,-8.67,42.17,"Europe",8,5,176,NA,1352,188,11790,1748,14,51,833,5,NA,7,7
827.1,-8.67,42.17,"Europe",8,5,176,NA,1352,188,11790,1748,14,51,833,5,NA,7,7
400,116.8833,42.125,"Asia and the Pacific",7,9,143,116,2075,1348,2888,423,3,78,293,1,293,16,16
360,116.8833,42.125,"Asia and the Pacific",7,9,143,116,2075,1348,2888,423,3,78,293,1,293,16,16
520,116.8833,42.125,"Asia and the Pacific",7,9,143,116,2075,1348,2888,423,3,78,293,1,293,16,16
293,116.2833,42.03333,"Asia and the Pacific",7,9,149,134,2160,1412,1855,417,3,80,165,4,165,16,16
992,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
643,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
710,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
700,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
345,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
481,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
520,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
831,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
525,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
666,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
565,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
704,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
447,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
375,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
252,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
170,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
1200,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
865,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
639,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
1502,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
1468,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
1080,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
1522,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
594,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
1951,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
805,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
632,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
746,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
1044,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
913,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
938,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
805,128.433,42.033,"Asia and the Pacific",7,5,250,102,1125,1324,5710,762,0,55,1158,1,1158,19,7
554,-75.05,42.03,"North America",3,5,162,112,1573,553,6937,1131,7,44,1680,7,1680,7,7
496,-75.05,42.03,"North America",3,5,162,112,1573,553,6937,1131,7,44,1680,7,1680,7,7
800,-93.5,42,"North America",3,9,247,147,3288,295,3665,857,9,66,214,1,214,21,21
635,-93.5,42,"North America",3,9,247,147,3288,295,3665,857,9,66,214,1,214,21,21
500,-93.5,42,"North America",3,9,247,147,3288,295,3665,857,9,66,214,1,214,21,21
363,-93.5,42,"North America",3,9,247,147,3288,295,3665,857,9,66,214,1,214,21,21
311,-93.5,42,"North America",3,9,247,147,3288,295,3665,857,9,66,214,1,214,21,21
310,-93.5,42,"North America",3,9,247,147,3288,295,3665,857,9,66,214,1,214,21,21
520,-75,42,"North America",3,5,161,103,1540,585,6909,1139,7,45,2015,7,2015,7,7
529,-75,42,"North America",3,5,161,103,1540,585,6909,1139,7,45,2015,7,2015,7,7
515,-115.56,41.95,"North America",5,14,218,117,2393,2014,1762,376,6,68,785,10,785,16,16
300,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
200,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
170,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
220,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
310,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
200,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
350,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
390,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
430,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
330,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
330,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
420,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
320,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
180,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
140,117.3,41.94167,"Asia and the Pacific",10,5,177,115,1170,1175,2595,441,4,76,347,8,347,7,7
