"p_avg","LONGITUDE","LATITUDE","CACO3","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
35.7,17.18438,62.676263,90,8,7,119,73,1251,222,6030,696,3,45,2038,3,2038,24,24
106.5,17.1852,51.7801,0,1,5,99,127,3101,124,5276,527,8,61,506,0,506,7,7
32.8,17.186473,59.346447,0,9,5,289,85,406,23,7280,541,6,57,946,1,946,7,24
35.1,17.18772,63.3467,90,9,7,83,67,1106,271,5027,628,2,46,1990,3,1990,24,24
48.9,17.188434,64.48924,90,9,7,79,66,1572,384,4575,581,1,47,2216,1,2216,24,24
51,17.19001,62.20508,0,9,7,131,66,1082,89,6384,735,4,45,2162,2,2162,24,24
30.4,17.19067,46.94058,0,1,5,213,134,2113,169,6150,623,10,65,408,1,408,3,3
29.4,17.19082,47.89827,0,1,5,284,127,2544,122,5606,564,10,73,380,0,380,8,6
22.7,17.192433,59.38223,0,9,5,327,NA,394,14,6024,528,6,56,1097,1,NA,7,NA
48.5,17.19468,62.05994,0,8,7,134,68,1006,83,5850,703,4,45,2167,2,2167,24,24
43.2,17.19847,51.31055,0,6,5,142,120,2347,160,6518,562,8,54,569,1,569,5,12
13.7,17.20707,65.686665,90,9,7,70,69,1893,395,4470,619,-1,48,2159,2,2159,7,7
27.6,17.21238,47.8607,0,1,5,279,129,2537,117,5255,554,10,74,356,0,356,8,8
39.8,17.21448,52.13985,0,1,5,98,116,3058,71,5924,503,9,62,593,0,593,19,19
23,17.216215,60.158657,0,9,5,273,71,772,34,6898,607,6,48,1555,1,1555,7,7
13.2,17.22309,48.69096,180,3,5,277,122,2497,240,5475,707,9,64,450,2,450,19,19
58.6,17.2246,49.44934,60,1,5,270,124,3452,210,5556,568,9,69,518,0,518,8,8
33.3,17.22775,50.9477,0,1,5,214,122,2489,128,5509,560,9,63,514,0,514,7,7
25.7,17.22914,52.77068,0,1,5,75,127,2672,88,5297,518,8,57,513,0,513,19,19
21.7,17.230259,64.650649,90,9,7,75,66,1173,460,3208,618,1,47,2131,2,2131,24,24
59.9,17.23087,59.72388,0,8,5,366,84,608,29,14632,559,6,53,1254,1,1254,7,7
68.3,17.23343,49.32236,60,1,5,287,124,3439,228,5492,579,9,70,490,1,490,8,8
10,17.23705,46.7025,0,1,5,227,133,1896,106,5396,637,10,69,469,0,469,19,5
17,17.2374,61.750085,0,8,7,213,75,920,15,5690,632,5,46,1691,1,1691,24,24
10.5,17.239544,64.686571,90,9,7,72,61,1173,477,4212,629,0,48,2228,1,2228,24,24
22.5,17.24252,50.67597,0,1,5,180,122,2899,185,5807,572,8,62,484,1,484,7,7
12.4,17.246375,64.069295,90,9,7,97,66,1442,328,4579,616,1,46,2219,2,2219,24,24
29.2,17.24658,46.19557,0,1,5,151,133,1973,150,5678,734,11,59,421,0,421,3,3
26.7,17.24751,49.2312,60,1,5,296,125,2999,279,5426,602,8,66,445,2,445,21,21
25.1,17.25006,54.14124,0,1,5,97,93,1955,187,5775,637,7,52,725,1,725,24,24
68.8,17.2532,62.96295,90,8,7,97,69,994,313,5011,697,2,45,2186,3,2186,24,24
40.6,17.25593,52.93151,0,1,5,78,131,3021,93,5423,526,8,57,497,0,497,7,7
21.4,17.25624,46.26735,0,1,5,125,131,2071,161,5647,720,11,58,411,1,411,3,3
26.5,17.25654,47.22535,0,1,5,220,140,2458,130,6334,575,10,68,312,0,312,5,5
34.4,17.25768,40.92424,180,6,13,333,127,983,207,10225,565,15,74,468,2,468,19,19
24.3,17.259178,63.796622,90,9,7,82,62,1005,307,5106,642,1,46,2355,1,2355,24,24
13.5,17.26862,63.99571,90,9,7,85,66,1684,314,5419,618,1,47,1861,1,1861,24,24
10.6,17.27454,47.73032,0,1,5,260,126,1862,113,6129,543,10,73,460,0,460,8,8
23.5,17.27569,63.378825,90,9,7,94,65,891,292,5066,651,2,45,2106,2,2106,24,24
31.3,17.27897,47.38638,0,1,5,279,139,2120,123,6119,549,10,69,309,0,309,5,8
34.1,17.27943,63.07047,90,8,7,82,78,1094,175,5802,581,3,47,2120,2,2120,24,24
75.3,17.2818,40.72281,180,6,13,276,126,784,392,9876,580,14,73,417,1,417,19,19
33.1,17.28377,49.84281,180,3,5,202,116,2053,573,6793,680,7,55,523,5,523,7,7
69.9,17.28406,52.02602,0,1,5,76,125,2891,90,5047,508,9,58,532,0,532,5,19
15.6,17.28414,65.17473,90,8,7,73,61,1370,430,3845,608,0,47,2406,2,2406,24,24
70,17.28836,53.83209,0,1,5,63,107,2665,147,5396,586,7,55,744,1,744,24,24
43.4,17.28916,59.82935,0,9,5,299,72,473,52,7367,589,6,49,1454,1,1454,24,7
134.2,17.28921,47.45808,0,1,5,314,134,2350,119,6403,546,10,69,370,0,370,7,6
37.3,17.28921,49.87857,180,3,5,207,119,2481,634,6311,706,6,55,650,3,650,7,7
56.7,17.2908,50.43821,0,1,5,228,124,2360,221,5727,582,8,62,569,0,569,7,19
41.7,17.29852,51.75587,0,1,5,107,128,2956,125,5472,525,8,61,485,0,485,7,7
52.3,17.30056,40.88482,180,6,75,352,128,983,78,6782,554,16,75,492,1,492,19,NA
59.6,17.30169,53.38,0,1,5,67,116,2261,126,5798,548,8,53,612,1,612,5,5
37.6,17.30197,47.54759,0,1,5,300,132,2155,116,5556,545,10,71,355,0,355,7,7
29.8,17.31124,52.54906,0,1,5,91,125,3004,108,4257,516,8,59,598,1,598,2,2
58.1,17.312,59.60941,0,9,5,386,90,642,19,7765,547,6,56,1093,1,1093,7,7
29.6,17.31254,62.072313,0,8,7,115,68,1133,100,5844,712,4,44,2132,2,2132,24,24
10,17.31682,59.79173,0,9,5,283,78,473,44,6543,575,6,49,1674,1,1674,7,7
30.4,17.319131,60.298064,0,9,5,204,73,685,41,7352,623,5,48,1946,0,1946,24,24
23.3,17.32022,47.11258,0,1,5,208,136,2302,149,6367,582,10,67,379,0,379,8,8
77.3,17.32393,52.96266,0,1,5,68,130,2852,94,4831,524,8,58,410,0,410,7,7
29.3,17.32973,59.51979,0,9,5,311,88,471,11,5490,533,6,58,1038,1,1038,7,7
38.2,17.33006,46.04528,0,1,5,179,133,2147,113,5763,746,12,61,420,0,420,3,3
26.2,17.330761,60.351719,0,9,5,204,73,685,41,7352,623,5,48,1946,0,1946,24,24
37.8,17.33084,48.12387,296,1,5,299,128,2470,125,5215,606,10,70,376,0,376,6,6
32.1,17.33248,63.28545,90,9,7,140,71,1086,211,4924,602,2,47,1850,2,1850,24,24
13.8,17.33348,47.5816,0,1,5,300,132,2191,116,5556,545,10,71,355,0,355,7,7
37.9,17.33547,50.72422,0,6,5,192,124,2449,182,6134,576,8,60,500,1,500,19,19
48.2,17.33606,46.28051,0,1,5,129,131,2055,150,6278,706,11,59,427,0,427,3,3
17.8,17.33642,47.03923,0,6,5,230,134,2183,169,5623,599,10,66,373,1,373,8,8
30.3,17.33661,58.88658,0,9,5,279,91,370,37,8290,584,6,50,1308,2,1308,24,24
23.2,17.33721,48.53895,180,1,5,189,120,2185,254,5981,756,9,57,469,1,469,5,5
15.7,17.3378,53.41392,0,1,5,67,116,2053,126,5798,548,8,53,612,1,612,5,5
59.5,17.33805,49.09884,60,3,5,225,112,2508,339,6705,651,8,61,522,6,522,19,19
23,17.33814,52.70988,0,1,5,74,128,2618,103,5292,517,8,55,533,0,533,12,19
47.3,17.34352,49.49585,60,1,5,256,127,3204,223,5395,583,9,68,466,0,466,12,7
69.4,17.3439,40.6456,180,6,13,299,119,1061,352,10537,581,14,72,773,2,773,19,19
32.8,17.34429,52.74534,0,1,5,90,116,2618,93,6372,517,8,58,558,0,558,12,12
21.9,17.34571,54.33413,0,1,5,92,110,2210,111,5942,627,7,54,650,2,650,24,24
39.5,17.34907,48.24912,296,1,5,254,126,2667,160,5831,694,10,63,476,1,476,7,7
27.1,17.356807,66.225418,90,9,7,66,61,1990,444,3098,576,-1,47,2160,0,2160,NA,NA
10.1,17.35722,53.70158,0,1,5,88,110,2714,160,5744,570,7,52,833,1,833,2,7
51.6,17.36041,52.31137,0,1,5,82,130,2992,104,5342,512,9,59,427,0,427,12,24
29.5,17.36157,53.37637,0,1,5,71,122,2053,123,5634,545,8,54,570,1,570,5,5
62.4,17.36628,48.73574,180,5,5,282,124,2358,305,5812,706,9,59,482,2,482,7,7
54.3,17.36902,53.24871,0,1,5,68,118,2736,100,5683,536,8,58,591,0,591,5,7
36.2,17.36941,50.03591,0,3,5,175,93,2648,665,6326,731,6,49,770,3,770,7,7
11.4,17.372,47.85009,0,1,5,294,129,2230,115,5694,548,10,74,347,0,347,6,6
11.9,17.37498,50.0717,0,3,5,175,93,1812,665,6326,731,6,49,770,3,770,7,7
96.2,17.37919,60.07789,0,9,5,242,74,501,41,6483,594,6,49,1677,1,1677,24,24
79.2,17.37947,54.35017,0,1,5,98,98,2210,94,6096,632,7,55,748,1,748,24,7
16.8,17.37977,47.90376,0,1,5,244,130,2028,118,6397,558,10,74,280,0,280,NA,6
15,17.38031,40.55212,180,5,13,299,127,728,156,9646,559,16,73,486,1,486,19,19
23.8,17.383,51.91426,0,1,5,95,131,2834,134,6256,522,8,62,577,0,577,12,12
34.1,17.38519,46.81966,0,1,5,221,133,1759,128,6355,606,10,67,418,1,418,3,8
18.6,17.38695,60.11363,0,9,5,229,71,501,37,6526,603,6,48,1784,1,1784,21,24
17.8,17.388098,66.024062,90,9,7,63,66,1665,448,3866,590,-1,48,2464,1,2464,24,7
21.7,17.38967,54.06067,0,1,5,77,114,2093,173,4597,615,7,55,638,1,638,7,7
54.6,17.403985,62.774452,90,8,7,137,72,1124,234,5740,717,3,46,2169,3,2169,24,24
37,17.40574,50.44889,0,1,5,198,124,2769,224,6509,591,8,63,585,1,585,7,7
22.9,17.407952,63.426932,90,8,7,94,69,864,333,4718,672,2,46,2182,2,2182,24,24
43.5,17.40864,49.38321,60,1,5,252,128,3121,198,31216,595,9,69,499,0,499,12,12
28.8,17.40882,49.20252,60,3,5,238,118,1933,301,6821,636,8,60,449,4,449,7,7
34.6,17.4142,47.95565,0,1,5,244,130,2234,118,6397,558,10,74,280,0,280,6,6
169.5,17.41459,46.09369,0,1,5,168,136,1944,133,5477,719,11,64,384,0,384,7,3
42.3,17.419,51.6033,0,1,5,80,114,2436,133,5528,538,8,54,727,1,727,7,7
83.3,17.41943,47.99143,0,1,5,310,125,2859,120,5471,577,10,73,354,0,354,6,8
49.2,17.42197,62.0488,0,8,7,182,69,900,14,6600,629,4,44,2271,1,2271,24,24
61,17.42376,63.1723,90,8,7,145,63,1392,156,5043,578,3,48,1943,3,1943,24,24
26.5,17.425659,64.442037,90,9,7,98,62,1307,424,4332,604,1,46,2354,1,2354,24,24
24.2,17.42621,53.57053,0,1,5,83,117,2280,155,4988,557,8,57,663,0,663,19,19
48.2,17.42784,52.36133,0,1,5,82,130,2879,104,5342,512,9,59,427,0,427,24,24
50.2,17.42815,65.07741,90,8,7,74,64,1434,357,4009,587,1,48,2135,2,2135,7,7
75,17.42909,48.42442,296,5,5,264,121,2808,300,6717,728,9,59,536,5,536,7,7
22.2,17.42962,51.13427,0,1,5,173,124,2422,141,5230,562,9,54,543,0,543,7,7
13.4,17.43138,62.247615,0,8,7,128,71,1055,11,5676,642,4,45,1900,2,1900,24,24
35.3,17.431406,51.675122,0,1,5,121,126,2270,128,5216,530,8,60,577,0,577,7,7
43.2,17.43167,52.55967,0,1,5,83,129,2861,112,5489,517,8,63,475,0,475,2,2
19.5,17.43346,64.314642,90,8,7,90,64,1217,418,4400,605,1,46,2150,1,2150,24,24
44.9,17.43987,52.43273,0,1,5,83,116,2163,116,6570,514,8,52,584,1,584,13,13
44.6,17.4446,48.89309,180,1,5,306,123,2447,231,5466,655,9,65,458,2,458,7,12
37.3,17.44715,54.3822,0,1,5,98,98,2013,94,6096,632,7,55,748,1,748,7,7
41.4,17.44728,65.458027,90,9,7,80,65,2070,404,3889,604,0,48,2083,4,2083,24,24
63.7,17.44883,47.08577,0,1,5,191,136,2301,174,6126,583,10,66,405,1,405,3,3
17.3,17.4519,51.09586,0,1,5,119,110,2238,146,6094,569,9,53,507,0,507,5,5
35,17.457253,66.111912,90,9,7,72,67,1530,475,3772,583,-1,48,2305,1,2305,7,7
22.6,17.45826,59.78425,0,9,5,323,89,583,32,7318,560,6,55,1063,1,1063,7,7
54.9,17.46129,51.33007,0,1,5,112,119,2310,185,5537,570,8,54,641,1,641,7,7
79.2,17.46158,48.27769,296,1,5,280,131,2645,138,5266,631,10,70,401,0,401,7,7
158.4,17.46612,59.82002,0,9,5,323,89,556,32,7318,560,6,55,1063,1,1063,24,7
35.5,17.46991,47.04815,0,6,5,136,139,2301,233,5727,607,10,62,358,1,358,3,3
44.8,17.47075,50.6794,0,1,5,175,124,2311,158,6033,580,9,63,444,0,444,19,19
10.6,17.47398,40.54505,180,6,13,325,123,731,180,7647,549,16,74,403,1,403,19,19
33.8,17.47509,65.09343,90,2,7,72,66,1434,336,4136,592,1,48,1944,2,1944,7,7
31.1,17.47817,51.25676,0,1,5,96,124,2204,174,6305,570,8,56,555,0,555,7,7
10.9,17.4782,46.92102,0,6,5,191,138,1977,215,6105,611,10,65,374,2,374,7,7
117.8,17.4793,54.21776,0,1,5,96,106,1896,143,5699,633,7,54,654,1,654,24,24
11.6,17.48272,49.50475,180,3,5,265,121,2789,294,7011,640,8,62,489,2,489,7,7
25.3,17.484187,63.56836,90,8,7,79,61,1033,289,4780,646,2,46,2091,2,2091,24,24
40.7,17.48661,52.88121,0,1,5,67,130,2802,100,5048,522,8,62,573,0,573,2,2
32.1,17.48692,51.31036,0,1,5,112,119,2310,185,5537,570,8,54,641,1,641,7,7
16.7,17.49089,53.07964,0,1,5,83,120,2188,96,6181,526,8,59,693,1,693,12,12
13.9,17.492432,65.619518,90,9,7,69,68,1783,351,4130,595,0,47,2190,1,2190,7,7
10.3,17.49377,59.94517,0,9,5,361,81,579,41,59842,579,6,55,1265,1,1265,7,7
25.1,17.49488,65.474035,90,9,7,68,66,2070,348,3954,590,0,47,2161,1,2161,24,24
33.3,17.50028,54.50534,0,1,5,135,113,2523,80,5368,636,7,59,544,1,544,7,7
42.8,17.50161,40.77904,NA,6,13,328,124,978,192,11778,547,15,74,510,2,510,19,19
46.9,17.50171,53.3136,0,1,5,76,121,2650,113,4957,540,8,55,724,0,724,5,7
14.6,17.502295,65.3465,90,9,7,62,62,1981,368,3836,596,0,48,2219,1,2219,24,7
40.5,17.50241,50.87598,20,1,5,159,122,2129,135,5237,571,9,57,432,0,432,21,7
84.1,17.50249,62.697107,0,8,7,137,81,1204,208,6554,734,3,45,1718,3,1718,24,24
63.7,17.50834,62.87806,0,8,7,86,67,1001,282,5320,732,2,46,2537,3,2537,24,24
63.3,17.50839,50.02684,90,3,5,173,113,1877,570,6142,712,6,55,640,3,640,7,7
30.8,17.50839,51.61594,0,1,5,90,121,2508,132,5226,536,8,53,522,1,522,7,7
27.6,17.51058,52.50055,0,1,5,75,131,2700,115,5245,515,8,62,457,0,457,8,2
48.4,17.5128,49.34015,0,1,5,284,124,3252,223,5662,614,9,68,491,0,491,7,12
41.1,17.513983,63.839003,90,8,7,97,69,979,379,4616,666,1,46,2277,2,2277,24,24
55.8,17.51783,64.16545,90,8,7,82,61,1175,346,4702,611,1,47,2362,1,2362,24,24
30,17.51794,52.71674,0,1,5,73,130,2708,107,5122,518,8,63,523,0,523,19,19
10.7,17.52327,48.32771,476,1,5,275,130,2588,170,4777,657,10,67,473,1,473,19,19
37.3,17.52352,51.88578,0,1,5,102,121,2981,141,5495,525,8,60,541,0,541,7,12
18.7,17.52442,64.96401,90,9,7,78,68,1545,372,4216,609,1,48,2076,3,2076,24,24
53.4,17.52521,52.06627,0,1,5,80,126,2749,96,5304,510,9,56,561,0,561,7,2
17.4,17.52646,50.49519,90,1,5,219,121,2936,189,5530,589,8,63,499,0,499,19,19
61.6,17.52845,60.10614,0,9,5,223,74,575,35,6026,604,5,50,1394,0,1394,7,24
35.1,17.52858,52.9508,0,1,5,76,129,2792,102,5371,527,8,62,571,0,571,7,19
41,17.53071,52.4451,0,1,5,79,121,2843,112,5476,513,8,55,577,0,577,2,13
10.6,17.530767,60.431639,0,9,5,202,76,680,32,8401,622,5,51,1537,0,1537,7,24
30.1,17.53132,48.20065,476,1,5,308,132,2663,119,5107,607,10,71,438,0,438,8,21
41.6,17.53214,54.3406,0,1,5,100,103,1994,124,6080,632,7,55,691,1,691,7,24
20.9,17.535233,63.765443,90,8,7,113,63,1042,325,4821,648,1,46,2061,1,2061,24,24
32.9,17.53803,53.69052,0,1,5,81,110,3014,159,4998,556,7,55,729,1,729,7,7
18.4,17.53905,46.60941,60,1,5,257,140,1943,124,6285,630,11,68,298,1,298,8,3
57.9,17.5391,51.45144,0,1,5,122,123,2134,149,6068,552,8,55,599,0,599,5,NA
27.7,17.53988,47.53137,476,1,5,297,134,2225,120,6310,538,10,73,291,0,291,5,8
51.9,17.54328,49.5368,0,1,5,255,119,1981,286,5510,656,8,59,533,2,533,7,7
46.7,17.54721,53.40113,0,1,5,79,113,2375,123,5935,545,8,54,712,0,712,2,2
13.9,17.548528,65.816932,0,9,7,73,66,1815,481,3300,598,-1,47,2377,2,2377,24,7
17.8,17.548958,63.039248,90,10,7,121,75,1339,133,5680,626,3,46,2341,3,2341,24,24
23.3,17.55238,50.65597,20,6,5,194,117,2767,183,7212,595,9,59,446,0,446,19,19
40.2,17.55357,52.75097,0,1,5,61,129,2708,103,3586,522,8,60,464,0,464,19,19
61.5,17.55566,59.41718,0,56,5,249,NA,509,7,5371,523,6,56,1146,1,NA,NA,NA
46.7,17.5562,64.0003,90,9,7,79,65,1475,353,4690,632,1,48,2147,2,2147,24,24
33.5,17.55882,49.10213,0,3,5,268,128,2371,260,6403,641,9,65,456,4,456,12,7
27.3,17.56414,48.9573,1281,3,5,296,126,2252,279,5629,652,9,67,465,3,465,7,7
26,17.5738,53.03822,0,1,5,72,120,2153,88,6392,525,8,60,640,1,640,12,12
12.2,17.57426,60.3027,0,9,5,220,72,737,35,6296,617,5,54,1532,1,1532,24,24
57.5,17.574427,59.181058,0,8,5,276,84,387,45,7588,579,6,49,1114,2,1114,7,7
44.7,17.5762,54.41048,0,1,5,95,114,2022,129,5745,648,7,56,442,1,442,7,7
79.3,17.577722,66.070172,153,9,7,67,67,1536,459,3923,576,-1,48,2086,1,2086,24,24
62.2,17.57849,50.81683,20,1,5,146,124,2285,150,5296,581,9,62,485,0,485,21,19
37.8,17.57948,53.2354,0,1,5,78,125,2749,103,5002,539,8,59,588,0,588,5,5
26,17.58087,60.01285,0,9,5,337,74,662,21,5647,589,6,53,1427,0,1427,7,7
47.6,17.58233,51.01523,0,1,5,114,126,2052,148,6469,575,9,52,426,1,426,7,19
40.7,17.58326,53.59787,0,1,5,78,123,2504,141,5114,550,8,57,575,1,575,2,2
12.6,17.58453,46.00938,0,1,5,141,138,2021,137,6667,710,11,58,371,0,371,3,3
42.6,17.58941,49.29886,0,3,5,283,127,2592,251,6485,637,9,68,510,2,510,7,7
31.3,17.5912,51.06882,0,1,5,95,113,2420,154,5645,572,8,55,475,1,475,7,7
24.7,17.59282,51.77299,0,1,5,107,124,2463,152,5979,530,8,61,507,0,507,7,7
22.3,17.595232,64.760918,90,9,7,85,62,1484,462,4227,671,0,48,2285,1,2285,NA,24
11,17.59548,47.72648,476,1,5,253,131,2330,111,5356,537,10,74,381,0,381,7,7
56.4,17.59554,52.13399,0,1,5,91,128,2899,78,5325,503,9,60,634,0,634,2,2
27,17.59923,63.23623,90,8,7,118,72,1178,229,4722,641,2,46,2088,2,2088,24,24
50.9,17.59928,46.29766,0,1,5,167,139,2425,173,6636,676,11,60,315,1,315,3,3
16.8,17.600447,65.541885,0,9,7,68,64,2203,366,4310,590,0,47,2368,2,2368,24,24
31.5,17.60114,49.55099,0,1,5,255,119,2327,286,5510,656,8,59,533,2,533,7,7
95.3,17.60426,62.94582,0,8,7,138,72,1265,224,5854,710,3,45,2132,2,2132,24,NA
62.9,17.60687,51.17666,0,1,5,113,123,2632,168,5561,572,8,60,470,0,470,2,19
27.8,17.61459,49.45976,0,5,5,233,126,2656,271,6096,639,8,64,473,2,473,19,19
41.3,17.61477,51.73524,0,1,5,97,125,2463,139,5291,531,8,59,600,0,600,7,7
13.2,17.618557,64.23327,90,8,7,84,56,1618,361,4611,612,1,47,2654,1,2654,24,24
31.8,17.62308,52.29472,0,1,5,84,127,2808,103,5891,511,9,64,453,0,453,19,2
21.5,17.62419,50.39842,90,1,5,179,122,2899,221,5357,603,8,62,439,0,439,7,19
53.6,17.62768,52.14996,0,1,5,91,128,2899,78,5325,503,9,60,634,0,634,7,2
102.4,17.63379,53.88319,0,1,5,68,116,2049,141,6203,580,7,52,703,0,703,24,24
35.9,17.63561,46.18632,0,1,5,165,140,2084,192,6736,682,11,58,322,3,322,3,3
49.9,17.63567,51.3368,0,1,5,94,113,2729,180,6256,568,8,52,557,1,557,5,5
19.5,17.63764,46.74709,60,1,5,237,134,1979,133,6101,595,11,69,372,0,372,NA,NA
32.3,17.63997,52.22141,0,1,5,90,129,3263,92,5347,507,9,63,498,0,498,19,19
160.6,17.64291,48.93387,1281,5,5,290,118,1935,447,6453,721,8,63,544,7,544,7,7
21,17.64309,46.42121,0,1,5,219,140,2854,161,5217,646,11,64,294,1,294,3,3
47.2,17.64389,59.97324,0,9,5,338,81,583,42,10149,591,5,55,1290,1,1290,24,24
39.6,17.64552,46.61995,60,1,5,211,139,2246,179,5298,618,11,66,315,2,315,8,8
28.9,17.64644,65.24899,90,9,7,71,62,1885,337,4079,605,0,48,2449,1,2449,24,24
49.2,17.6487,40.6224,NA,6,13,293,127,849,119,24262,519,16,74,416,0,416,19,19
32.5,17.6507,52.45427,0,1,5,76,128,2451,109,5397,514,9,61,456,0,456,12,12
28.4,17.65243,54.15293,0,1,5,100,97,1845,185,6112,633,7,52,703,1,703,7,7
41.5,17.65255,52.9593,0,1,5,73,124,2629,83,5486,526,8,60,660,0,660,13,13
73.8,17.66341,48.53493,1281,1,5,329,129,3177,188,5052,611,9,68,421,1,421,19,19
115.2,17.666705,46.039624,0,1,5,234,138,2169,121,5419,692,11,61,348,0,348,19,19
18.4,17.66946,48.75135,1281,3,5,273,129,2027,315,6121,664,8,63,426,4,426,7,7
39,17.67047,52.0569,0,6,5,89,122,2489,83,5242,504,9,56,586,0,586,19,19
102.9,17.67076,53.24934,0,1,5,70,123,2543,107,5353,541,8,59,537,0,537,2,2
28.3,17.67171,51.55116,0,1,5,84,128,2441,128,6950,536,8,53,429,0,429,5,5
35.8,17.67347,52.92355,0,1,5,73,124,3147,83,5486,526,8,60,660,0,660,13,13
49.6,17.68008,47.57582,476,5,5,237,129,2293,174,6491,549,10,67,425,2,425,7,7
14.4,17.682142,62.633672,0,8,7,148,76,1202,152,6398,704,3,46,2039,2,2039,7,7
50.3,17.684493,65.683432,0,9,7,67,65,1528,442,4303,589,0,46,2289,1,2289,24,7
42.4,17.68559,49.90656,0,3,5,196,115,2274,465,5647,698,7,60,557,3,557,7,7
19,17.686564,64.484147,90,8,7,79,65,1065,483,4384,665,1,48,2054,2,2054,24,24
28.6,17.69132,51.15255,0,1,5,92,121,2530,168,5957,574,8,60,517,0,517,2,2
14.9,17.69252,48.37024,476,1,5,281,131,2809,138,5797,590,10,68,373,0,373,21,21
26.3,17.694192,60.350453,0,9,5,244,74,611,28,4339,613,5,52,1695,1,1695,7,7
16.4,17.69479,54.54764,0,1,5,158,107,2432,33,5860,640,8,58,671,1,671,12,12
49.2,17.696683,63.303925,90,8,7,98,70,863,271,4846,666,2,45,2119,2,2119,24,24
10.3,17.69744,46.43536,0,1,5,219,140,2631,161,5217,646,11,64,294,1,294,3,3
72.2,17.70033,46.99579,60,2,5,201,125,2086,351,5474,629,9,61,471,2,471,8,3
76.1,17.70064,52.74135,0,1,5,62,121,3157,100,4927,522,8,59,637,0,637,7,19
21.9,17.70076,49.65261,0,3,5,184,118,2335,528,6431,729,7,57,552,3,552,7,7
13.1,17.70345,47.37582,1027,1,5,220,140,2178,187,5747,558,10,69,357,1,357,19,8
11.6,17.70437,40.69069,NA,6,13,293,127,779,119,24262,519,16,74,416,0,416,19,19
31.7,17.706502,65.609678,0,9,7,53,62,1861,393,3655,588,0,47,1952,1,1952,24,24
36.4,17.70774,51.07911,0,1,5,97,118,2487,157,6679,577,8,60,496,1,496,7,5
51.5,17.707823,65.464198,90,9,7,70,64,1730,358,2679,595,0,47,2192,1,2192,24,24
16.1,17.70902,48.47754,476,1,5,305,130,2922,158,5452,599,10,71,431,0,431,21,19
67.9,17.71185,65.02786,90,8,7,76,62,2133,295,4120,594,1,47,2014,1,2014,24,24
45.1,17.71201,50.24792,90,3,5,195,121,2232,275,5604,629,8,62,464,1,464,19,7
58.1,17.71324,50.95292,20,1,5,105,123,2400,152,6350,580,9,57,600,1,600,7,5
19.5,17.71464,63.067237,90,8,7,192,65,1296,60,5221,581,3,47,1991,2,1991,24,24
42.1,17.71802,52.16216,0,1,5,94,128,2453,78,5631,502,9,59,491,0,491,19,7
55.3,17.71903,53.01105,0,1,5,73,119,2643,86,6530,530,8,58,679,1,679,5,7
24.7,17.72082,48.72971,1281,3,5,273,129,2027,315,6121,664,8,63,426,4,426,7,7
12.6,17.729153,64.336825,90,9,7,73,71,1415,418,5249,648,1,48,2308,2,2308,24,24
24.6,17.731997,59.099905,0,8,5,246,99,490,35,7270,599,6,51,1185,1,1185,7,24
22.7,17.73395,48.63844,1281,1,5,325,128,2139,181,5383,590,9,68,437,0,437,19,19
49.7,17.73538,52.93754,0,1,5,71,121,3147,85,4624,528,8,57,683,1,683,2,2
37.1,17.73778,52.10669,0,1,5,96,128,2489,82,6210,501,9,56,548,0,548,19,19
42.3,17.73851,64.97207,90,9,7,76,62,2133,281,3547,595,1,47,2233,1,2233,24,24
25.4,17.73904,63.465087,90,8,7,83,65,1183,255,4911,642,2,46,1989,3,1989,24,24
75.3,17.74863,51.6731,0,1,5,88,125,2588,143,5148,528,8,58,557,0,557,7,7
50,17.7524,50.31752,90,1,5,200,125,2866,218,5331,613,8,61,410,1,410,2,2
41.7,17.75261,48.58291,1281,1,5,301,127,2890,158,5234,576,10,71,405,0,405,19,19
17.2,17.755893,59.207122,0,8,5,234,96,556,30,4081,560,6,56,1117,2,1117,NA,NA
10.1,17.75712,49.82941,0,3,5,194,118,2380,473,6360,718,7,59,591,2,591,7,7
89.1,17.75856,51.88858,0,1,5,123,126,2963,133,4925,520,8,55,606,0,606,7,7
44.5,17.759582,63.845163,90,9,7,120,64,1031,364,4807,663,1,47,2278,2,2278,24,24
36.1,17.76044,54.23646,0,1,5,93,100,1767,186,6258,649,7,53,760,1,760,2,2
48.1,17.76203,51.40067,0,1,5,78,115,2169,160,6539,554,8,51,597,0,597,5,5
59.1,17.76482,48.31095,476,1,5,310,130,2682,134,5460,572,10,71,406,1,406,21,8
18.8,17.77031,49.73816,0,3,5,185,110,2435,491,6502,726,7,58,590,4,590,7,7
38.9,17.77106,60.0568,0,9,5,225,77,471,40,6630,615,5,51,1444,1,1444,7,7
14,17.77133,62.82857,0,8,7,151,68,1270,146,6450,707,3,46,2090,3,2090,24,24
98.6,17.77192,50.94842,20,1,5,101,113,2025,158,5463,586,9,54,648,0,648,7,7
47.8,17.77432,52.48357,0,1,5,82,123,2657,113,6606,517,9,60,660,1,660,7,7
62.2,17.77582,52.82664,0,1,5,92,128,2956,98,4971,525,8,62,567,0,567,NA,NA
21.2,17.78309,54.68651,0,1,5,125,111,2014,69,4729,651,7,56,620,1,620,2,2
