"x","y","p_avg","SOC","MAP","MAT","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","BIOMES","EROIDX","TCEQ","CACO3"
22.17505,52.89394,91.5,40.51800251,518.4580688,7.445842743,714.7232666,75.69235229,5.827542305,1,3,65,5537,0.297760547,128.9823914,6,3.20000004768372,0,0
22.1777,52.47526,44.6,76.32200241,525.359436,7.514256954,708.1793823,74.47954559,5.803876877,1,10,65,65535,0.249993666,156.3351593,5,3.20000004768372,0,0
22.18379,51.41961,15.6,34.89000082,501.5249939,7.748472214,468.1854248,115.1297607,6.029058933,1,10,65,65535,0.678916137,189.7582397,6,3.20000004768372,0,0
22.18783,50.78255,47.7,13.86700034,540.8227539,7.775571823,534.5280151,107.6675873,5.704587936,1,10,65,65535,0.576432461,214.4814606,6,3.20000004768372,19,0
22.188923,66.34723,26.8,149.1240025,646.2252808,0.529409707,595.7720947,57.39944458,4.589344501,5,3,65,4334,1.700660701,141.2329559,4,1.20000004768372,0,0
22.2023,40.58061,24.5,10.14000058,461.758606,13.73148155,343.6213684,249.526001,7.204853058,3,4,65,65535,6.270979401,408.879425,7,1.39999997615814,101,467
22.24327,61.6719,19.4,62.24699974,654.4338989,4.007186413,544.1734619,123.0702286,4.52693224,9,3,65,65535,0.379981978,77.11649323,4,1,0,0
22.24843,53.46868,37.2,86.76199913,523.3986206,7.226415634,663.7487793,92.72216797,5.899747849,1,10,65,5854,0.496556583,126.7042847,6,3.20000004768372,0,0
22.24876,61.19627,34.8,27.34300137,606.5963745,4.390169144,495.3903198,166.8926544,4.789179325,9,3,65,65535,0.338994623,52.14580536,3,1,0,0
22.2543,52.32179,14.7,76.32200241,525.359436,7.514256954,708.1793823,74.47954559,5.803876877,1,10,65,65535,0.249993666,156.3351593,5,3.20000004768372,0,0
