LONGITUDE,LATITUDE,p_avg,SOC,SAND,CLAY,DEPTH,MAT,MAP,PH,NPP,SLOPE,ELEVATION,BIOMES,BEDROCK,SOIL_TYPE,WRB_SOIL_TYPE
100.5583,35.19387,503.364,4.743089,435.4054,166.7568,5,1.191,406.4685,8.73,2407.263,7,3349,3,1,11,Kastanozems
93.04479,35.1771,257.2647,4.723059,586.7123,166.7123,5,-4.657,234.5114,8.53,359.1123,2,4660,1,3,1,Leptosols
98.83187,35.10745,504.944,18.34352,438.3333,164.4444,5,-0.54,377.7667,8.3,894.868,2,4278,1,1,1,Leptosols
97.97972,35.09373,2210,4.4,563.0556,167.5,50,-3.1,328,8.034722,589.0421,2,4260,1,5,1,Leptosols
97.97972,35.09373,2670,4.82,563.0556,167.5,30,-3.1,328,8.034722,589.0421,2,4260,1,5,1,Leptosols
97.97972,35.09373,3440,13.72,563.0556,167.5,5,-3.1,328,8.034722,589.0421,2,4260,1,5,1,Leptosols
97.97972,35.09373,3010,8.39,563.0556,167.5,15,-3.1,328,8.034722,589.0421,2,4260,1,5,1,Leptosols
97.99803,35.08512,2820,10.01,558.75,174.5833,5,-3.1,328,7.902778,589.0421,2,4258,1,5,1,Leptosols
97.99803,35.08512,3150,6.78,558.75,174.5833,30,-3.1,328,7.902778,589.0421,2,4258,1,5,1,Leptosols
97.99803,35.08512,3100,6.86,558.75,174.5833,15,-3.1,328,7.902778,589.0421,2,4258,1,5,1,Leptosols
97.99803,35.08512,2950,5,558.75,174.5833,50,-3.1,328,7.902778,589.0421,2,4258,1,5,1,Leptosols
100.7695,35.0785,741.293,38.46463,400.274,176.9863,5,0.319,426.859,8.48,2407.263,9,3553,1,1,11,Kastanozems
-115.475,35.03,499.6,0.4,537.7143,200,5,15.3,258,7.8,1284.691,6,1339,9,1,7,Luvisols
98.07009,35.00999,448.4887,6.960384,581.6667,207.2222,5,-1.201,357.2167,8.89,699.4008,0,4238,0,6,1,Leptosols
94,35,37,6.11,572.1622,144.7297,7.5,-5.9,282,7.36,439.5306,12,4871,1,1,1,Leptosols
94,35,35,5.3,572.1622,144.7297,7.5,-5.9,282,7.3,439.5306,12,4871,1,1,1,Leptosols
94,35,36,4.51,572.1622,144.7297,7.5,-5.9,282,7.37,439.5306,12,4871,1,1,1,Leptosols
98.58302,34.98582,404.9144,8.786823,556.4384,155.6164,5,-1.283,379.9667,8.8,869.6722,1,4305,1,3,1,Leptosols
98.14002,34.92991,444.496,10.10828,559.4366,144.507,5,-1.62,359.1418,8.85,787.3932,0,4224,1,3,13,Leptosols
102.8833,34.91667,650,33.8,200,200,10,2.4,550,6.797297,4086.82,13,3236,3,3,11,Luvisols
101.5282,34.90814,788.858,46.94939,459.589,159.1781,5,0.346,436.625,7.94,3328.049,2,3636,3,3,11,Leptosols
98.20827,34.90138,431.1218,6.303911,558.9706,145.5882,5,-1.918,375.3179,8.78,787.3932,7,4280,1,3,13,Leptosols
98.252,34.87517,453.1518,10.39356,567.2973,168.2432,5,-2.067,384.4904,8.75,787.3932,1,4227,1,3,13,Leptosols
100.8232,34.85683,935.2443,37.43046,413.1944,169.1667,5,-0.577,448.3417,8.58,2620.877,29,3652,3,5,13,Leptosols
98.45183,34.8515,433.9492,10.60081,556.0294,186.7647,5,-1.99,379.9667,8.46,787.3932,1,4227,1,3,13,Leptosols
92.94129,34.83605,344.7843,4.438816,566.6197,151.5493,5,-4.858,318.9759,8.74,335.899,3,4627,1,5,1,Leptosols
101.5399,34.81768,965.1521,57.59631,480.8696,173.4783,5,0.243,436.625,7.86,3328.049,2,3594,3,3,11,Phaeozems
94.995,34.813,3220,7.42,538.6301,141.0959,5,-2.7,283,7.917808,738.8203,3,4314,1,3,1,Leptosols
94.995,34.813,3200,5.66,538.6301,141.0959,15,-2.7,283,7.917808,738.8203,3,4314,1,3,1,Leptosols
94.995,34.813,3510,4.99,538.6301,141.0959,50,-2.7,283,7.917808,738.8203,3,4314,1,3,1,Leptosols
94.995,34.813,3850,5.01,538.6301,141.0959,30,-2.7,283,7.917808,738.8203,3,4314,1,3,1,Leptosols
117.3417,34.8,245.16,10.47297,387.4324,231.6216,5,14.3,746,5.94,3495.152,4,99,5,1,12,Luvisols
117.3417,34.8,234.03,10.47297,387.4324,231.6216,5,14.3,746,5.73,3495.152,4,99,5,1,12,Luvisols
117.3417,34.8,340.56,10.47297,387.4324,231.6216,5,14.3,746,4.51,3495.152,4,99,5,1,12,Luvisols
101.5653,34.77549,799.1027,32.11683,451.3889,168.75,5,0.356,436.625,8.23,3328.049,4,3575,3,3,11,Phaeozems
92.89833,34.72889,400.636,12.7455,559.0141,139.5775,12.5,-5.903333,300.8,7.632394,335.899,3,4763,1,5,1,Leptosols
92.89833,34.72889,373.169,10.0547,559.0141,139.5775,2.5,-5.903333,300.8,7.632394,335.899,3,4763,1,5,1,Leptosols
92.89583,34.72667,593.798,82.0715,561.8571,139.2857,2.5,-5.941667,301.5,7.644286,335.899,5,4767,1,5,1,Leptosols
92.89583,34.72667,512.139,35.0084,561.8571,139.2857,12.5,-5.941667,301.5,7.644286,335.899,5,4767,1,5,1,Leptosols
100.6882,34.68807,692.9197,22.08172,407.6712,162.1918,5,-0.627,461.6083,8.23,2620.877,26,3385,3,5,13,Kastanozems
98.9,34.65,983.33,32.54,504.3243,153.2432,15,-3.8,404,8.03,869.6722,6,4354,1,3,1,Leptosols
-102.6,34.6,724,32,39,571,15,13.4,441,7.5,2520.789,0,1228,5,1,9,Kastanozems
92.74907,34.59098,299.4683,5.666898,610.1389,122.7778,5,-4.565,350.25,8.75,335.899,4,4649,1,5,1,Leptosols
99.14317,34.56561,788.1695,118.261,491.8571,164.4286,5,-2.376,412.6023,7.39,1108.844,10,4392,1,6,1,Leptosols
99.96843,34.53625,667.3483,26.08464,436.4789,148.7324,5,-0.609,455.9967,6.85,1657.02,1,3792,1,5,1,Leptosols
100.2199,34.51991,725.3214,51.17435,453.5211,156.7606,5,-0.382,464.0581,8.01,2337.966,6,3759,1,5,1,Leptosols
100.0809,34.51582,1043.889,82.5772,461.6176,159.4118,5,-0.457,462.7894,6.4,2337.966,10,4045,14,5,1,Leptosols
-82,34.5,107.3,6.7,480.4054,180,3.75,16,1250,4.52381,8229.08,2,195,5,8,8,Acrisols
-82,34.5,128.9,4.1,480.4054,180,11.25,16,1250,4.904762,8229.08,2,195,5,8,8,Acrisols
-82,34.5,189.7,3.3,480.4054,180,47.5,16,1250,5.095238,8229.08,2,195,5,8,8,Acrisols
-82,34.5,106.7,3.1,480.4054,180,25,16,1250,5.095238,8229.08,2,195,5,8,8,Acrisols
-81.735,34.45,224.5,0.8,445,160,2.5,15.9,1220,5,9082.556,0,162,5,8,8,Acrisols
100.3798,34.43588,1000,95.71,465.9722,159.8611,15,-3.5,550,6.9125,2267.969,34,4389,1,6,2,Leptosols
100.3754,34.4337,800,44.66,461.831,162.6761,15,-3.5,550,6.976056,2267.969,24,4247,1,6,2,Leptosols
100.3642,34.42245,600,35.96,475.4286,154,15,-2.2,530,7.397143,2267.969,12,3956,1,6,2,Leptosols
111.934,34.417,468,68.3,351.1429,210,5,7.6,799,6.35,3298.515,7,582,5,9,12,Cambisols
100.366,34.4165,480.57,22.97824,478.75,150.6944,5,-0.337,464.8467,8.21,2267.969,5,3929,1,6,2,Leptosols
100.3662,34.4138,600,24.94,476.3235,149.4118,15,-1,523,7.404412,2267.969,9,3905,1,6,2,Leptosols
100.3634,34.4103,700,37.12,463.6111,149.3056,15,-1,523,7.415278,2267.969,12,3877,1,6,2,Leptosols
100.341,34.40811,1013.3,49.38138,446.8056,149.4444,5,-0.309,469.7775,7.76,2267.969,2,3821,1,6,2,Leptosols
92.67763,34.38437,253.7712,5.34533,599.8571,148.4286,5,-4.345,350.25,9.6,250.7576,2,4559,1,5,1,Leptosols
-106.07,34.37,191.5,0.09231,832.7167,86.79132,5,10.7,220,7.5,1797.494,2,1972,9,6,12,Calcisols
-106.07,34.37,337.5,0.1465,634.7395,106.2035,5,10.7,220,7.8,1797.494,2,1972,9,6,12,Calcisols
92.59174,34.32482,384.2246,12.09795,586.7606,139.7183,5,-4.234,350.25,8.33,250.7576,3,4559,1,5,1,Cambisols
107.0167,34.30833,428.57,29.02,459.5946,175.5405,10,11.6,711,6.05,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,288.46,18.15,459.5946,175.5405,30,11.6,711,6.46,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,151.1,11.76,459.5946,175.5405,50,11.6,711,6.41,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,296.7,15.21,459.5946,175.5405,30,11.6,711,5.81,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,750,44.61,459.5946,175.5405,10,11.6,711,4.96,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,348.9,19.69,459.5946,175.5405,10,11.6,711,6.17,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,436.81,26.33,459.5946,175.5405,10,11.6,711,5.73,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,197.8,7.29,459.5946,175.5405,50,11.6,711,6.46,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,258.24,11.76,459.5946,175.5405,30,11.6,711,6.33,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,618.13,29.53,459.5946,175.5405,30,11.6,711,5.95,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,148.35,9.59,459.5946,175.5405,50,11.6,711,6.03,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,758.24,36.3,459.5946,175.5405,10,11.6,711,5.85,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,538.46,22.63,459.5946,175.5405,50,11.6,711,6.13,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,609.89,29.4,459.5946,175.5405,30,11.6,711,5.02,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,428.57,17.77,459.5946,175.5405,50,11.6,711,5.31,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,318.68,12.02,459.5946,175.5405,10,11.6,711,6.07,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,189.56,8.82,459.5946,175.5405,30,11.6,711,6.33,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,129.12,6.65,459.5946,175.5405,50,11.6,711,6.46,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,848.9,36.69,459.5946,175.5405,10,11.6,711,5.73,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,747.25,28.51,459.5946,175.5405,30,11.6,711,5.87,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,519.23,21.22,459.5946,175.5405,50,11.6,711,5.95,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,447.8,40.78,459.5946,175.5405,10,11.6,711,5.63,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,409.34,29.4,459.5946,175.5405,30,11.6,711,5.61,4358.857,16,1069,5,9,12,Cambisols
107.0167,34.30833,296.7,22.5,459.5946,175.5405,50,11.6,711,5.83,4358.857,16,1069,5,9,12,Cambisols
95.88333,34.30667,690,103.99,504.5946,152.973,7.5,-6.054167,441.25,7.63,826.2261,12,4687,1,3,1,Leptosols
-6.47522,34.28505,114.6667,24.63667,470.7042,245.0704,10.01,17.89375,565.75,5.003333,4744.229,1,35,5,1,6,Luvisols
92.48591,34.26915,289.8171,3.732671,667.8571,143.5714,5,-4.12,364.7632,8.78,280.579,1,4564,1,1,1,Leptosols
100.2124,34.19744,1019.079,55.05794,436.9118,169.1176,5,-0.172,494.9194,6.83,2267.969,15,4216,3,6,2,Leptosols
95.90533,34.1523,440.5242,19.08658,520.1408,145.0704,5,-1.882,361.6667,8.47,826.2261,12,4503,1,3,1,Leptosols
99.30181,34.14406,1074.753,136.8763,474.1096,166.4384,5,-3.002,504.175,6.01,1449.842,3,4338,1,3,1,Leptosols
95.82871,34.13008,315.3502,11.10328,547.5714,130.1429,5,-1.84,361.6667,8.53,826.2261,3,4239,1,3,1,Leptosols
95.84,34.128,2910,20.4,536.4286,143,15,-3.2,403,7.664286,826.2261,2,4273,1,3,1,Kastanozems
95.84,34.128,2620,4.25,536.4286,143,50,-3.2,403,7.664286,826.2261,2,4273,1,3,1,Kastanozems
95.84,34.128,3020,16.1,536.4286,143,30,-3.2,403,7.664286,826.2261,2,4273,1,3,1,Kastanozems
95.84,34.128,1810,4.25,536.4286,143,5,-3.2,403,7.664286,826.2261,2,4273,1,3,1,Kastanozems
95.84,34.127,2020,9.03,534.6479,143.0986,5,-3.2,403,7.669014,826.2261,2,4273,1,3,1,Kastanozems
95.84,34.127,2350,12.4,534.6479,143.0986,15,-3.2,403,7.669014,826.2261,2,4273,1,3,1,Kastanozems
95.84,34.127,2320,7.85,534.6479,143.0986,30,-3.2,403,7.669014,826.2261,2,4273,1,3,1,Kastanozems
95.84,34.127,2040,4.51,534.6479,143.0986,50,-3.2,403,7.669014,826.2261,2,4273,1,3,1,Kastanozems
100.0973,34.07924,962.5971,39.47551,456.0563,157.0423,5,-0.409,494.9167,7.12,2267.969,16,4224,3,6,2,Leptosols
92.33469,34.07771,540.7965,11.10795,638.0556,141.5278,5,-3.806,373.1594,8.87,280.579,3,4766,1,1,1,Leptosols
95.83193,34.03864,507.6768,43.52633,487.0769,144.3077,5,-1.834,387.1106,8.41,826.2261,16,4171,1,3,1,Leptosols
99.40831,34.03436,1039.417,75.39036,444.2647,162.5,5,-2.375,504.175,7.56,1449.842,11,4247,1,3,1,Leptosols
100.08,34.01754,697.008,25.1265,415.0704,179.2958,5,-0.456,494.9167,7.85,2267.969,26,4238,3,6,2,Leptosols
71.51306,34.01222,812.3904,5.800464,347.4286,256.1429,5.5,22.87833,533.6,7.5,4274.344,1,347,5,5,11,Luvisols
71.51306,34.01222,623.4985,4.060325,347.4286,256.1429,27,22.87833,533.6,7.3,4274.344,1,347,5,5,11,Luvisols
71.51306,34.01222,785.9694,2.320186,347.4286,256.1429,54.5,22.87833,533.6,7.4,4274.344,1,347,5,5,11,Luvisols
71.51306,34.01222,1070.841,1.160093,347.4286,256.1429,82,22.87833,533.6,7.4,4274.344,1,347,5,5,11,Luvisols
-84,34,64,5.4,462,415,10.01,15.2,1398,4.7,8292.526,2,318,5,8,8,Acrisols
96.371,33.97067,992.1526,40.17886,455.0704,168.0282,5,-2.871,388.276,7.2,854.5403,16,4257,1,3,1,Leptosols
95.70367,33.94667,668.1066,46.44121,502.4286,147.7143,5,-1.759,389.2937,8.42,781.0737,25,4181,1,3,1,Leptosols
73.43333,33.93472,503.53,13.6891,306.6176,261.6176,20.5,15.64687,979.5,7.8,5135.626,30,1701,5,5,12,Phaeozems
73.43333,33.93472,418.5737,12.471,306.6176,261.6176,55,15.64687,979.5,7.7,5135.626,30,1701,5,5,12,Phaeozems
73.43333,33.93472,540.2727,12.18097,306.6176,261.6176,5.5,15.64687,979.5,7.5,5135.626,30,1701,5,5,12,Phaeozems
73.43333,33.93472,432.6051,6.438515,306.6176,261.6176,41,15.64687,979.5,7.4,5135.626,30,1701,5,5,12,Phaeozems
99.8126,33.9159,836.9543,29.51634,468.9706,165.1471,5,-0.95,498.7152,6.75,1986.736,8,4199,3,3,2,Leptosols
72.483,33.9,651,1.6,250,60,15,22,650,10.5,3043.946,0,315,5,1,11,Luvisols
99.60022,33.89836,1061.443,48.67141,470.1389,174.0278,5,-1.41,504.175,6.25,1986.736,8,4043,1,3,2,Leptosols
97.14,33.81995,583.3141,60.27777,570.8824,142.0588,5,-4.313,423.4026,7.41,1050.724,2,4429,1,1,1,Leptosols
92.31862,33.8177,271.2283,7.105724,664.6269,146.8657,5,-3.455,373.7417,8.81,299.0922,2,4605,1,1,1,Leptosols
101.6229,33.80625,276.3,2.8,414.7297,200,10.01,1.5,615.5,8,3588.217,1,3539,3,5,11,Phaeozems
101.6229,33.80625,220.6,2.8,414.7297,200,10.01,1.5,615.5,7.9,3588.217,1,3539,3,5,11,Phaeozems
101.6229,33.80625,217,2.8,414.7297,200,10.01,1.5,615.5,7.8,3588.217,1,3539,3,5,11,Phaeozems
96.7286,33.80499,790.6585,37.33704,450,167,5,-3.478,429.7681,7.75,997.7969,17,4154,1,3,1,Leptosols
97.02017,33.75717,791.3417,37.54132,498.8235,148.3824,5,-4.22,420.406,6.39,1050.724,10,4558,1,1,1,Leptosols
92.11933,33.73663,228.897,7.982121,645,127.7143,5,-3.2,373.7417,8.38,299.0922,4,4669,1,1,1,Leptosols
100.1331,33.72944,620,93.74,448.4722,160.6944,7.5,-2.777083,614,6.09,2256.528,10,4293,3,3,2,Leptosols
-6.902017,33.68607,489.6667,46.02667,315.4286,306.2857,10.01,16.845,470.6,6.403333,4382.915,2,324,7,6,13,Luvisols
111.806,33.669,210.2,42.8,483.6986,140,5,6.4,976,4.76,2467.362,14,1840,5,8,12,Luvisols
-101.62,33.59,418,14,529,202,15,15.5,505,7.8,2042.62,0,957,5,1,9,Kastanozems
107.8333,33.58333,627.5,43.9726,402.4658,172.8767,20,11.8,1075,6.1275,4376.279,24,1456,5,9,11,Luvisols
72.64278,33.56111,460.881,6.960557,318.0822,247.2603,6,21.60104,658.5,7.6,3828.872,1,519,5,1,7,Luvisols
72.64278,33.56111,321.565,4.466357,318.0822,247.2603,40.5,21.60104,658.5,7.8,3828.872,1,519,5,1,7,Luvisols
72.64278,33.56111,406.8231,3.480278,318.0822,247.2603,69.5,21.60104,658.5,7.5,3828.872,1,519,5,1,7,Luvisols
72.64278,33.56111,394.7531,2.610209,318.0822,247.2603,23.5,21.60104,658.5,7.2,3828.872,1,519,5,1,7,Luvisols
111.964,33.516,238.8,49.6,399.1304,230,5,9.2,905,4.69,2467.362,38,835,5,8,12,Luvisols
91.96682,33.50829,387.21,6.963866,588.0282,120.8451,5,-2.878,431.4417,7.8,267.7004,10,4756,1,6,1,Leptosols
-90.5,33.5,601,32.67442,296.9767,327.907,82.5,17.4,1385,6.106977,4439.023,0,33,5,1,10,Luvisols
-90.5,33.5,600,32.67442,296.9767,327.907,67.5,17.4,1385,6.106977,4439.023,0,33,5,1,10,Luvisols
-90.5,33.5,570,32.67442,296.9767,327.907,52.5,17.4,1385,6.106977,4439.023,0,33,5,1,10,Luvisols
-90.5,33.5,522,32.67442,296.9767,327.907,37.5,17.4,1385,6.106977,4439.023,0,33,5,1,10,Luvisols
-90.5,33.5,475,32.67442,296.9767,327.907,22.5,17.4,1385,6.106977,4439.023,0,33,5,1,10,Luvisols
-90.5,33.5,390,32.67442,296.9767,327.907,7.5,17.4,1385,6.106977,4439.023,0,33,5,1,10,Luvisols
-89,33.5,548,14.52703,383.9189,143.9189,7.5,16.7,1417,5.281081,6419.413,1,98,5,1,8,Luvisols
-89,33.5,438,14.52703,383.9189,143.9189,22.5,16.7,1417,5.281081,6419.413,1,98,5,1,8,Luvisols
-89,33.5,393,14.52703,383.9189,143.9189,37.5,16.7,1417,5.281081,6419.413,1,98,5,1,8,Luvisols
-89,33.5,365,14.52703,383.9189,143.9189,52.5,16.7,1417,5.281081,6419.413,1,98,5,1,8,Luvisols
-89,33.5,301,14.52703,383.9189,143.9189,67.5,16.7,1417,5.281081,6419.413,1,98,5,1,8,Luvisols
-89,33.5,219,14.52703,383.9189,143.9189,82.5,16.7,1417,5.281081,6419.413,1,98,5,1,8,Luvisols
10.66667,33.5,147,0.3424658,907.5342,31.64384,10.01,20,150,8.134247,1280.514,1,8,9,1,13,Solonchaks
111.946,33.49,202.1,38.7,466.8493,160,5,8.1,948,4.5,3879.848,23,1507,5,8,12,Luvisols
108.4583,33.45,30.57,10.95,378.3562,186.7123,30,8.4,948,6.13,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,662.42,8.86,378.3562,186.7123,30,8.4,948,5.46,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,662.42,7.95,378.3562,186.7123,50,8.4,948,6.25,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,499.36,11.08,378.3562,186.7123,30,8.4,948,5.86,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,264.97,14.21,378.3562,186.7123,10,8.4,948,5.4,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,295.54,5.47,378.3562,186.7123,50,8.4,948,5.61,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,428.03,17.47,378.3562,186.7123,10,8.4,948,6.07,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,743.95,17.21,378.3562,186.7123,10,8.4,948,5.94,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,377.07,3.91,378.3562,186.7123,50,8.4,948,6.28,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,856.05,1.56,378.3562,186.7123,30,8.4,948,5.98,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,428.03,6.13,378.3562,186.7123,50,8.4,948,5.72,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,601.27,19.29,378.3562,186.7123,10,8.4,948,5.83,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,468.79,9.91,378.3562,186.7123,50,8.4,948,6.31,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,81.53,11.73,378.3562,186.7123,10,8.4,948,5.74,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,81.53,10.56,378.3562,186.7123,30,8.4,948,6.25,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,723.57,17.47,378.3562,186.7123,10,8.4,948,6.06,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,1100.64,10.43,378.3562,186.7123,30,8.4,948,5.6,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,366.88,21.25,378.3562,186.7123,10,8.4,948,5.64,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,876.43,3.91,378.3562,186.7123,10,8.4,948,5.53,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,254.78,12.64,378.3562,186.7123,10,8.4,948,5.95,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,397.45,15.38,378.3562,186.7123,10,8.4,948,5.85,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,988.54,7.04,378.3562,186.7123,50,8.4,948,6.14,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,489.17,17.34,378.3562,186.7123,10,8.4,948,5.49,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,519.75,17.34,378.3562,186.7123,10,8.4,948,5.81,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,1426.75,20.07,378.3562,186.7123,10,8.4,948,5.36,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,1192.36,12.25,378.3562,186.7123,10,8.4,948,5.83,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,652.23,5.34,378.3562,186.7123,30,8.4,948,5.87,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,356.69,3.52,378.3562,186.7123,30,8.4,948,5.83,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,886.62,7.82,378.3562,186.7123,50,8.4,948,5.91,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,428.03,4.04,378.3562,186.7123,50,8.4,948,6.01,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,50.96,7.43,378.3562,186.7123,30,8.4,948,6.03,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,489.17,5.34,378.3562,186.7123,50,8.4,948,5.99,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,927.39,2.22,378.3562,186.7123,30,8.4,948,5.44,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,886.62,13.43,378.3562,186.7123,10,8.4,948,5.84,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,377.07,4.56,378.3562,186.7123,30,8.4,948,5.86,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,285.35,4.82,378.3562,186.7123,50,8.4,948,5.95,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,468.79,4.95,378.3562,186.7123,30,8.4,948,5.91,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,591.08,5.21,378.3562,186.7123,50,8.4,948,6.01,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,448.41,4.43,378.3562,186.7123,10,8.4,948,5.53,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,896.82,6.39,378.3562,186.7123,30,8.4,948,5.73,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,642.04,4.43,378.3562,186.7123,30,8.4,948,6.2,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,733.76,1.04,378.3562,186.7123,50,8.4,948,5.52,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,40.76,2.61,378.3562,186.7123,50,8.4,948,5.86,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,438.22,4.43,378.3562,186.7123,50,8.4,948,6.21,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,224.2,6.13,378.3562,186.7123,30,8.4,948,6.09,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,774.52,6.52,378.3562,186.7123,30,8.4,948,5.57,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,876.43,1.17,378.3562,186.7123,50,8.4,948,6.08,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,305.73,3.39,378.3562,186.7123,50,8.4,948,5.75,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,91.72,18.77,378.3562,186.7123,10,8.4,948,5.69,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,845.86,5.08,378.3562,186.7123,50,8.4,948,5.93,4249.089,38,2141,3,5,12,Luvisols
108.4583,33.45,1508.28,6.65,378.3562,186.7123,30,8.4,948,5.86,4249.089,38,2141,3,5,12,Luvisols
97.20731,33.34155,890.3881,64.42154,446.0563,172.2535,5,-1.853,499.7045,7.08,1230.918,21,4172,1,3,1,Leptosols
96.36189,33.27971,585.0042,31.44068,465.2113,165.2113,5,-0.24,502.8583,8.35,920.047,5,4274,1,5,1,Leptosols
91.85886,33.25856,676.4882,15.46575,605.7143,118.5714,5,-2.804,468.7833,8.37,213.7917,3,4825,14,6,1,Leptosols
96.57227,33.20466,547.9969,15.99722,463.2394,159.5775,5,0.435,502.8583,8.21,1090.818,7,4227,1,8,1,Leptosols
102.6,33.05,1000,42.74,443.6986,149.3151,10,1.1,752,6.05,4270.448,0,3460,3,1,11,Phaeozems
96.91874,33.02357,586.2388,46.07278,473.5294,157.9412,5,3.108,502.8583,8.16,1090.818,15,3843,1,8,1,Leptosols
91.96357,33.0198,339.6165,8.565033,614.5714,127.5714,5,-2.478,468.7833,8.56,213.7917,6,5063,1,6,1,Leptosols
35.1,33,671.9,7.9,226,55,10.01,20.1,636,8.6,5643.544,2,31,0,5,13,Vertisols
35.1,33,629,7.5,141,102,10.01,20.1,636,8.8,5643.544,2,31,0,5,13,Vertisols
35.1,33,651.5,5.7,239,45,10.01,20.1,636,8.9,5643.544,2,31,0,5,13,Vertisols
35.1,33,597.3,3.8,294,34,10.01,20.1,636,9,5643.544,2,31,0,5,13,Vertisols
35.1,33,615.5,3.3,208,55,10.01,20.1,636,9,5643.544,2,31,0,5,13,Vertisols
35.44164,32.98523,500,21.17647,353.3824,271.6176,10.01,17.2,737,7.445588,5345.639,9,680,7,5,6,Luvisols
103.67,32.983,942.01,113,423.3803,180,10,2.8,718,4.6,4404.916,18,3896,3,3,11,Luvisols
103.67,32.983,801.92,95,423.3803,180,10,2.8,718,5.2,4404.916,18,3896,3,3,11,Luvisols
103.67,32.983,828.03,90,423.3803,180,10,2.8,718,6.4,4404.916,18,3896,3,3,11,Luvisols
