gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1417916278	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19171:16e93ef4688c24320157cce1f8ed66b1	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19171		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.050Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916277	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19409:1f8ca1c65a33043f0d8600fc7803a56b	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19409		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.638Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916276	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19112:20bc8de5f00e95e1bd6bbf65eec21436	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19112		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.759Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916275	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19263:3ab27b514402617a3784a958a52589fd	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19263		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.081Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916274	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19482:2b374a93f647514395b66d9f85a5cf38	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19482		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.875Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916273	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19108:2512580172d2bc4939bafa363565da0c	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19108		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.605Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916272	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19279:18a117323ca219f4f4a55d8a869c9120	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19279		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.349Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916271	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19488:1361677dd9754b703c8b984216deae59	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19488		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.699Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916270	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19473:0affe6e0ce22fb5f38294146aa8d059d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19473		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.951Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916269	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:18069:1b459c15fc01ca75c9f4957d924384c0	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1992-09-25T00:00:00	25	9	1992	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	18069		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2023-01-25T12:49:31.185Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916267	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19126:10c4e331630e7f3358ec17c9126051c7	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19126		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.957Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916266	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19289:1b70fc6f8ff7b5aedc42af14ac0a4299	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19289		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.500Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916265	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19330:12c31b24186490557e672b3b5eb1e75d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19330		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.598Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916264	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19287:1f575701dcbdeacc67f3174722810a92	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19287		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.859Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916263	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:18086:02aa202746d3a86a544cbfa6aa1baab2	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1992-09-25T00:00:00	25	9	1992	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	18086		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2023-01-25T12:49:30.762Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916262	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19201:22439bbc9a4fd15e46b70d8dab508ba9	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19201		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.580Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916261	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19267:17343ecc17af96ef08c1400f7d67d48d	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19267		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.990Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916260	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19262:27c2483c80ff03894120ad92713ec8dc	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19262		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.143Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916259	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19414:0ebf360043799425dffcf8b0a5fbb6eb	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19414		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.357Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916258	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19294:14602116e18fe6da96cfb2f525b7bd59	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19294		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.075Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916257	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:18046:05a06fadf40838dd44a0d7a9e96eb96a	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1992-09-25T00:00:00	25	9	1992	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	18046		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2023-01-25T12:49:31.260Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916256	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:18112:1f0b1b68ccbc8982d184f78789c6b869	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1992-09-25T00:00:00	25	9	1992	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	18112		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2023-01-25T12:49:31.230Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916255	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19250:210baf7d7375917cdb4d34896a9ec71e	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19250		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:30.684Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
1417916254	fa4c1edd-7d51-46ee-92c2-70667dc068ad	urn:catalog:UACh:BANGEV:19318:18ca449b622dffe061e526636c626f16	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zea	Zea mexicana	mexicana	SUBSPECIES	Zea mays subsp. mexicana (Schrad.) Iltis	Zea mays subsp. mexicana	(Schrad.) Iltis, 1972	MX	Chapingo	Mexico	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	19.491667	-98.891667	80.0		2250.0	0.0	0.0	0.0	1993-06-28T00:00:00	28	6	1993	5290051	5290049	PRESERVED_SPECIMEN	UACh	BANGEV	19318		J. Cuevas S.; E. Cedillo P.; O. Vargas P.; P. Carrillo. R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Cuevas S.			2023-01-25T12:49:31.063Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
