"LONGITUDE","LATITUDE","p_avg","GEO3major","data","BEDROCK","BIOME","CLAY","DENSITY","DEPTH","ELEVATION","MANPP","MAPRECIP","MATEMP","PH","SAND","SLOPE","SOC","SOIL.USDA","SOIL.WRB"
-98.783889,19.206944,0,"NA","test",10,4,223,124,155,2559,6162,911,15,64,340,5,340,21,25
-98.879444,19.209444,0,"NA","test",1,14,254,132,440,2345,29977,773,16,66,251,2,251,21,30
-106.932222,26.223056,0,"NA","test",11,4,220,128,102,2235,4153,943,14,59,312,9,312,19,19
-98.818056,19.060556,0,"NA","test",1,4,212,124,72,2496,5887,941,15,64,304,2,304,19,4
-98.185556,19.16,0,"NA","test",11,4,176,115,154,2494,6448,834,14,65,405,4,405,21,21
-97.620278,19.118056,0,"NA","test",2,14,200,122,171,2447,6380,569,13,69,341,2,341,30,21
-99.586667,19.098333,0,"NA","test",2,4,229,116,77,2717,9734,1022,13,62,425,3,425,19,19
-97.4925,19.146944,0,"NA","test",11,14,219,128,566,2422,6052,507,13,73,245,0,245,30,30
-98.520556,19.323056,0,"NA","test",11,4,225,124,27,2469,8314,821,14,66,289,3,289,19,19
-99.586667,19.146111,0,"NA","test",11,14,230,126,63,2679,7548,965,13,64,290,2,290,19,19
-99.600833,19.354444,0,"NA","test",1,14,269,125,880,2592,7785,901,13,63,299,0,299,21,21
-98.919167,19.503889,0,"NA","test",1,14,261,129,1189,2261,33809,559,16,68,227,0,227,6,30
-98.859167,19.225833,0,"NA","test",1,14,254,132,440,2345,29977,773,16,66,251,2,251,21,30
-98.799444,19.203056,0,"NA","test",10,4,223,124,258,2559,6162,911,15,64,340,5,340,21,25
-98.871667,19.1875,0,"NA","test",1,14,254,132,6,2345,29977,773,16,66,251,2,251,30,30
-99.582222,19.341111,0,"NA","test",1,14,269,125,1092,2592,7785,901,13,63,299,0,299,21,21
-98.898889,19.223333,0,"NA","test",1,14,254,132,440,2345,29977,773,16,66,251,2,251,21,30
-98.811111,19.216111,0,"NA","test",10,4,223,124,155,2559,6162,911,15,64,340,5,340,21,25
-99.466944,19.219722,0,"NA","test",2,4,229,115,540,2869,44905,1089,13,63,544,2,544,21,21
-98.823056,19.1325,0,"NA","test",1,4,212,124,258,2496,5887,941,15,64,304,2,304,30,4
-99.540278,19.226389,0,"NA","test",1,14,244,124,812,2610,8872,1023,14,63,335,0,335,21,19
-98.347222,19.206667,0,"NA","test",1,4,237,129,409,2209,8540,791,16,71,277,0,277,21,21
-99.536389,19.374167,0,"NA","test",1,14,263,123,871,2644,9362,960,13,62,354,0,354,21,21
-99.466944,19.257778,0,"NA","test",10,4,213,109,540,2844,9200,1051,13,60,656,3,656,21,21
-97.399722,19.146111,0,"NA","test",6,14,200,126,67,2520,5966,586,13,71,285,3,285,30,30
-98.861944,19.233333,0,"NA","test",1,14,271,129,440,2257,24545,654,17,75,255,0,255,21,21
-97.412222,19.129722,0,"NA","test",7,14,213,121,67,2675,5238,711,12,66,370,4,370,30,30
-97.551667,19.0975,0,"NA","test",11,14,190,125,472,2488,6986,570,13,69,293,2,293,21,21
-99.556667,19.200556,0,"NA","test",1,14,244,124,686,2610,8872,1023,14,63,335,0,335,21,19
-99.780278,19.309444,0,"NA","test",11,14,229,119,45,2863,9862,988,12,62,373,3,373,19,19
-99.670278,19.344167,0,"NA","test",1,14,264,125,386,2628,8717,864,13,63,281,1,281,21,21
-99.584722,19.205556,0,"NA","test",11,14,230,126,455,2679,7548,965,13,64,290,2,290,21,19
-99.538611,19.251667,0,"NA","test",1,14,280,127,812,2600,37642,980,14,62,275,0,275,21,21
-99.589722,19.213889,0,"NA","test",11,14,230,126,455,2679,7548,965,13,64,290,2,290,21,19
-97.464444,19.011944,0,"NA","test",11,14,245,123,242,2511,5663,580,13,70,315,1,315,30,21
-98.9075,19.555,0,"NA","test",1,14,261,129,674,2261,33809,559,16,68,227,0,227,6,30
-97.58,19.181667,0,"NA","test",11,14,220,129,540,2382,6788,507,14,77,216,0,216,30,30
-99.475,19.3,0,"NA","test",1,14,280,127,412,2600,37642,980,14,62,275,0,275,19,21
-99.574722,19.158889,0,"NA","test",11,14,230,126,686,2679,7548,965,13,64,290,2,290,19,19
-98.756944,19.1125,0,"NA","test",1,4,212,124,72,2496,5887,941,15,64,304,2,304,25,4
-98.869444,19.118056,0,"NA","test",10,4,221,126,10,2513,5527,907,15,63,313,4,313,30,19
-99.733333,19.491667,0,"NA","test",3,14,273,126,882,2589,6930,839,13,63,293,1,293,30,21
-98.853333,19.504722,0,"NA","test",1,14,261,129,525,2261,33809,559,16,68,227,0,227,30,30
-98.868611,19.2175,0,"NA","test",1,14,254,132,440,2345,29977,773,16,66,251,2,251,21,30
-99.574444,19.141111,0,"NA","test",11,14,230,126,686,2679,7548,965,13,64,290,2,290,19,19
-97.557222,19.171389,0,"NA","test",11,14,220,129,540,2382,6788,507,14,77,216,0,216,30,30
-98.854722,19.138333,0,"NA","test",10,4,221,126,6,2513,5527,907,15,63,313,4,313,30,19
-98.919167,19.503889,0,"NA","test",1,14,261,129,1189,2261,33809,559,16,68,227,0,227,6,30
-99.616944,19.156389,0,"NA","test",11,14,230,126,63,2679,7548,965,13,64,290,2,290,19,19
-98.848611,19.548611,0,"NA","test",1,14,261,129,674,2261,33809,559,16,68,227,0,227,30,30
-98.843056,19.53,0,"NA","test",1,14,261,129,525,2261,33809,559,16,68,227,0,227,30,30
-98.490833,19.086667,0,"NA","test",11,4,210,117,20,2666,5483,939,14,62,462,7,462,30,19
-98.920833,19.494722,0,"NA","test",1,14,280,133,1189,2237,58461,572,17,77,281,0,281,30,30
-97.390556,19.190278,0,"NA","test",6,14,200,126,67,2520,5966,586,13,71,285,3,285,30,30
-98.757778,19.123333,0,"NA","test",1,4,212,124,258,2496,5887,941,15,64,304,2,304,25,4
-98.845278,19.079444,0,"NA","test",10,4,221,126,10,2513,5527,907,15,63,313,4,313,19,19
-98.845278,19.079722,0,"NA","test",10,4,221,126,10,2513,5527,907,15,63,313,4,313,19,19
-99.565833,19.203611,0,"NA","test",11,14,230,126,812,2679,7548,965,13,64,290,2,290,21,19
-98.774722,19.155,0,"NA","test",10,4,223,124,258,2559,6162,911,15,64,340,5,340,25,25
-98.921111,19.491389,0,"NA","test",1,14,280,133,1189,2237,58461,572,17,77,281,0,281,30,30
-97.441667,19.126389,0,"NA","test",7,14,213,121,566,2675,5238,711,12,66,370,4,370,30,30
-102.416389,20.376944,0,"NA","test",3,3,333,138,788,1539,11078,806,20,70,190,0,190,30,30
-98.834167,19.2325,0,"NA","test",1,14,271,129,440,2257,24545,654,17,75,255,0,255,21,21
-97.610556,19.115278,0,"NA","test",2,14,200,122,171,2447,6380,569,13,69,341,2,341,30,21
-98.834444,19.217778,0,"NA","test",1,14,254,132,440,2345,29977,773,16,66,251,2,251,21,30
-99.585833,19.331944,0,"NA","test",1,14,269,125,880,2592,7785,901,13,63,299,0,299,21,21
-97.521111,19.067222,0,"NA","test",11,14,190,125,472,2488,6986,570,13,69,293,2,293,21,21
-98.776389,19.081667,0,"NA","test",1,4,212,124,72,2496,5887,941,15,64,304,2,304,4,4
-101.17,20.024167,0,"NA","test",1,3,390,131,209,1864,7807,729,17,63,197,0,197,30,19
-102.366111,20.156944,0,"NA","test",2,3,336,122,136,1615,8570,791,20,64,327,3,327,30,30
-101.985278,19.79,0,"NA","test",2,4,255,112,37,2272,10639,963,16,62,487,4,487,19,30
-101.1575,20.026389,0,"NA","test",1,3,390,131,827,1864,7807,729,17,63,197,0,197,30,19
-101.989167,20.088889,0,"NA","test",2,3,366,123,19,1920,8191,805,18,63,310,3,310,30,30
-101.3,19.905833,0,"NA","test",2,3,338,120,979,2145,9139,774,16,62,342,5,342,25,30
-101.317778,19.962222,0,"NA","test",2,4,347,125,253,2209,9479,775,16,62,309,7,309,30,30
-101.139167,19.823056,0,"NA","test",2,3,354,130,19,1912,7949,776,17,64,214,1,214,30,30
-101.959167,20.111944,0,"NA","test",2,3,366,123,19,1920,8191,805,18,63,310,3,310,30,30
-101.469444,20.189444,0,"NA","test",2,3,369,129,127,2019,6330,713,18,61,266,4,266,30,30
-102.0875,20.140556,0,"NA","test",2,3,384,134,4,1866,8509,789,19,63,203,2,203,30,30
-101.425,19.584722,0,"NA","test",2,4,255,126,15,2156,9012,918,17,62,326,3,326,19,19
-102.608611,20.119167,0,"NA","test",1,3,368,137,162,1536,32411,802,20,70,188,0,188,30,30
-101.399722,19.877778,0,"NA","test",7,4,361,114,12,2219,10198,759,16,63,380,4,380,21,30
-101.160556,20.235278,0,"NA","test",0,3,346,136,966,1816,59582,692,18,64,181,2,181,30,30
-101.425833,19.894722,0,"NA","test",7,4,361,114,32,2219,10198,759,16,63,380,4,380,30,30
-101.343333,19.755278,0,"NA","test",2,4,320,124,3,2160,39375,813,16,62,271,3,271,30,30
-102.259167,20.145,0,"NA","test",1,3,374,136,162,1659,7502,788,19,66,197,1,197,17,17
-101.399722,19.877778,0,"NA","test",7,4,361,114,12,2219,10198,759,16,63,380,4,380,21,30
-102.447222,19.971944,0,"NA","test",2,3,341,133,6,1678,8841,819,19,66,217,5,217,30,30
-101.434444,20.095556,0,"NA","test",2,3,366,128,2,2128,8018,736,17,62,266,3,266,30,30
-102.608611,20.119167,0,"NA","test",1,3,368,137,162,1536,32411,802,20,70,188,0,188,30,30
-102.53,20.049444,0,"NA","test",2,3,362,131,55,1594,8777,811,20,68,240,0,240,30,30
-102.354444,19.994444,0,"NA","test",1,3,358,136,13,1623,8492,805,20,69,197,5,197,19,19
-101.425833,19.894722,0,"NA","test",7,4,361,114,32,2219,10198,759,16,63,380,4,380,30,30
-101.2025,19.971667,0,"NA","test",2,3,347,128,209,1964,9475,760,17,61,218,0,218,25,25
-101.3,19.905833,0,"NA","test",2,3,338,120,979,2145,9139,774,16,62,342,5,342,25,30
-101.399722,19.877778,0,"NA","test",7,4,361,114,12,2219,10198,759,16,63,380,4,380,21,30
-101.947778,20.24,0,"NA","test",2,3,357,137,440,1726,6625,747,19,65,177,1,177,30,30
-102.552222,20.0625,0,"NA","test",2,3,362,131,55,1594,8777,811,20,68,240,0,240,30,30
-101.289167,19.994167,0,"NA","test",2,3,347,128,253,1964,9475,760,17,61,218,0,218,25,25
-102.0875,20.140556,0,"NA","test",2,3,384,134,4,1866,8509,789,19,63,203,2,203,30,30
-101.671389,19.966389,0,"NA","test",2,3,390,129,24,1920,9535,780,18,64,240,5,240,19,30
-102.358889,20.217778,0,"NA","test",2,3,336,122,140,1615,8570,791,20,64,327,3,327,30,30
-101.950556,19.803056,0,"NA","test",2,4,255,112,37,2272,10639,963,16,62,487,4,487,30,30
-101.1775,20.054167,0,"NA","test",1,3,406,133,3,1923,7386,718,18,64,194,5,194,30,30
-102.552222,20.0625,0,"NA","test",2,3,362,131,55,1594,8777,811,20,68,240,0,240,30,30
-101.434444,20.095556,0,"NA","test",2,3,366,128,2,2128,8018,736,17,62,266,3,266,30,30
-102.608611,20.119167,0,"NA","test",1,3,368,137,162,1536,32411,802,20,70,188,0,188,30,30
-101.139167,19.823056,0,"NA","test",2,3,354,130,19,1912,7949,776,17,64,214,1,214,30,30
-102.086944,20.160833,0,"NA","test",2,3,384,134,4,1866,8509,789,19,63,203,2,203,30,30
-102.608611,20.119167,0,"NA","test",1,3,368,137,162,1536,32411,802,20,70,188,0,188,30,30
-102.259167,20.145,0,"NA","test",1,3,374,136,162,1659,7502,788,19,66,197,1,197,17,17
-102.390833,20.028611,0,"NA","test",2,3,341,133,13,1678,8841,819,19,66,217,5,217,30,30
-101.750556,19.684167,0,"NA","test",2,4,241,114,11,2490,9491,981,15,61,518,8,518,19,19
-101.918056,20.0275,0,"NA","test",2,4,348,127,2,2053,20279,825,18,62,264,4,264,30,30
-101.723611,19.933056,0,"NA","test",1,4,343,123,327,1987,7156,800,18,65,316,0,316,30,30
-102.53,20.049444,0,"NA","test",2,3,362,131,55,1594,8777,811,20,68,240,0,240,30,30
-102.259167,20.145,0,"NA","test",1,3,374,136,162,1659,7502,788,19,66,197,1,197,17,17
-106.91,26.25,0,"NA","test",11,4,215,124,127,2297,3759,940,14,59,302,11,302,19,19
-99.5,17.4167,0,"NA","test",11,4,282,117,10,1472,9815,1179,22,60,488,20,488,21,19
-98.9167,19.4667,0,"NA","test",11,14,265,131,1189,2286,9503,597,16,71,247,1,247,30,21
-98.82,19.5,0,"NA","test",11,4,247,122,94,2761,9843,825,13,65,349,6,349,30,19
-98.91,19.48,0,"NA","test",11,14,265,131,525,2286,9503,597,16,71,247,1,247,30,21
-99.51,19.4,0,"NA","test",1,14,263,123,871,2644,9362,960,13,62,354,0,354,19,21
-99.52,19.37,0,"NA","test",1,14,263,123,1092,2644,9362,960,13,62,354,0,354,21,21
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.55,19.29,0,"NA","test",11,4,218,122,27,2459,8561,839,14,65,309,3,309,7,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.52,19.25,0,"NA","test",1,14,280,127,812,2600,37642,980,14,62,275,0,275,21,21
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.57,19.24,0,"NA","test",7,4,191,104,159,3020,9718,998,11,58,618,7,618,7,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.57,19.24,0,"NA","test",7,4,191,104,159,3020,9718,998,11,58,618,7,618,7,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.52,19.21,0,"NA","test",1,14,244,124,812,2610,8872,1023,14,63,335,0,335,21,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.87,19.21,0,"NA","test",1,14,254,132,440,2345,29977,773,16,66,251,2,251,21,30
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.84,19.21,0,"NA","test",1,14,254,132,440,2345,29977,773,16,66,251,2,251,21,30
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.58,19.2,0,"NA","test",11,14,230,126,686,2679,7548,965,13,64,290,2,290,21,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.55,19.2,0,"NA","test",1,14,244,124,686,2610,8872,1023,14,63,335,0,335,21,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.87,19.2,0,"NA","test",1,14,254,132,6,2345,29977,773,16,66,251,2,251,21,30
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.52,19.2,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,7,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.51,19.19,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.4,19.17,0,"NA","test",2,4,229,115,176,2869,44905,1089,13,63,544,2,544,19,21
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.55,19.16,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.26,19.16,0,"NA","test",2,4,171,95,411,3180,8651,1193,12,60,734,6,734,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.55,19.16,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.55,19.16,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.55,19.16,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.62,19.15,0,"NA","test",11,14,230,126,63,2679,7548,965,13,64,290,2,290,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.51,19.15,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-106.58,26.13,0,"NA","test",11,4,198,121,183,2674,4412,822,11,58,358,9,358,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-106.58,26.13,0,"NA","test",11,4,198,121,183,2674,4412,822,11,58,358,9,358,19,19
-98.51,19.15,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.51,19.15,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-104.29,24.01,0,"NA","test",2,14,264,142,0,1874,3546,486,18,75,194,0,194,17,17
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-91.44,15.4,0,"NA","test",3,2,237,105,828,2902,5916,1427,12,61,429,11,429,4,19
-98.51,19.15,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.9,19.54,0,"NA","test",1,14,261,129,674,2261,33809,559,16,68,227,0,227,30,30
-99.05,19.15,0,"NA","test",10,4,224,125,169,2690,8057,940,14,62,337,6,337,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.07,19.13,0,"NA","test",10,4,232,103,169,3035,9879,1163,12,60,694,6,694,19,19
-98.83,19.53,0,"NA","test",1,14,261,129,94,2261,33809,559,16,68,227,0,227,30,30
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.57,19.12,0,"NA","test",2,4,229,116,87,2717,9734,1022,13,62,425,3,425,19,19
-98.83,19.52,0,"NA","test",1,14,261,129,94,2261,33809,559,16,68,227,0,227,30,30
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.84,19.12,0,"NA","test",10,4,221,126,10,2513,5527,907,15,63,313,4,313,30,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.82,19.12,0,"NA","test",1,4,212,124,72,2496,5887,941,15,64,304,2,304,30,4
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.83,19.12,0,"NA","test",10,4,221,126,72,2513,5527,907,15,63,313,4,313,30,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.75,19.12,0,"NA","test",1,4,212,124,315,2496,5887,941,15,64,304,2,304,25,4
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.48,19.12,0,"NA","test",11,4,210,117,20,2666,5483,939,14,62,462,7,462,21,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.33,19.12,0,"NA","test",10,4,216,99,378,3069,9119,1218,12,60,716,8,716,19,4
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.58,19.12,0,"NA","test",7,4,184,98,256,3521,10044,1198,9,60,708,12,708,19,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-98.48,19.12,0,"NA","test",11,4,210,117,20,2666,5483,939,14,62,462,7,462,21,19
-98.48,19.12,0,"NA","test",11,4,210,117,20,2666,5483,939,14,62,462,7,462,21,19
-98.48,19.12,0,"NA","test",11,4,210,117,20,2666,5483,939,14,62,462,7,462,21,19
-98.52,19.11,0,"NA","test",11,4,210,117,256,2666,5483,939,14,62,462,7,462,19,19
-97.36,19.1,0,"NA","test",11,4,197,105,115,3358,8631,1195,9,62,540,13,540,30,30
-97.37,19.08,0,"NA","test",11,4,197,105,115,3358,8631,1195,9,62,540,13,540,30,30
-98.45,19.08,0,"NA","test",11,4,201,127,20,2312,7224,853,16,64,294,3,294,30,30
-98.45,19.08,0,"NA","test",11,4,201,127,20,2312,7224,853,16,64,294,3,294,30,30
-98.45,19.08,0,"NA","test",11,4,201,127,20,2312,7224,853,16,64,294,3,294,30,30
-98.83,19.07,0,"NA","test",10,4,221,126,72,2513,5527,907,15,63,313,4,313,19,19
-98.52,19.05,0,"NA","test",10,4,209,115,256,2474,7573,945,15,61,485,6,485,19,19
-101.5,20.45,0,"NA","test",7,3,384,139,30,1712,8190,681,19,70,190,0,190,30,30
-98.57,19.24,0,"NA","test",7,4,191,104,159,3020,9718,998,11,58,618,7,618,7,19
-100.19,19.07,0,"NA","test",11,4,280,102,33,2083,15723,1105,16,59,542,6,542,25,25
-101.5,20.45,0,"NA","test",7,3,384,139,30,1712,8190,681,19,70,190,0,190,30,30
-98.55,19.16,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-100.19,19.03,0,"NA","test",9,4,310,115,9,1665,10820,1119,19,63,356,9,356,25,25
-101.05,20.1,0,"NA","test",2,3,401,123,4,1924,8436,705,18,64,334,4,334,30,30
-98.51,19.15,0,"NA","test",11,4,225,123,248,2609,9810,906,14,62,376,5,376,19,19
-100.9,18.87,0,"NA","test",6,3,272,130,93,781,9120,1066,25,66,293,9,293,25,25
-100.69,18.87,0,"NA","test",3,3,258,139,141,473,6805,985,27,68,221,5,221,17,17
-101.05,20.1,0,"NA","test",2,3,401,123,4,1924,8436,705,18,64,334,4,334,30,30
-102.04,20.09,0,"NA","test",2,4,326,129,1,1963,9011,823,18,63,274,5,274,30,30
-100.09,18.87,0,"NA","test",8,4,304,123,33,1530,6851,1229,20,63,336,12,336,25,25
-101.54,20.05,0,"NA","test",11,3,377,126,55,2005,8113,736,17,62,333,2,333,30,30
-100.8,18.85,0,"NA","test",11,3,276,135,92,696,9112,1054,26,64,271,11,271,25,25
-101.12,20.04,0,"NA","test",1,3,406,133,62,1923,7386,718,18,64,194,5,194,30,30
-100.09,18.85,0,"NA","test",8,4,304,123,33,1530,6851,1229,20,63,336,12,336,25,25
-101.3,20.04,0,"NA","test",2,4,356,124,14,2109,9558,747,17,62,260,4,260,7,4
-101.3,20.04,0,"NA","test",2,4,356,124,14,2109,9558,747,17,62,260,4,260,7,4
-100.09,18.83,0,"NA","test",8,4,304,123,33,1530,6851,1229,20,63,336,12,336,25,25
-101.13,20.03,0,"NA","test",1,3,390,131,827,1864,7807,729,17,63,197,0,197,30,19
-100.9,18.82,0,"NA","test",6,3,272,130,93,781,9120,1066,25,66,293,9,293,25,25
-100.9,18.75,0,"NA","test",6,3,295,135,67,688,9763,1030,26,65,306,9,306,17,17
-100.08,18.54,0,"NA","test",8,3,281,126,49,990,10669,1164,24,64,357,8,357,25,25
-100.08,18.54,0,"NA","test",8,3,281,126,49,990,10669,1164,24,64,357,8,357,25,25
-100.08,18.54,0,"NA","test",8,3,281,126,49,990,10669,1164,24,64,357,8,357,25,25
-101,19.68,0,"NA","test",10,4,315,124,66,2184,9948,1029,16,63,303,10,303,19,30
-100.08,18.54,0,"NA","test",8,3,281,126,49,990,10669,1164,24,64,357,8,357,25,25
-100.59,19.68,0,"NA","test",3,4,245,109,69,2320,9242,996,15,60,554,4,554,19,19
-100.58,18.49,0,"NA","test",3,3,244,137,301,311,7491,1023,28,71,215,1,215,30,25
-101.34,19.54,0,"NA","test",1,4,255,119,9,2109,8219,921,17,63,342,4,342,19,19
-100.58,18.49,0,"NA","test",3,3,244,137,301,311,7491,1023,28,71,215,1,215,30,25
-101.19,19.54,0,"NA","test",7,4,224,104,32,2188,9265,1045,16,59,645,8,645,30,30
-100,18.42,0,"NA","test",6,3,290,125,7,1487,9427,1139,22,64,341,10,341,25,25
-101.12,19.53,0,"NA","test",7,4,224,104,36,2188,9265,1045,16,59,645,8,645,30,30
-100,18.4,0,"NA","test",6,3,290,125,7,1487,9427,1139,22,64,341,10,341,25,25
-101.12,19.53,0,"NA","test",7,4,224,104,36,2188,9265,1045,16,59,645,8,645,30,30
-100.09,18.37,0,"NA","test",6,3,273,115,136,1363,9965,1146,23,62,435,11,435,17,17
-99.87,18.37,0,"NA","test",8,3,298,124,2,1614,13750,1130,22,65,341,7,341,17,17
-101.36,19.24,0,"NA","test",7,4,228,102,28,1879,14551,1098,18,59,613,9,613,19,19
-99.97,18.37,0,"NA","test",6,3,290,125,23,1487,9427,1139,22,64,341,10,341,25,25
-101.09,19,0,"NA","test",5,3,274,131,46,775,9648,993,25,68,289,8,289,17,17
-99.33,18.29,0,"NA","test",6,3,293,132,26,1089,20801,1087,24,68,320,7,320,21,21
-100.9,19.57,0,"NA","test",3,4,311,122,34,1371,9994,914,21,58,435,15,435,25,25
-99.54,18.24,0,"NA","test",11,3,280,135,32,902,8168,1036,25,71,326,5,326,17,17
-104.11,19.49,0,"NA","test",6,4,249,117,55,1159,14206,1048,21,61,383,10,383,19,21
-99.54,18.24,0,"NA","test",11,3,280,135,32,902,8168,1036,25,71,326,5,326,17,17
-101.9,19.42,0,"NA","test",2,4,273,113,31,1787,12804,972,18,61,396,5,396,4,4
-99.54,18.24,0,"NA","test",11,3,280,135,32,902,8168,1036,25,71,326,5,326,17,17
-100.55,19.36,0,"NA","test",3,3,303,125,213,1313,9457,954,21,62,356,14,356,19,19
-99.58,18.23,0,"NA","test",6,3,272,132,32,750,9309,1038,26,70,335,4,335,17,17
-101.9,19.33,0,"NA","test",2,4,314,124,83,1389,15482,935,20,62,287,6,287,19,19
-100.04,18.23,0,"NA","test",3,3,302,127,28,1399,10562,1045,23,63,388,15,388,21,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-100.04,18.23,0,"NA","test",3,3,302,127,28,1399,10562,1045,23,63,388,15,388,21,19
-98.5,19.3,0,"NA","test",11,4,218,122,147,2459,8561,839,14,65,309,3,309,19,7
-99.45,18.21,0,"NA","test",11,3,274,135,158,992,8206,1043,25,71,299,4,299,17,17
